fid,quadkey_L4,pop,dusaf,rete_fer,autostrad,strade_pri,strade_sec,h_mean,st_ferrov,st_metro,int_prim,int_prim_s,int_sec,scn,dsf11,dsf12,dsf13,dsf14,dsf2,dsf3,dsf4,dsf5,dsfSum,lat,lon,mov_tot,FBpop_tot
"379","120221330120",18382.3366817487,3,7517.61168020111,0,21766.4309497756,36993.5204746864,668.644150453065,4,0,8,28,55,54948,125495,102101,2427,13910,349877,1127991,0,16053,1737854,45.9124974077792,10.2392578125,9674.30158730159,2797.21474129003
"380","120221330121",4068.23501604795,3,0,0,17347.3975790765,10524.1514814966,1263.13212966621,0,0,2,16,11,21460,33494,16290,312,2221,154382,1529947,0,106,1736752,45.9124974077792,10.3271484375,1782.78571428571,887.819806378734
"381","120221330122",5.69603516533971,3,0,0,0,7298.76025871371,1405.21401653214,0,0,0,0,1,8050,328,1503,68,3909,100389,1629239,0,841,1736277,45.8510861953334,10.2392578125,298.253968253968,801.645047397335
"382","120221330123",31.5640671560541,3,0,0,2047.02175163344,0,1741.35543587827,0,0,0,0,0,6302,925,773,0,0,123985,1607156,0,2337,1735176,45.8510861953334,10.3271484375,0,40.3277206751826
"383","120221330130",37.3142543816939,3,0,0,21584.0267026611,2123.23875477828,1858.48929144598,0,0,0,3,0,8460,4925,1266,0,105,72225,1657514,478,1341,1737854,45.9124974077792,10.4150390625,0,1.30038293061366
"384","120221330131",0.224837402813137,3,0,0,2518.18322301955,0,1894.37611782613,0,0,0,0,0,4417,292,180,0,0,27069,768995,0,1871,798407,45.9124974077792,10.5029296875,0,0
"385","120221330132",305.113881351659,3,0,0,23209.8439200378,13444.9239509428,1576.34840201629,0,0,0,4,3,14471,7500,10302,1824,1097,155369,1555462,0,4723,1736277,45.8510861953334,10.4150390625,0,3.44221440795983
"386","120221330133",3410.01693806215,3,0,0,3492.85511285625,2728.54743643951,1363.85789468106,0,0,0,2,3,23466,20472,1566,217,559,56150,851154,0,1004,931122,45.8510861953334,10.5029296875,16.6666666666667,175.88430911299
"387","120221330200",28610.1485676989,3,0,0,32796.6785088134,37858.0115739525,627.577283772296,0,0,1,31,27,78340,219281,89933,2290,15075,438688,952158,53,20376,1737854,45.7896749828877,9.88769531249999,8557.88888888889,2721.26142291812
"388","120221330201",3947.69354131445,3,0,0,21534.1851837759,6112.04789392394,748.750427203844,0,0,1,14,1,32129,70944,19497,8126,6113,382884,1170919,10243,68026,1736752,45.7896749828877,9.9755859375,2115.51587301587,1152.62585219909
"389","120221330202",15301.5452409806,3,0,0,27507.1623676759,19049.0108283218,536.501243982268,0,0,0,33,13,53603,158364,46456,10647,11673,399757,1107171,0,3786,1737854,45.728263770442,9.8876953125,5171.30158730159,2309.37416701586
"390","120221330203",3903.50483689457,3,0,0,16906.1703578313,2812.52060907263,855.137181002974,0,0,0,6,1,26138,43907,3492,796,2163,483828,1202404,0,162,1736752,45.728263770442,9.9755859375,549.119047619048,892.680041908877
"391","120221330210",18456.4695190868,3,8021.08807753282,0,30889.0911295509,41872.2406241804,375.699072437472,5,0,1,31,52,49641,141404,50330,2644,11656,264414,653028,3847,610531,1737854,45.7896749828877,10.0634765625,8727.10317460317,2641.20667545687
"392","120221330211",5483.83986240625,3,1115.17776905917,0,4167.4279669509,38307.436215259,1074.05506590838,0,0,1,7,20,28619,48747,20490,4625,3289,260387,1396361,0,3955,1737854,45.7896749828877,10.1513671875,2284.71428571429,1380.03178310007
"393","120221330212",7892.9496883601,5,5185.91171628935,0,34029.7140965142,27942.4422988682,365.76490513138,2,0,3,22,17,29800,74875,14187,13550,10456,206171,590083,0,828532,1737854,45.728263770442,10.0634765625,2409.78571428571,1052.16182117983
"394","120221330213",6750.21003012359,3,2909.05399826928,0,9326.00648974775,27184.9659390678,935.463499741237,1,0,1,9,16,24879,56333,12366,3739,2072,207697,1442839,0,12808,1737854,45.728263770442,10.1513671875,1277.65079365079,930.302388763095
"395","120221330220",32534.5580275496,3,4353.71743281251,0,23187.1616040899,44704.8239312551,326.403795925235,1,0,0,26,24,98212,269561,95425,23765,30638,532410,776273,0,8205,1736277,45.6668525579962,9.8876953125,9522.88888888889,4670.34084098898
"396","120221330221",27166.0416235682,3,3993.32359740576,0,26713.3408032935,27186.455943081,322.851734543487,2,0,7,34,19,89979,253228,77519,7926,36545,362660,719924,10818,266556,1735176,45.6668525579962,9.9755859375,11689.3333333333,4148.74625093735
"397","120221330222",37396.3692715291,2,13011.6128260742,14642.8183097167,35311.2148199501,74359.1615988235,183.538393849723,4,0,19,54,83,159326,279361,274120,23183,45102,1016213,80359,688,18828,1737854,45.6054413455505,9.8876953125,20595.4444444444,7088.05724287983
"398","120221330223",28876.197532234,2,2311.94013168469,16429.3595756415,29451.8746148748,50990.7366044738,231.606919827001,1,0,12,43,45,121475,269100,163514,14697,75656,961032,247342,0,5411,1736752,45.6054413455505,9.9755859375,13887.8015873016,5994.40748477857
"399","120221330230",12140.4672256596,3,9959.91903493411,0,31118.8095660324,25670.7510884887,339.256141493479,5,0,6,22,34,37157,100870,37616,1193,19758,160743,742213,78185,595699,1736277,45.6668525579962,10.0634765625,4350.77777777778,2070.89702700347
"400","120221330231",15986.067738258,3,0,0,12646.2385290124,38033.3641525781,603.792015487145,0,0,4,14,53,54550,115111,79960,3609,7940,219320,1305786,0,4551,1736277,45.6668525579962,10.1513671875,7592.61904761905,2943.19245438873
"401","120221330232",36361.1189443622,2,13603.5070159591,0,31971.9655307663,109973.899856078,218.878935043508,7,0,9,49,191,114928,288700,131167,6421,50786,1048802,209770,0,2208,1737854,45.6054413455505,10.0634765625,12379.8333333333,4849.38608999162
"402","120221330233",33828.6393574032,3,0,0,23272.4786658391,46313.511771645,318.461433217939,0,0,7,15,53,90966,251116,87434,1943,34373,534669,828319,0,0,1737854,45.6054413455505,10.1513671875,11048.2222222222,5553.20312594766
"403","120221330300",3587.09392916318,3,0,0,13333.9583435387,31439.7025968307,1039.51364962804,0,0,0,13,10,27708,41485,9231,1245,4753,317216,1360262,0,3662,1737854,45.7896749828877,10.2392578125,1042.37301587302,452.880629989764
"404","120221330301",2631.83245507814,3,0,0,13144.0827320226,17123.5612301672,1161.79628010741,0,0,0,3,7,21223,27598,4526,554,1452,175092,1527460,0,70,1736752,45.7896749828877,10.3271484375,570.761904761905,217.139640114513
"405","120221330302",9596.38677890971,3,0,0,21498.6360314633,12354.9028544996,811.309653106613,0,0,0,14,7,33949,80278,23592,1048,3483,244449,1379073,0,5931,1737854,45.728263770442,10.2392578125,2165.71428571429,905.455987486054
"406","120221330303",2723.68079180643,3,0,0,33422.7250272836,18873.3655591734,824.787428209133,0,0,0,17,11,23975,33682,20449,4369,2224,301216,1374347,0,465,1736752,45.728263770442,10.3271484375,431.952380952381,366.372017696446
"407","120221330310",121.911357020959,3,0,0,2154.43504395987,16174.5724517837,1287.8706031591,0,0,0,0,3,7853,2386,511,76,307,115567,1618732,0,275,1737854,45.7896749828877,10.4150390625,11.2619047619048,75.0676984125957
"408","120221330311",2047.65802852809,3,0,0,15209.7326075158,29482.3797480806,736.290150790087,0,0,1,8,35,20067,33182,7585,753,9339,98320,1112575,0,341594,1603348,45.7896749828877,10.5029296875,1426.16666666667,464.80255751103
"409","120221330312",5406.36202647863,3,0,0,30179.5239732806,21448.581752032,638.631456419561,0,0,2,18,10,27281,52869,27546,2116,3094,205362,1439259,0,7608,1737854,45.728263770442,10.4150390625,1360.15079365079,526.87198338545
"410","120221330313",2186.33914195746,3,0,0,19350.4615707388,25624.1965938473,815.915543847806,0,0,0,9,10,16893,41023,3373,320,8164,163691,1440937,271,80075,1737854,45.728263770442,10.5029296875,837.904761904762,303.192939745475
"411","120221330320",28818.1478262814,3,0,0,0,39481.9904904343,717.219341092275,0,0,2,0,66,66793,160366,72907,869,12069,104335,1383127,0,2604,1736277,45.6668525579962,10.2392578125,13429.0634920635,4021.7463849817
"412","120221330321",6907.19653766463,3,0,0,20801.4029137187,15050.7404466282,670.635079767322,0,0,0,13,9,26586,48905,23138,1955,1198,244610,1415318,0,52,1735176,45.6668525579962,10.3271484375,1767.04761904762,1125.93907088298
"413","120221330322",39184.3897268027,3,0,0,2001.42572346824,70369.6622191565,456.785060838782,0,2,6,11,142,100772,242888,120611,4029,33233,248083,1080000,0,9010,1737854,45.6054413455505,10.2392578125,14307.0793650794,6425.60725834507
"414","120221330323",6430.05361230485,3,0,0,12694.4753136107,16972.63373685,660.889701573495,0,0,0,4,7,32804,63882,27296,4742,6027,153812,1480954,0,39,1736752,45.6054413455505,10.3271484375,2067.22222222222,1539.1269674729
"415","120221330330",9002.11957148992,3,0,0,29423.8197153654,33349.8797539856,478.214848582584,0,0,7,20,40,48690,96007,68424,15810,10997,416880,1117485,0,10674,1736277,45.6668525579963,10.4150390625,3728.48412698413,1296.17484464004
"416","120221330331",7476.8147382196,3,0,0,3343.08538156337,29897.9789054921,642.795630556073,0,0,1,3,21,28280,51518,29032,1775,3943,130209,1514169,0,5631,1736277,45.6668525579963,10.5029296875,1436.20634920635,805.058196186076
"417","120221330332",16522.1221182123,3,0,0,16416.6377436656,39258.3472851351,487.864857539037,0,0,2,25,18,54515,127407,92353,7139,10853,205327,1287488,0,7287,1737854,45.6054413455505,10.4150390625,5945.34920634921,2263.58724388772
"418","120221330333",19723.9108103627,3,0,0,32276.5545757502,65425.6677971514,277.594294806754,0,0,7,37,63,84056,220360,79532,10599,21935,491709,818944,2088,92687,1737854,45.6054413455505,10.5029296875,9061.40476190476,3103.49671881376
"419","120221331023",11.5994719415903,3,0,0,0,0,1318.46367757609,0,0,0,0,0,10992,102,0,0,0,11470,313166,0,0,324738,45.8510861953334,10.6787109375,146.571428571429,114.086737532751
"420","120221331032",971.640954274684,3,0,0,1033.48278556747,0,959.613492957996,0,0,0,0,0,17947,608,0,0,1027,6857,495910,0,4804,509206,45.8510861953334,10.7666015625,664.190476190476,546.08631187762
"421","120221331033",4446.28325732052,5,0,0,2146.57752981224,0,396.574972114516,0,0,0,0,0,21559,525,0,0,0,1316,45422,0,96350,143613,45.8510861953334,10.8544921875,4771.7380952381,1966.57675956889
"422","120221331200",256.747532981914,3,0,0,11834.7751085276,16258.4946002268,1176.59242260709,0,0,1,6,8,13718,3748,1064,0,310,104122,934185,0,0,1043429,45.7896749828877,10.5908203125,33.6904761904762,119.974716057243
"423","120221331201",16.7430046498775,3,0,0,6712.83240377868,2077.87720974694,1066.82540095995,0,0,0,1,1,7879,1748,787,270,0,32730,1622920,0,203,1658658,45.7896749828877,10.6787109375,0,44.1755831364144
"424","120221331202",90.6093542613089,3,0,0,18581.4814482003,5678.45142187993,849.182860323013,0,0,0,3,0,9698,3546,374,57,36,63467,1638438,0,31936,1737854,45.728263770442,10.5908203125,0,1.08977817934364
"425","120221331203",1089.60987961292,3,0,0,10934.199269132,28612.5443294695,733.690950496941,0,0,0,4,7,18554,32066,298,254,1176,175911,1295460,0,231587,1736752,45.728263770442,10.6787109375,416.928571428571,205.427655979917
"426","120221331210",3500.2164934054,3,0,0,27232.81536151,23571.7376967865,433.752930840159,0,0,0,24,10,27438,63226,4330,1736,13295,192937,819404,0,430914,1525842,45.7896749828877,10.7666015625,1593.07142857143,550.644277036146
"427","120221331211",1711.15398487728,5,0,0,0,0,852.194463624936,0,0,0,0,0,16574,0,0,0,0,0,0,0,83089,83089,45.7896749828877,10.8544921875,510.190476190476,335.345937999419
"428","120221331212",3014.88674644008,5,0,0,8529.98726841084,2812.20331227927,260.759823655148,0,0,0,5,4,18863,12042,3888,1314,2815,30815,123825,0,403163,577862,45.728263770442,10.7666015625,2017.59523809524,686.994154125895
"429","120221331220",5986.68370997906,3,0,0,7297.45708544685,18463.7225448807,656.832409611934,0,0,0,8,13,31445,78502,6984,652,8676,145204,1422664,0,73595,1736277,45.6668525579962,10.5908203125,737.333333333333,558.22736096245
"430","120221331221",2308.84737949073,5,0,0,13593.1578237962,13478.5437939078,107.907444341386,0,0,0,8,6,16666,43330,2766,433,10587,106827,110261,0,868526,1142730,45.6668525579963,10.6787109375,1061.27777777778,497.404519209476
"431","120221331222",7357.23883733619,5,0,0,5471.53151460574,32436.7818526873,88.6932275384102,0,0,0,6,31,26020,126453,6818,575,29332,133356,103522,0,1272215,1672271,45.6054413455505,10.5908203125,4768.30158730159,1752.55430215158
"432","120221331223",5993.57060657162,5,0,0,0,0,145.160376687989,0,0,0,0,0,30698,0,0,0,0,0,0,0,94185,94185,45.6054413455505,10.6787109375,1624.88095238095,967.818085145145
"433","120221331230",1600.81991182175,5,0,0,0,0,787.029587951829,0,0,0,0,0,17449,0,0,0,0,0,0,0,473,473,45.6668525579963,10.7666015625,691.666666666667,364.357114127984
"434","120221332000",20767.0532084774,2,8508.64126771191,3386.9127015005,25723.3560521545,67817.0598942496,146.976423512264,1,0,6,36,84,92869,152322,140426,10033,31643,1346176,45678,956,10620,1737854,45.5440301331048,9.8876953125,8155.09523809524,3990.4945117713
"435","120221332001",33449.0070230186,2,22585.8119598589,13883.094022996,24064.3607181165,75368.2898087096,151.858018144401,7,0,11,38,107,135376,249714,239246,21658,59285,1139759,26624,0,466,1736752,45.5440301331048,9.9755859375,19936.9285714286,6638.10301788267
"436","120221332002",19081.349637373,2,5830.88952305682,11315.7122439589,31033.0090509982,48963.5766247765,110.538216391353,0,0,11,40,48,77484,141888,128410,5070,18029,1347974,79395,0,17088,1737854,45.482618920659,9.8876953125,8082.22222222222,3098.68598091352
"437","120221332003",23289.2463215021,2,0,0,26565.5124535987,54389.821279432,112.183438201649,0,0,6,43,50,68924,165110,75393,9755,48438,1431657,1710,805,3884,1736752,45.482618920659,9.9755859375,10319.7301587302,3733.56079841364
"438","120221332010",29640.465520434,2,15499.5722406586,25309.8371189477,22914.2811075447,78341.2441791681,146.164246158752,3,0,13,37,88,153442,216126,302925,62636,56077,1071970,22882,1362,3876,1737854,45.5440301331048,10.0634765625,16058.8571428571,6383.42815917278
"439","120221332011",53930.4177092128,2,19198.0113168763,17508.5014601735,31804.0065046912,92621.893572929,133.263782920299,9,0,25,51,174,196495,281835,479995,8250,81453,792796,85582,120,7823,1737854,45.5440301331048,10.1513671875,28020.2063492064,12452.0749788962
"440","120221332012",15603.9512152947,2,0,0,30500.0885749377,53276.6179032661,108.956073723907,0,0,9,45,42,76590,117066,137888,10502,19231,1427194,20178,0,5795,1737854,45.482618920659,10.0634765625,7381.99206349206,3695.3064738946
"441","120221332013",42187.8510208725,2,0,12482.397412659,21534.5931253408,107486.242584264,105.273258135799,0,0,18,42,192,135013,270686,237031,2690,52051,1101281,56579,774,16762,1737854,45.482618920659,10.1513671875,19316.8492063492,8298.0508595531
"442","120221332020",19165.3272301587,2,0,0,21957.1002308404,51764.2141395079,85.7394456289979,0,0,5,23,47,80435,153710,111734,4651,21031,1332006,97957,1253,13935,1736277,45.4212077082133,9.88769531250001,6315.78571428571,2228.25787645444
"443","120221332021",10183.8007103067,2,0,0,21650.5496669297,70456.3932329299,88.4254987531172,0,0,9,42,88,67946,103721,119711,12267,17056,1444534,13893,0,23994,1735176,45.4212077082133,9.9755859375,3652.34126984127,1837.89970233989
"444","120221332022",3243.72977041837,2,0,0,15615.8632562142,31277.9089985481,68.9855615162621,0,0,1,19,21,38979,49095,67137,7580,12453,1420691,157004,535,23359,1737854,45.3597964957676,9.8876953125,1884.8253968254,1102.22175549171
"445","120221332023",7182.88992807327,2,0,0,14397.6699864291,77654.4413101672,72.903328866446,0,0,6,26,200,55414,90664,84785,184,12742,1491627,55583,0,1167,1736752,45.3597964957675,9.9755859375,3170.30952380952,1451.21748912454
"446","120221332030",11687.0613231632,2,0,0,33167.8460493272,31290.8363020554,85.1803926794598,0,0,7,33,23,64000,105433,79599,2105,14273,1518139,14202,0,2526,1736277,45.4212077082133,10.0634765625,5611.2619047619,2251.25749275446
"447","120221332031",14481.2984330384,2,7060.9517257232,5967.35241175988,16950.6978937326,60644.7565650731,80.9886711791949,2,0,0,28,61,75521,108542,109566,1626,17303,1431580,48865,0,18795,1736277,45.4212077082133,10.1513671875,8244.65873015873,3321.35202404335
"448","120221332032",8357.1197914271,2,2229.07427381069,0,21630.36834728,63072.5128817388,69.6700660399072,0,0,8,37,58,68867,96350,126127,2639,26458,1442602,43417,0,261,1737854,45.3597964957676,10.0634765625,2187.78571428571,1609.27997525453
"449","120221332033",17442.9151304343,2,6887.21802092289,14485.0003792177,18761.1396559079,73918.1928502416,65.5669367506501,1,0,11,31,79,90177,140259,165802,7449,32755,1310298,43940,235,37116,1737854,45.3597964957676,10.1513671875,7139.81746031746,2674.5387728916
"450","120221332100",124626.684788942,11,14641.7101518043,2742.1607205383,3046.45223030491,109267.937959981,225.835777541391,6,14,6,4,112,218697,582831,294102,11994,136834,195422,513739,0,2932,1737854,45.5440301331048,10.2392578125,66183.5873015873,19641.8667571938
"451","120221332101",24053.3295851969,3,376.295144491344,0,7906.30562279031,54884.013696585,350.109046872143,0,0,4,11,60,122673,197504,79013,165930,20653,337342,935210,0,1100,1736752,45.5440301331048,10.3271484375,6706.28571428571,4052.94687149544
"452","120221332102",28043.4730345078,2,15259.7966263337,40283.7033303462,32365.5479140819,72543.2510640969,114.087950657127,5,1,21,56,134,143360,184908,316503,49964,74540,921363,90617,843,99116,1737854,45.482618920659,10.2392578125,22770.3650793651,10236.6267526433
"453","120221332103",28448.6816520346,2,7683.81459333813,22162.9484605754,27946.529938978,88319.5666257909,136.287440683021,1,0,14,35,159,133726,189722,260111,51316,48758,1155447,29734,0,1664,1736752,45.482618920659,10.3271484375,16907.0396825397,6241.2285735247
"454","120221332110",20940.9874376431,2,0,0,37014.6756885575,84283.2592460684,225.773634725952,0,0,7,69,107,103247,202308,132387,26155,21730,986881,355894,0,12499,1737854,45.5440301331048,10.4150390625,9132.65873015873,3503.23206063959
"455","120221332111",16571.1866522247,2,0,0,29261.4874528465,67259.0612476284,201.638275432582,0,0,13,72,63,93427,268052,81705,16467,82193,903946,338854,963,45674,1737854,45.5440301331048,10.5029296875,7799.88095238095,3217.46202080284
"456","120221332112",23705.2914806461,2,7220.15093814691,14146.9154952431,21586.2085073173,112563.382695111,147.7372894887,1,0,12,42,193,128904,210394,221650,41918,30708,1186192,34589,0,12403,1737854,45.482618920659,10.4150390625,10227.3412698413,4176.27473707126
"457","120221332113",29817.2389132977,2,7607.833134456,7096.46218189777,26630.8262894963,64563.1644011303,138.200853113788,3,0,13,34,72,103645,304322,129348,4943,79609,752038,173334,776,293484,1737854,45.482618920659,10.5029296875,13395.0476190476,4736.94077653305
"458","120221332120",23035.9300939168,2,7506.80177348126,8480.58422596977,21113.9196216513,51742.3484558639,87.9924573560768,3,0,7,39,46,110516,170205,283883,44196,31152,1148885,28554,0,29402,1736277,45.4212077082133,10.2392578125,9666.48412698413,3827.9817083246
"459","120221332121",9576.18433341943,2,2974.66374878109,3409.72032681681,33107.4784573469,61732.7628409358,99.3166488983653,0,0,12,41,73,118917,81139,324965,105779,15241,1169673,20764,2449,15166,1735176,45.4212077082133,10.3271484375,3856.38095238095,2711.29346779346
"460","120221332122",11897.6937679561,2,0,0,21864.6896326616,58289.2353081502,65.1222357961084,0,0,9,39,70,72625,111108,106718,6295,25470,1456156,18751,736,12620,1737854,45.3597964957675,10.2392578125,5443.09523809524,2120.65582042933
"461","120221332123",7868.79050353076,2,8766.59815965467,0,25719.9033678124,53574.3776953633,69.9630760786813,3,0,6,42,49,75114,97604,139966,2160,17250,1456729,20752,381,1910,1736752,45.3597964957675,10.3271484375,3323.83333333333,1685.34091389178
"462","120221332130",21193.7250762247,2,0,0,24152.6152465125,69060.4438259007,106.594195356121,0,0,9,45,86,92752,157209,137610,258,33958,1357096,39433,0,10713,1736277,45.4212077082133,10.4150390625,12562.5793650794,4422.29649150614
"463","120221332131",14220.5487341952,2,0,8472.20572032411,24191.7016381253,63236.7122345019,130.940717561175,0,0,8,24,63,99619,124316,201677,16342,51217,1164566,165675,4578,7906,1736277,45.4212077082133,10.5029296875,7620.06349206349,3875.07117550291
"464","120221332132",15726.1965614223,2,0,0,21740.4050854651,59841.2148689677,73.7938597991077,0,0,7,24,59,88182,133882,151737,4569,19752,1370297,48230,332,9055,1737854,45.3597964957675,10.4150390625,7619.56349206349,3257.87198821047
"465","120221332133",16159.2504903807,2,0,0,28119.0285006145,52597.87541123,87.5143299506332,0,0,5,37,43,86293,147995,150988,60668,24522,1281612,68121,1099,2849,1737854,45.3597964957675,10.5029296875,10976.4682539683,3735.55257012833
"466","120221332200",12693.8413417103,2,6886.16309693342,0,21574.4943724352,42951.905535729,66.3445095948827,2,0,0,41,33,49878,93695,91947,1434,15310,1461941,61305,91,12131,1737854,45.2983852833218,9.8876953125,4985.39682539683,1512.43136113751
"467","120221332201",8244.18839159181,2,0,0,26267.2507595891,29950.1114769073,58.7287317420734,0,0,4,38,33,49468,89028,86833,4162,13937,1418939,105447,1886,16520,1736752,45.2983852833218,9.9755859375,2966.20634920635,1219.42327650901
"468","120221332202",3252.26621164242,2,1235.42241406351,0,22646.5742559931,35237.952323253,57.9522228714081,0,0,2,20,20,35798,57177,59549,1767,8425,1579102,29864,0,393,1736277,45.2369740708761,9.8876953125,1069,793.756617557
"469","120221332203",4787.80179138156,2,7386.5392791499,0,23769.9198367516,37618.7230214047,55.4179941605062,1,0,1,23,27,40282,62684,68464,220,9408,1558002,23210,0,13188,1735176,45.2369740708761,9.9755859375,2348.28571428571,936.653591480575
"470","120221332210",15058.1102343379,2,6872.58283541357,0,19397.9246103158,47597.3051572516,57.8010483297797,1,0,4,28,58,62299,119922,108792,1578,22851,1394000,77464,523,12724,1737854,45.2983852833218,10.0634765625,5167.76984126984,1977.56534825907
"471","120221332211",9864.50240339525,2,0,14170.6113683262,26192.2959862056,61766.4344117225,56.525080156751,0,0,14,49,58,60721,93155,126230,4963,23664,1444742,39400,0,5700,1737854,45.2983852833218,10.1513671875,2997.23015873016,1719.22488995726
"472","120221332212",5737.86018210475,2,10027.6349698677,1264.38134558056,25775.835302793,32866.9861170204,50.6583541367894,2,0,0,30,21,43227,66240,69689,406,10735,1540255,31114,62,17776,1736277,45.2369740708761,10.0634765625,3581.19047619048,1327.31408076056
"473","120221332213",3517.12897758675,2,0,12899.6131747903,21721.2007691734,59337.1812271144,44.8691793647554,0,0,2,25,71,41458,56743,76154,366,9034,1542649,32050,573,18708,1736277,45.2369740708761,10.1513671875,2383.96825396825,1152.32015912657
"474","120221332220",6292.16298602882,2,7114.56374005977,0,27629.9098489599,35197.9886210297,47.7580668088131,1,0,1,28,29,52536,78407,72451,5343,11533,1464175,68334,5134,32477,1737854,45.1755628584304,9.8876953125,1983.30952380952,932.40469394904
"475","120221332221",15368.6829838683,2,12297.8804399685,0,19500.5803874284,63616.3213973874,48.8322408265052,8,0,4,24,60,92723,121223,208928,5461,40784,1304117,55870,0,369,1736752,45.1755628584304,9.9755859375,5446.60317460317,2754.05553973439
"476","120221332222",4224.54498190433,2,0,0,10218.8953530001,12374.2865920305,41.361803084223,0,0,0,7,0,40350,28891,19824,701,2079,781839,128296,340,89330,1051300,45.1141516459846,9.8876953125,1430.11904761905,876.242427488261
"477","120221332223",23568.17919531,2,7700.66893815165,0,162.23919233036,24762.3674570103,38.9196936484412,4,0,0,1,17,98608,68737,99257,6459,53782,317375,93189,0,59529,698328,45.1141516459846,9.97558593750001,15441.1904761905,5360.42970315531
"478","120221332230",9562.14920856323,2,6896.87310156439,14574.3234797913,19640.3977109919,56462.6615279573,46.3705668088131,0,0,1,27,61,67308,110211,125279,1407,20000,1468644,11393,700,220,1737854,45.1755628584304,10.0634765625,3898.59523809524,2701.67728366223
"479","120221332231",7663.23810072464,2,0,0,31422.6153307285,46797.1292984771,43.8175097969362,0,0,1,45,40,54791,106814,87173,1634,14665,1516769,10376,423,0,1737854,45.1755628584304,10.1513671875,3725.69047619048,1412.76500384124
"480","120221332232",39219.7481075693,2,8825.26332694504,13335.3723705567,15317.1192578918,77008.6195624182,39.1771303624228,4,0,1,25,105,99496,199712,143270,2157,39250,1224240,49535,461,31865,1690490,45.1141516459846,10.0634765625,22581.8888888889,6610.68909440813
"481","120221332233",6510.03571583494,2,7106.72509648781,0,27922.1447264748,40878.4212380868,36.814236650367,3,0,0,43,42,51127,86456,67721,10168,16180,1541039,15781,365,144,1737854,45.1141516459846,10.1513671875,2916.45238095238,1295.02630187522
"482","120221332300",11387.0362756504,2,0,0,26858.0503574224,51512.4633763991,53.0066542288557,0,0,11,54,53,72531,119052,110228,3768,13195,1444671,33862,0,13078,1737854,45.2983852833218,10.2392578125,3950.05555555556,1565.52960666677
"483","120221332301",7485.56628497108,2,3727.89433300865,0,24541.2649807233,71847.6976179915,52.4146943852168,1,0,4,56,97,70524,85545,117134,1734,13326,1506604,7268,1088,4053,1736752,45.2983852833218,10.3271484375,3068.90476190476,1335.89306521497
"484","120221332302",5292.37670578249,2,0,0,28954.4349061769,38097.3016929252,42.5636231653122,0,0,3,35,24,41422,65828,75566,2379,12311,1517911,30209,3402,28671,1736277,45.2369740708761,10.2392578125,2986.46825396825,1233.99226804721
"485","120221332303",6916.49281346751,2,0,0,23358.978258857,50752.2727109554,43.1472530585507,0,0,8,55,57,48813,87683,73656,3558,15946,1522985,20463,175,10710,1735176,45.2369740708761,10.3271484375,2939.11904761905,1174.47124529687
"486","120221332310",4867.85444513615,2,3413.07195718668,0,19125.5855148671,64082.7231555022,52.0311898824368,1,0,2,42,78,52356,76275,75384,897,13610,1524756,29977,1284,15671,1737854,45.2983852833218,10.4150390625,1841.11904761905,1459.72561231351
"487","120221332311",13446.1716777496,2,0,0,22997.0374387655,62639.4558385069,51.6667914823005,0,0,8,33,60,81979,171933,124023,4891,36345,1389930,10058,0,674,1737854,45.2983852833218,10.5029296875,7931.33333333333,2524.56574172947
"488","120221332312",13128.3362577906,2,7066.81915282495,0,21534.5673986241,49480.183769275,41.0507095251196,2,0,4,28,50,69822,132171,105500,6842,22539,1437890,21321,0,10014,1736277,45.2369740708761,10.4150390625,5008.76984126984,1661.09248806053
"489","120221332313",5388.42040899215,2,0,0,24095.8473796672,47188.3002329615,40.8950886138702,0,0,0,31,44,47010,88239,82735,451,10514,1550645,2985,0,708,1736277,45.2369740708761,10.5029296875,2059.42063492063,1148.44285957008
"490","120221332320",1454.81748693436,2,0,0,24668.1138653585,21759.6264373747,40.3935856432125,0,0,0,18,14,31214,41744,44313,888,5335,1615515,20751,0,9308,1737854,45.1755628584304,10.2392578125,699.047619047619,559.272084926364
"491","120221332321",3016.18741002097,2,728.342032928429,0,18396.1664005521,33889.7038977106,34.7890014214641,1,0,1,14,23,41893,53611,59044,2526,13729,1522798,45457,1392,38195,1736752,45.1755628584304,10.3271484375,1254.48412698413,696.176036173397
"492","120221332322",1693.20937734842,2,6911.53706169258,0,27851.0543883034,32803.1307665641,34.2234999380323,0,0,0,31,24,34587,53679,42654,0,6862,1622823,11836,0,0,1737854,45.1141516459846,10.2392578125,344.97619047619,396.761766469871
"493","120221332323",5386.86853732413,2,9900.12613206201,0,28807.0705005583,27371.6620336648,31.916175351003,5,0,2,27,17,40916,72399,50141,2497,21351,1572268,15848,0,2248,1736752,45.1141516459846,10.3271484375,1764.09523809524,737.480217910595
"494","120221332330",5956.52730155154,2,6837.10069380231,0,23479.5363605893,35862.4766244931,33.2112664766655,1,0,2,29,27,56217,102678,62756,2490,9571,1506619,37213,0,16527,1737854,45.1755628584304,10.4150390625,2020.8253968254,967.829663275218
"495","120221332331",2432.46234682389,2,0,0,13348.8984469844,49662.3138662257,31.5850746268657,0,0,1,20,40,36760,69481,37262,10597,6051,1601601,7576,0,5286,1737854,45.1755628584304,10.5029296875,964.857142857143,596.872790473818
