fid,X,Y,I,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,ROADS_SURR
357,9.735,45.507,1.7527662247115796,0.8712904425178492,0.24882373176925232,0.03351898088068755,0.2515213019119486,0.2072087185033565,0.685854334908506,0.4993186930615224
358,9.735,45.573,1.7169837058864983,0.7633805394057485,0.38157003027970937,0.038597935899052145,0.3765467394741267,0.27057883151744555,0.49863746138389603,0.6262659758274564
359,9.735,45.639,1.5890597714281096,0.580545510501734,0.4935628288088076,0.11167705870852901,0.4076865526423171,0.20408121472672022,0.2999183389660965,0.6142110278799272
360,9.735,45.705,1.1928595473278591,0.3929170976522399,0.4144719491696179,0.3179889969138931,0.35631891981457925,0.0981780620375841,0.12302792171770396,0.5683195741131045
361,9.735,45.771,0.8612674695041574,0.21350333020716913,0.3345119036247242,0.5801094018140384,0.18256629496443574,0.014049848650166903,0.007034203973515296,0.46549772812069545
362,9.735,45.837,0.6261352368215316,0.1609538407181213,0.11645930696127421,0.7729661420048328,0.044928361295413666,0.0,1.6379828978222882e-05,0.29794512363707676
363,9.735,45.903,0.4261746256396519,0.11196994829740393,0.0521370875680691,0.8596734079685165,0.015367349254023346,0.0,4.2154567495784106e-05,0.23898681129584295
364,9.735,45.969,0.2500817219027,0.08027413747407401,0.033556883418893166,0.8974584636099461,0.012671194236596012,0.0,0.0,0.16397997072220166
365,9.735,46.035,0.0770719572838002,0.037267846421416215,0.016269518760627297,0.9436965801597961,0.006413460650337582,0.0,0.0,0.09837161241895061
366,9.735,46.101,0.0210477251925336,0.11647019014808246,0.04974149315654168,0.864664821986341,0.03058873605589441,0.0002666473184110345,0.009141747644180366,0.2269226106450808
367,9.735,46.167,0.0,0.07849196904940034,0.03059509049192515,0.8773601712394639,0.02818956018700465,0.0002666473184110345,0.004676600230042974,0.12783305306506848
368,9.735,46.233,0.0,0.1104897386583308,0.05021099982069533,0.8741394646209156,0.03253181929606685,0.00029066959934896555,0.010092489399175125,0.2064642783642088
369,9.735,46.299,0.0,0.01572673361504382,0.004631453001509341,0.9828634229847415,0.003031281426154527,0.0,0.0,0.016392404283150936
370,9.735,46.365,0.0,0.010204573824990956,0.004373893892939494,0.9865286071764608,0.0057425134770381,0.0,0.0,0.01889805206877117
371,9.801,45.045,1.0546367904203937,0.8951726644960563,0.12376428046659174,0.04936886001607341,0.09852410329352589,0.31825269269905565,0.6190757772708823,0.36626659845047665
372,9.801,45.111,1.2509636065885965,0.8823115085039572,0.1531662338069462,0.050386639539929994,0.12931943072504123,0.24909459552433524,0.6907293603454103,0.3945457284818361
373,9.801,45.177,1.4129932956148312,0.9251596954759508,0.12679127500070334,0.04890929550386225,0.1245694785583068,0.21417870378808623,0.7130249508753628,0.3731313892694792
374,9.801,45.243,1.4767334432848858,0.9202060297647502,0.15137239486309348,0.04262917577212964,0.14753040385080612,0.143051602962904,0.754218988973488,0.39921994800680033
375,9.801,45.309,1.5549464829740534,0.9157565502510381,0.15595008978647132,0.041966471127840015,0.14723790719759905,0.11135571838164474,0.758711898473551,0.3994422397585274
376,9.801,45.375,1.6074834600706216,0.914760436267929,0.16938174172944234,0.04254715539631028,0.1583136811006182,0.10065569478844676,0.8163401636705789,0.42149965619164054
377,9.801,45.441,1.693929732304674,0.8723023425553414,0.21686982144300654,0.04689896315550382,0.20835202056341917,0.13320789714731301,0.8057194002309062,0.4970313636060906
378,9.801,45.507,1.7172294173564338,0.8317244428138327,0.25704159351608413,0.048560639436106744,0.248317957464519,0.19053040319245668,0.7408467845358182,0.5062889821385683
379,9.801,45.573,1.6846910373909314,0.7120331570903452,0.37574651025150124,0.07054737839847865,0.35800979723659043,0.22313504451459215,0.5201098750996574,0.6134973175800907
380,9.801,45.639,1.5401885564549145,0.547076424140718,0.4141225433308918,0.18294812760971987,0.3561315883764582,0.16906469261955634,0.29068238489078835,0.5529760851275286
381,9.801,45.705,1.147436531267996,0.38940827387945465,0.3897041483719733,0.3735585850102238,0.3008155999521286,0.0813097213844293,0.09454980169798843,0.5534900095607022
382,9.801,45.771,0.8424455675178958,0.2347751905671094,0.2681895483700079,0.5886725883703915,0.16183082614798933,0.010416784981179043,0.006520093514236798,0.417277844093948
383,9.801,45.837,0.6104613424932481,0.18149247157906534,0.1420845645212625,0.7507319538187246,0.05971151422375197,0.0,9.128608004002914e-05,0.32077182389685915
384,9.801,45.903,0.414296742166315,0.10721976967844822,0.05818484191300498,0.8559815522863303,0.024331863113797987,0.0,4.450377980976607e-05,0.16501080215164332
385,9.801,45.969,0.2330009188161521,0.06968328517998733,0.024946406409041815,0.9190592861757969,0.00635587874993177,0.0,0.0,0.10219406699608244
386,9.801,46.035,0.0536281050906083,0.033626480595504264,0.010682148020643151,0.9542944552018374,0.004267344834700659,0.0,0.0,0.0600572784469667
387,9.801,46.101,0.0074568762488929,0.10783483442101846,0.06261119274227867,0.8622755464460449,0.038008309540254887,0.0002760187547571956,0.007947355731404017,0.24184248531172423
388,9.801,46.167,0.0,0.08150881973975817,0.05014628277262432,0.8646063419671053,0.03619215021536097,0.0002760187547571956,0.004870493653759664,0.1925750369308788
389,9.801,46.233,0.0,0.1147782385298663,0.07397199306101929,0.8516052228090858,0.042566494525570944,0.0002809920656537217,0.008138092268957713,0.279058862822658
390,9.801,46.299,0.0,0.031047421745083608,0.02045136714185463,0.9545942457248154,0.008803271300631845,0.0,0.0,0.08589874948200672
391,9.801,46.365,0.0,0.03160559057299587,0.020450309491692388,0.9531485501365078,0.013956181740210722,0.0,0.0,0.07305467455513835
392,9.867,45.045,1.0857497531827691,0.8667693150521293,0.07940009329741127,0.08121648484189282,0.06352562984859683,0.3854580753826466,0.5620870544512268,0.2700312222329533
393,9.867,45.111,1.2806907792028712,0.882433840039101,0.1382300039510647,0.06292983475278482,0.13458065013415782,0.29145785469245694,0.6718007810214537,0.3656861114816209
394,9.867,45.177,1.446125666152151,0.919517121670418,0.1273943602004657,0.04862850001027378,0.1322675560628963,0.22885655194103047,0.7503893468382068,0.36991926974665185
395,9.867,45.243,1.4952126127705307,0.9317030115755573,0.1456090950016861,0.03876109360036105,0.1454684234322828,0.1471645492165744,0.8162353491449472,0.3935020872812702
396,9.867,45.309,1.5377465021127343,0.9546162020736361,0.1330423437480514,0.03650659032917316,0.12985745413033256,0.10195769283142858,0.8882899168106507,0.37158292417164657
397,9.867,45.375,1.5799768410948072,0.9331852557950057,0.1540894853898917,0.04359559256116907,0.14486515044857293,0.11239689223433381,0.917459425747628,0.3999185556073745
398,9.867,45.441,1.67334162340816,0.8931825259390402,0.21813738981281197,0.03510444202787784,0.2048028697974689,0.13260043935959645,0.9189146735491766,0.5082872998167769
399,9.867,45.507,1.687440193994319,0.8568537700404755,0.25774456082547953,0.03474599892739491,0.25252447564026087,0.1857542104342057,0.8410878401424834,0.5389055448617602
400,9.867,45.573,1.653597502563467,0.7284168619276639,0.36835197915269674,0.06979711759781279,0.3345849121643007,0.1890500560178207,0.5663438993492063,0.6245062724720026
401,9.867,45.639,1.475521763026756,0.5523066456857662,0.3459113488239188,0.2443908150254818,0.27975215741479315,0.1365495087180158,0.3030103153154063,0.503795619643477
402,9.867,45.705,1.097678208608815,0.3822517661108312,0.3330376868559882,0.4256994208437037,0.22240904560905533,0.053808178474661676,0.07375558337829474,0.49318594203435484
403,9.867,45.771,0.8171909131470629,0.24410348876621268,0.19478489129169327,0.6291875350432474,0.10568889566988338,0.0023753197736134475,0.002362327815463909,0.30663034250993204
404,9.867,45.837,0.6367754570276053,0.19575077226173246,0.11898025032627585,0.7127195950715073,0.06911291597535514,0.0,0.0009986857161445417,0.24002505404528252
405,9.867,45.903,0.4103356680170429,0.1444442802902836,0.07634201931094937,0.8158903160960639,0.0345404178745978,0.0,0.0009542526282282607,0.18917867638787064
406,9.867,45.969,0.2199490245157356,0.09088754974251641,0.04476688363966915,0.8854860987758797,0.014270024152927925,0.0,0.0009519034159142786,0.1371730179657769
407,9.867,46.035,0.0528767037545529,0.04558203260579863,0.014458487879948056,0.9442932489319397,0.0030532895730657522,0.0,0.0,0.07571559585985335
408,9.867,46.101,0.0,0.10316442760817965,0.06262209763125669,0.8648468316532157,0.03478793970479921,0.0007905448437188707,0.004709654940445093,0.24029478034295673
409,9.867,46.167,0.0,0.08309502855480154,0.03926002867357301,0.8611968905500232,0.03467360334916492,0.0007905448437188707,0.00430430870082265,0.17671033946837578
410,9.867,46.233,0.0,0.10892138792645654,0.0712380553869657,0.8472070306347467,0.042801759526951345,0.0007905448437188707,0.004709654940445093,0.2621544078361376
411,9.867,46.299,0.0,0.018567948788996015,0.013316576621878488,0.952512622381807,0.011358105158063634,0.0,0.0,0.06416713181011748
412,9.867,46.365,0.0,0.030592531096279723,0.023390288543962304,0.9485512317181344,0.0173921177720379,0.0,0.0,0.08768185334776132
413,9.933,45.111,1.298160852850916,0.8335188236572397,0.2266056800985487,0.058663987692014495,0.22068304436453784,0.2274522932387737,0.6614427672943104,0.4245248333229154
414,9.933,45.177,1.4490967461280713,0.8904973278220542,0.16824924417362402,0.041246651618014295,0.17516313908028358,0.1955219437975651,0.7493594582806405,0.37798170102382445
415,9.933,45.243,1.507923109313951,0.9252250556554361,0.16380739571765227,0.03430144036648001,0.16364572359527396,0.14005249385508267,0.8037388521761222,0.3933044856486853
416,9.933,45.309,1.5365460040400425,0.9440327815732568,0.15633656031731402,0.034936004635065215,0.13495188832787455,0.11026676389701284,0.8836274793135239,0.4270744316235745
417,9.933,45.375,1.576907286700708,0.9221643567575112,0.16182154509108465,0.03973173184694006,0.15599299142632606,0.11115233125400657,0.9160022722822921,0.434311219709998
418,9.933,45.441,1.6612064458563636,0.8953528427823304,0.2132616229689133,0.026460053399411806,0.19720648104869742,0.10417109472511521,0.9476103530436698,0.5407939423144627
419,9.933,45.507,1.6645502307424094,0.8279717304354345,0.280601365924968,0.034437732899672086,0.257087204064046,0.13040158715573658,0.8259446320003352,0.5578382423398589
420,9.933,45.573,1.6220633836975644,0.6580964372020102,0.3738753893712589,0.09662806183102272,0.30686582881610536,0.10653443703282361,0.5200594625120678,0.6107176264514819
421,9.933,45.639,1.4045617201680316,0.48485632180134575,0.29383541123219525,0.29877539070055537,0.2402106850291718,0.07710435522368791,0.2389503876368858,0.44586723822833224
422,9.933,45.705,1.0384409816757665,0.340173438514299,0.24476803167277722,0.48667124797092703,0.15123342969874567,0.026024049530063202,0.043020822941211734,0.3619576653734114
423,9.933,45.771,0.7936029679648625,0.25414365090768415,0.13854793668274515,0.6534952376238028,0.07035879230597697,0.0008169256509926627,0.001028502392986545,0.24623457771286714
424,9.933,45.837,0.6333544498079069,0.23611078905334407,0.13917662004622394,0.6930682364934805,0.06254722006779438,0.0001348759370751839,0.0031652461261422135,0.26758331144182546
425,9.933,45.903,0.4116962166802436,0.15885288547808826,0.07989143708112065,0.7818829407389285,0.04273768485363123,0.0001348759370751839,0.0019700914736980497,0.16689334309359816
426,9.933,45.969,0.2078528066471551,0.09202504494192967,0.05042776284901058,0.8638377635555342,0.018307303704986597,0.0,0.002893878697647143,0.1001462536917854
427,9.933,46.035,0.0593105535949892,0.050175661430828036,0.015006203791129949,0.9406022780831226,0.002900857224107973,0.0,0.0,0.06874206882067906
428,9.933,46.101,0.0,0.1119399777689868,0.06569551382435404,0.8591575505599477,0.02947824739917488,0.000893477020437681,0.0035436509954805294,0.2579634173851358
429,9.933,46.167,0.0,0.08111879057133035,0.051081016565024576,0.8583315899242948,0.029683764925071843,0.000893477020437681,0.002316204372302061,0.2123916445904616
430,9.933,46.233,0.0,0.12450023241554488,0.08285903283991197,0.8380893220538578,0.037860428314953745,0.0009417730755964745,0.0037704446591912823,0.3391240795197521
431,9.933,46.299,0.0,0.02781764789251449,0.0196330944580217,0.9544762082415345,0.00999194277788693,0.0,0.0,0.09707663534600854
432,9.933,46.365,0.0,0.029370987001363334,0.02472045253545894,0.9499387744789768,0.01582669780731888,0.0,0.0,0.09069558301865199
433,9.999,45.045,1.1580743489355538,0.7489620996033768,0.25205173206422266,0.07731382511710018,0.22184021017598143,0.22818999159724973,0.5316471656696101,0.5323461430330779
434,9.999,45.111,1.3021252193677837,0.8733944612466701,0.20839870045323333,0.0432570698845825,0.23603865567947804,0.1699595625140068,0.6677431796683156,0.49928958068311663
435,9.999,45.177,1.4390229317923375,0.8949011790159941,0.18986358639832263,0.030913344611692067,0.20095263162894156,0.17332220193941625,0.7340879619937553,0.455798980805771
436,9.999,45.243,1.504607428196346,0.9218286356975052,0.177985831777894,0.029993782226337883,0.17436505643825953,0.12831707760120603,0.8049282495342046,0.4260313982375224
437,9.999,45.309,1.5347688077406532,0.9460458211994577,0.1549470595505054,0.029931256713276698,0.14504906112652033,0.11528421251621,0.9265102996093055,0.434435561791514
438,9.999,45.375,1.5752258656712883,0.9258271799008736,0.18153456516951424,0.025634970130650196,0.17166302109014536,0.09822613793395937,0.9787155652965499,0.44149662455836414
439,9.999,45.441,1.6510061793931303,0.8965384788188994,0.24425166910410984,0.00819944236789219,0.21655335615710378,0.08110340814347027,1.0,0.582187416948501
440,9.999,45.507,1.641542335476441,0.8220195518128117,0.3217897778571578,0.019495415611877124,0.2920696855992263,0.1033267813723401,0.7972240741319129,0.6379208516965861
441,9.999,45.573,1.585015186819687,0.6526183383013989,0.3494806452086214,0.11174891241579855,0.3062149016932137,0.08336783130322908,0.5092471197305696,0.6653176371670523
442,9.999,45.639,1.3214309510857682,0.4385803086095831,0.3022291575043542,0.2801330521895826,0.22024654814951955,0.06537264004528881,0.18224825822954874,0.5418829462752018
443,9.999,45.705,0.9874076229279656,0.2827346360113446,0.20102359525683638,0.4430617624114594,0.10780470618733234,0.014457381606659766,0.02766174503295976,0.39810779423448045
444,9.999,45.771,0.7636735816921754,0.19309163205054578,0.09845212567372709,0.594122024792101,0.04057185295128328,0.0001441617895277728,0.0004567495913411555,0.2539671018388071
445,9.999,45.837,0.6244493221552578,0.19436177869420254,0.11587736716741147,0.6658506618678555,0.04266253721219661,0.0001348759370751839,0.0035213302456365454,0.24102086315987678
446,9.999,45.903,0.4081223516550992,0.15449466397658443,0.08358110042550551,0.7751176049814407,0.029264467436375233,0.0001348759370751839,0.0014086530072554343,0.19576833761171128
447,9.999,45.969,0.1880357643093627,0.11468902387375489,0.07303916668557592,0.8494800448651892,0.01923627454012179,0.0,0.002893878697647143,0.17398045151944044
448,9.999,46.035,0.0461645524541286,0.05275497625090919,0.016065605398340562,0.934068191520794,0.0037185883784529375,0.0,0.0,0.07941747117567846
449,9.999,46.101,0.0,0.11994305075827211,0.05015925280389713,0.8651329634739082,0.019604387730903353,0.0016277440353407808,0.0060262494294095635,0.23486218178790821
450,9.999,46.167,0.0,0.08243120679323888,0.03245374716734974,0.8705720294194245,0.019687586677369043,0.0017010658387345097,0.004345853209347005,0.16553797060746975
451,9.999,46.233,0.0,0.13860997969941927,0.06253721569221095,0.8469541408694623,0.026630257027733188,0.0020530104950244083,0.007858229255950295,0.28908178856989475
452,9.999,46.299,0.0,0.008378358733942133,0.004318800938541414,0.9813024865152875,0.0048926711649353504,0.0,0.0,0.03645602987790475
453,9.999,46.365,0.0,0.008847449059368817,0.007143744984589476,0.9726681622133193,0.008892406237000963,0.0,0.0,0.04679107893478665
454,10.065,45.045,1.1545021597551772,0.8646533131494858,0.2177933237551144,0.03737494946737601,0.1721264237023809,0.172380478224909,0.6763396450041564,0.5094489839777211
455,10.065,45.111,1.2932575386889145,0.9068310204778207,0.1920527168161577,0.024839017804403712,0.19648348651211622,0.1684836186461156,0.6448608748595456,0.4775352933530695
456,10.065,45.177,1.4436322464263325,0.8998984299585173,0.2098685359398785,0.016869987799813774,0.19604835444353236,0.18066702074534322,0.7207089231586541,0.4996535857977064
457,10.065,45.243,1.5067745179375875,0.929152629317674,0.19021123974769216,0.019100077077251903,0.18951521181419712,0.13339186828493593,0.7811913524803322,0.4890219325644737
458,10.065,45.309,1.538552153361696,0.938777704367432,0.1748871122554006,0.0221789393688302,0.17837107108337472,0.10645522314844993,0.8833552362107506,0.49718490818760464
459,10.065,45.375,1.576982862850563,0.9172528459537969,0.19924118001388502,0.021395424100752857,0.18517141393859143,0.09249816327193566,0.9275707724111206,0.509595483555138
460,10.065,45.441,1.644131515641743,0.869922652363769,0.2607097508695947,0.014398786102679821,0.25120126496172884,0.08732743475518916,0.9066683118710577,0.6186887690960967
461,10.065,45.507,1.6246099558804237,0.7805133378139689,0.35495316499237817,0.027688425441766217,0.3416174774927292,0.09096787832331975,0.6911141984339605,0.6610570544359918
462,10.065,45.573,1.5297287861710067,0.5673618291423548,0.35541727465833073,0.17023744488523412,0.33914094229764535,0.05966087967982183,0.4171715200799663,0.6270405623034145
463,10.065,45.639,1.2233258712978556,0.38608806982223626,0.27126418809702285,0.34491011937455585,0.21430494668048852,0.0378389154519403,0.13761742224163925,0.4825960923194756
464,10.065,45.705,0.924233554857588,0.24336250457536493,0.1304232876376312,0.5267702484068494,0.07308780641398657,0.0065204006397229135,0.014495488711038508,0.3285533978139693
465,10.065,45.771,0.7457852142241442,0.2097775583065436,0.12136784774298674,0.5871423248895327,0.06701063546708827,0.0002278795263006777,0.007124421054190431,0.3021554326933129
466,10.065,45.837,0.5661389560223405,0.18175061018232527,0.11583961695325384,0.6728850569539262,0.06574802052443415,0.0002372081707000527,0.008644789021082722,0.2803894588738251
467,10.065,45.903,0.4042983556755891,0.1602029659322189,0.10041392623554692,0.7735997595908647,0.05441706878910271,0.00031644131144977183,0.008879302696473051,0.25982448390225504
468,10.065,45.969,0.1727559307891227,0.0883944180475129,0.04725506964745675,0.8799988795235392,0.011613323125399337,8.856178514909415e-05,0.0019513505785822421,0.1365412896516326
469,10.065,46.035,0.0398074874480473,0.04745279145422685,0.014442931846848186,0.9411320485491848,0.00390033226931576,7.923314074971914e-05,0.0,0.09016521112031126
470,10.065,46.101,0.0,0.11597309789455665,0.048423309361190034,0.8643148376254131,0.0174418390500768,0.0009775456511742322,0.006975670870185683,0.2235972783069776
471,10.065,46.167,0.0,0.09144038606888336,0.0438434746622354,0.8489006436061084,0.024415566485441652,0.0011283019071544366,0.004807331445238493,0.18913716080975207
472,10.065,46.233,0.0,0.16237360272175919,0.07483362000201922,0.809358770201427,0.032041973830467634,0.0015197167024758838,0.010537265702786205,0.32309587415441127
473,10.065,46.299,0.0,0.032465025722969804,0.02177391556703859,0.9511794546836125,0.013689516213107546,8.017341860530255e-05,0.0003149493894621772,0.07071501673755673
474,10.065,46.431,0.0,0.04195849186247674,0.009439080512745317,0.9248668497777192,0.002937592420804836,0.0,0.0,0.05037343459311587
475,10.065,46.497,0.0,0.07322434228808332,0.022025921938692017,0.8865346318714782,0.00505526440861527,0.0,0.0,0.089050841675724
476,10.065,46.563,0.0,0.08251664748580395,0.02503908926339891,0.8639804203170391,0.006109236010621663,0.0,0.0,0.09425126046874668
477,10.131,45.045,1.1521291042429027,0.938237607355162,0.1450764659330323,0.032158711846974816,0.11338738662503241,0.26872789600247626,0.6995181179249597,0.46040024737334284
478,10.131,45.111,1.2914721856229592,0.9541135050568469,0.14414549555257877,0.021225983859641553,0.12745564850589644,0.23341610757347345,0.6287025540587137,0.4633353595528375
479,10.131,45.177,1.4342667360382166,0.9558859741776567,0.16046968914680462,0.012246610244577755,0.148614026307998,0.2087189318893328,0.7508472716546901,0.5029855816174024
480,10.131,45.243,1.5099955212410892,0.9451076474430211,0.1694591414940539,0.017244912367006527,0.16862957766519399,0.13893085702109287,0.7874669985994756,0.49162968022258424
481,10.131,45.309,1.5515389121734622,0.9124369868537237,0.19306359595130965,0.02242095689694234,0.19383546212404718,0.11156366327953511,0.8356391960707176,0.5377128406118367
482,10.131,45.375,1.5974526096489634,0.8984382572704268,0.21434711500755757,0.02152432426347184,0.22032576187615913,0.10581820254429618,0.8780045747672645,0.5378169362744787
483,10.131,45.441,1.6416227315338117,0.7852395997588416,0.3617435474414785,0.017935273960406683,0.3448403685539567,0.09989915456524147,0.7780975780137438,0.7195301712571688
484,10.131,45.507,1.622158654731055,0.6796650306839229,0.4462395476790658,0.048802771747388965,0.4320932404658532,0.09045457437235829,0.5546025629289085,0.7441311144718232
485,10.131,45.573,1.4754635682049295,0.4422229876841821,0.43987602419615285,0.24438653249883815,0.4069839622075845,0.05014502436453275,0.28117192492554366,0.7347542585627452
486,10.131,45.639,1.1483495848869034,0.29750654700618356,0.3201930037743287,0.43292105993208463,0.22864086058967112,0.024763105652908502,0.09204194599882276,0.5254716334872177
487,10.131,45.705,0.832369973524002,0.1479604474276625,0.13234186695909783,0.6217748305645124,0.07336239585089133,0.0033408764050569966,0.005491384433671435,0.34069648698989574
488,10.131,45.771,0.7359706960822995,0.15550733377771,0.1172430427557687,0.6309742951133243,0.06685974260248988,9.76679114251813e-05,0.007351837737627816,0.31650067355689
489,10.131,45.837,0.5418542746705612,0.13896612044715928,0.08725382525781258,0.6969579939624789,0.06843412699956807,0.00011166087802424382,0.0034342779203394283,0.2504479651390411
490,10.131,45.903,0.4049086004585995,0.15910726147115595,0.12391254958287726,0.7600825065627914,0.06493837695900444,0.00020488698537302546,0.009900803574667669,0.28744565588236953
491,10.131,45.969,0.1818805941062733,0.08701249450560562,0.06248647003996546,0.8683172958971932,0.022146600952190114,0.00010721907394784416,0.00255834113388923,0.16092301429480688
492,10.131,46.035,0.0467589212033048,0.049504146568499524,0.015710852602044894,0.9333767893009451,0.005256573408429127,9.322610734878166e-05,4.698424627963932e-06,0.10590327578654501
493,10.131,46.101,0.0,0.09916800584235624,0.03355133863761566,0.8860352894399195,0.010922915137240486,0.000743638451249261,0.005064812737506066,0.18055610131451258
494,10.131,46.167,0.0,0.10967001148981786,0.03983308241552062,0.8427597254285377,0.020332260364824925,0.000879609731087738,0.003588170313713149,0.1941258371884175
495,10.131,46.233,0.0,0.1604474742401746,0.05081834506977647,0.8011039559222749,0.024785052937779765,0.001097519153996456,0.00694981863783513,0.2790042246332651
496,10.131,46.299,0.0,0.08076674003630024,0.033124676842584855,0.9062914204367188,0.015020839077142986,6.838187021569599e-05,0.00043634734707044017,0.14582391629304797
497,10.131,46.365,0.0,0.026365254483178426,0.00031836304207956683,0.9731915064422545,8.928646388550804e-05,0.0,0.0,0.01957447010719219
498,10.131,46.431,0.0,0.03943554303982959,0.006006610261142181,0.9440065372991177,0.001747591269369241,0.0,0.0,0.05061854416108833
499,10.131,46.497,0.0,0.05039190468673389,0.009318011848356667,0.9074308036936009,0.00314390458313537,0.0,0.0,0.06705909637140098
500,10.131,46.563,0.0,0.04980378739187198,0.008198322782266987,0.885769417974189,0.004017173705560991,0.0,0.0,0.07676017901651835
501,10.131,46.629,0.0,0.07305231671185144,0.018863950335399046,0.8751308194305909,0.004187381802271279,0.0,0.0,0.10781415431655941
502,10.197,45.045,1.1702353760221218,0.9943172019035932,0.08728074812226239,0.030203751496216798,0.07054598418017952,0.340419067397913,0.7396584034892257,0.3484813136384787
503,10.197,45.111,1.2882673772087123,0.9877501204516906,0.10178782030809051,0.019831548986371673,0.09052413574570886,0.2893420980188983,0.7175191670409364,0.3665432787110866
504,10.197,45.177,1.4155469271083911,0.9852290630514298,0.1314790479926561,0.00853793682205533,0.12088910657824792,0.22799630124426234,0.7701436003054273,0.46170825962253376
505,10.197,45.243,1.5058423329934616,0.9690928951800568,0.15179917626256698,0.012115807244354798,0.15227527328855026,0.1801963756967647,0.7863289513586678,0.46222129337964135
506,10.197,45.309,1.5553420120000787,0.9281895395132328,0.19558070252739668,0.01479582465406189,0.1878192334471932,0.14761144134988222,0.8316516814522484,0.5549445957251757
507,10.197,45.375,1.6195380635992311,0.870233876338195,0.2558024122766599,0.01978863579480202,0.2703762711383013,0.15204018018908916,0.7967502119297708,0.5428926417875056
508,10.197,45.441,1.6202250561403846,0.7097794486777755,0.4185704270230463,0.035795904313870974,0.432435663333536,0.11760810663985453,0.6137172275603889,0.705187743647628
509,10.197,45.507,1.5346274583913075,0.5510141924164698,0.47066179257702984,0.1288516263769126,0.48819526070515284,0.0967556876807761,0.3926131735252159,0.6621709926153679
510,10.197,45.573,1.3800056409468762,0.32189215776283886,0.4317853398427342,0.36688581240700724,0.39732377215501025,0.035660855427104336,0.19529467002408218,0.6214226287042843
511,10.197,45.639,1.0132473250883622,0.21091512374949142,0.2767843687196708,0.611324495803371,0.18589475563600405,0.010062102218564383,0.04968313173426317,0.38769069633043424
512,10.197,45.705,0.8154525578870119,0.1451821008844789,0.11303628672457942,0.7820961825720616,0.06114748130241533,0.0,0.0009475256910957831,0.2879860255807194
513,10.197,45.771,0.6302078065545181,0.16747135485382464,0.1002595400778297,0.7740001899292026,0.058981248166620655,9.76679114251813e-05,0.0069208551259378635,0.2696243592665696
514,10.197,45.837,0.517933044006476,0.17052133328347602,0.10936999154395201,0.7617546516257055,0.07714925387854858,0.00011166087802424382,0.01022300881973357,0.29168215049840907
515,10.197,45.903,0.3447565995704219,0.15471418112981633,0.0975282714229511,0.7695015477498852,0.0811685550736226,0.00020488698537302546,0.008304495487771355,0.2804423612190055
516,10.197,45.969,0.1565871135265865,0.09734262973119823,0.07214931829212223,0.8513841863282675,0.043137149268717166,0.00010721907394784416,0.003923209349617416,0.22576064040600702
517,10.197,46.035,0.0285938317219028,0.06247653815273314,0.031504473690690614,0.9216288764924495,0.013180993739177702,9.789042954846915e-05,0.00017610148106146374,0.14271910670143984
518,10.197,46.101,0.0,0.08637962358234187,0.025446140923069564,0.9050951588642125,0.006352896532540315,3.2735839291384774e-05,0.002186286465616893,0.16784036112862466
519,10.197,46.167,0.0,0.115864764796361,0.044995202175125225,0.8500794779228795,0.01704698072283544,0.0001253129778536773,0.0029885474503097437,0.2396572710879117
520,10.197,46.233,0.0,0.157334466864574,0.051633680708085425,0.8058998631870083,0.022014940363544105,0.00022127407272677378,0.0033239968095505334,0.28019452875827183
521,10.197,46.299,0.0,0.11610290593716542,0.042095477535115604,0.869297280306923,0.01740080287147041,0.00020087565286077287,0.0009459260887235455,0.23094015176726335
522,10.197,46.365,0.0,0.06738208550693016,0.011311229400849013,0.9353503707849306,0.004428570528018492,9.549332106776903e-05,0.00020230617112341313,0.08121813029253008
523,10.197,46.431,0.0,0.05710794106279869,0.008379229494284619,0.9320925230793894,0.001515337180924792,0.0,0.0,0.06456869165903609
524,10.197,46.497,0.0,0.06697898020082724,0.014866512473969608,0.8983288056838853,0.0047252337862912445,0.0,0.0,0.0868917683724246
525,10.197,46.563,0.0,0.07611798365232682,0.019927133281424675,0.873856713540566,0.006132679330710026,0.0,0.0,0.11348125267271601
526,10.197,46.629,0.0,0.07032465943014694,0.01931796152566447,0.8725433264512711,0.008097378881468222,0.0,0.0,0.1186949781421656
527,10.263,44.979,1.0672505180513718,0.952523687968595,0.07879024721361166,0.05312434721789392,0.046928170611450604,0.5211052916654729,0.5808639357064609,0.26948409411479646
528,10.263,45.045,1.199640519492373,0.9846051267981182,0.09277133641456202,0.02942824421811108,0.06296824986841676,0.43834391959024394,0.6324290515833066,0.32606362176616066
529,10.263,45.111,1.288950528654338,0.9952068471918423,0.09285173364364109,0.018224198236863668,0.07645895013320855,0.3504423780690538,0.6830470966869089,0.33230366390650806
530,10.263,45.177,1.4004565530297508,0.9939902217557727,0.11659843267796421,0.009907272849743982,0.09882511429713468,0.25263180730272716,0.7342973569031223,0.42135857842499436
531,10.263,45.243,1.5036335992512797,0.971341887280692,0.13821911308584364,0.012880974812734923,0.13561842434876792,0.21347287625861036,0.793787494845602,0.45154973562848777
532,10.263,45.309,1.5575418771124312,0.9341166278672268,0.18613999772115625,0.012117129033850243,0.18293491689013908,0.1880947369317263,0.8229799415778227,0.5393455721112287
