fid,X,Y,Ex,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,URBAN_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
323,9.603,45.903,0.0244132015443395,0.13930991362017303,0.05900608159838823,0.8284920076315209,0.09417928239706032,0.01774908617038872,0.0,4.106364070835362e-06,0.27478340639269727
324,9.603,45.969,0.0105891154605321,0.08690308350723652,0.025849353422308496,0.8983545403808415,0.03996332131331215,0.009124621925144011,0.0,0.0,0.1717520982499551
325,9.603,46.035,0.0092257213898599,0.05700155257036333,0.02448857351382021,0.9271792179074556,0.03894682540333606,0.007555176588484323,5.259789138879383e-06,4.3397266594138954e-05,0.1662098489191971
326,9.603,46.101,0.0096366505957201,0.09805895704816782,0.05904615971984697,0.8644573959824118,0.0788118692117447,0.033280791472950745,6.328780962673832e-05,0.0026416378208042033,0.26156576205408016
327,9.603,46.167,0.0090758312155352,0.0945694040775965,0.059272042663866174,0.8687185292719618,0.07910910831590195,0.03341207069341997,6.328780962673832e-05,0.0026416378208042033,0.24298757466485763
328,9.603,46.233,0.0047971852499753,0.08216920797163324,0.05713930902882692,0.8806819159076222,0.07303924186679192,0.03545464671969173,7.056207291323648e-05,0.003089799577979536,0.2053069765326517
329,9.603,46.299,0.0021776046366927,0.01019755981880095,0.00474486092006429,0.9870961955134951,0.007455318123259606,0.0016227967207492582,0.0,0.0,0.023720478841171778
330,9.669,45.045,0.4714227240083858,0.8720254188491284,0.15561961996914228,0.05825624197316405,0.1288566638175397,0.1668846422861362,0.16382059133687443,0.6308649694059588,0.43646489237876734
331,9.669,45.111,0.5909089096926559,0.8655619292853657,0.21372499375905143,0.041536120201424165,0.18365167121253653,0.22244426586955662,0.11451313596615649,0.6793386838554012,0.49448223280139386
332,9.669,45.177,0.6929546866257337,0.8824806588830334,0.18399963320757165,0.049854775170023805,0.15835463957282792,0.1912707763716949,0.12001221431885764,0.7147884148404443,0.4522569252330912
333,9.669,45.243,0.7741681103057282,0.8883300619245865,0.18037366509737507,0.05059824542023419,0.16041792143806496,0.18228961810182973,0.100227861750772,0.7111913045452591,0.44083108092519174
334,9.669,45.309,0.8907657962438632,0.867406055975666,0.20098055247493754,0.04895594687897997,0.19646689719634802,0.18528245790346085,0.08402739658077409,0.6352097147030499,0.45990567424575357
335,9.669,45.375,0.9560376027816656,0.8886926753303571,0.20985602904626052,0.0305635469378145,0.20547701686095085,0.19312511672261065,0.07226642555028175,0.6232991423224138,0.4689945516787493
336,9.669,45.441,1.0094314909893782,0.836308936988066,0.28910911154729024,0.02310015421117274,0.2792796272031673,0.26984654845057865,0.107376613439581,0.577695577784491,0.5497985071698993
337,9.669,45.507,1.0188751703051857,0.8184015197282313,0.30565206266743683,0.03009336019246042,0.2941184055871152,0.2864307602245501,0.15954541026532612,0.5618241303797492,0.516659535821526
338,9.669,45.573,0.9077250814892625,0.6962376790324408,0.440861072297122,0.04171135115658335,0.3987700416497323,0.4387009928475518,0.215997015007426,0.41554119385020144,0.6294819331017161
339,9.669,45.639,0.6873318766141525,0.5448215247599343,0.5677390881409924,0.08169359894382024,0.5847222782497868,0.4933379621164657,0.17240489404806697,0.2526148649420708,0.6643306645802095
340,9.669,45.705,0.4908967848775216,0.3549743892241041,0.5122838356452335,0.2976420948952569,0.563911799191624,0.4086467482294328,0.10319270355297085,0.10613209646276643,0.6441256035739504
341,9.669,45.771,0.284631097833156,0.2048382856856743,0.3552241644065315,0.5480674349414503,0.46218091765808333,0.21182198479427974,0.02307331968629596,0.013638687445338245,0.5250531071437425
342,9.669,45.837,0.0935450063314395,0.15193106777228127,0.11094521223447022,0.7796765845499898,0.17240791190597446,0.037996651953824394,7.856387795421581e-05,0.0011317652201647695,0.33352491554025504
343,9.669,45.903,0.0213556191868362,0.11649768432827041,0.056730429251212355,0.850406633454371,0.08955408093538217,0.01806652348199623,0.0,3.701234354740827e-05,0.26494566268734027
344,9.669,45.969,0.0103850152621912,0.07794394324502184,0.03279980787918673,0.9017625313771044,0.04980614450448507,0.012463388510184074,0.0,0.0,0.1782159146411246
345,9.669,46.035,0.0088180671641307,0.05334195573835447,0.02351256584959386,0.9312069702666422,0.03663659667999088,0.008019711330258134,0.0,2.2737713717021413e-05,0.1563005866439853
346,9.669,46.101,0.0090043042993901,0.10262812094953179,0.05179085286639699,0.8651948097603466,0.06522542841642374,0.03312644401683241,0.00015299278956613276,0.005385034749484318,0.2460746437362379
