fid,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
78,0.40330233880066674,0.6345575359645257,0.16018079361502413,0.5056604811139703,0.20405571573946213,0.13813429224437315,0.7814626172320375
79,0.2873592628447764,0.6491023025296523,0.25546041661154484,0.4822970158116436,0.14818881087598196,0.06219967768683035,0.7769714960421609
80,0.24037129209377311,0.5885243706488732,0.34207873965924646,0.3987415510051894,0.07268551751947637,0.048989500605354105,0.7570198211565731
81,0.2292144527513122,0.48816107254019575,0.42412505016460417,0.2694706392291644,0.03667855827478858,0.04930350563982359,0.6912573488720861
82,0.18126380459668862,0.3979096542545727,0.5250407214370144,0.18735722961034712,0.013416533191429646,0.034769177100074905,0.6236134274979103
83,0.12250131596102054,0.3007507479741898,0.6341389869443576,0.11531330993354474,0.003530082341336301,0.019997086080123423,0.5311838873322722
84,0.07460394035352039,0.19460595950911846,0.7626405108296515,0.05556912452706813,0.0008582993781958549,0.006649094298746728,0.42760063986705527
85,0.04614347386458821,0.12772260335199298,0.8211360299819155,0.024445292444432557,2.4475540472284406e-17,0.0010559785544616387,0.3638439352980578
86,0.036467038540866734,0.09197282258812542,0.8251099949230497,0.01426056106042186,0.0,0.00034481409891250875,0.32238693617198366
87,0.7582528570135803,0.23177996350548782,0.12767046128583565,0.17383936438109826,0.6243702229672585,0.06880827484555402,0.7336951783813606
88,0.810246709471555,0.19875294517011066,0.09042808870987658,0.1650542667246077,0.5923642484399577,0.11819019011785367,0.6634589132482505
89,0.8623671892268548,0.16837121420716228,0.07226683202928806,0.15950651970073634,0.4458565697853865,0.16584389837380076,0.5646261481988455
90,0.8793427100693956,0.13829968626887718,0.07937685262611412,0.12817731137060487,0.27445846730572754,0.19419815356498554,0.48168199333128375
91,0.8531471303963858,0.13191441447476962,0.11249460865391822,0.1068306671970304,0.08792771240137959,0.20696725479269026,0.44913901112082344
92,0.7919369407678813,0.1588301148777033,0.14949756164735303,0.10584064101510358,0.048970516849869174,0.203564018265901,0.4585164227116758
93,0.7577377997373836,0.18124002865437547,0.1613513050132625,0.12285825045904049,0.06905078379475635,0.2422816187711641,0.4593745697730725
94,0.7432587507226678,0.24341395018051343,0.12721242708197916,0.18202208441507323,0.11379152377310892,0.2812143624770121,0.5013873025386364
95,0.6963235629192762,0.35809712579089403,0.08695088443522271,0.3022976638033831,0.17313637302570653,0.30071498119387957,0.6064757443269239
96,0.5630028272972514,0.5313796529386706,0.08145105199189487,0.4423437833185138,0.22896604562807735,0.223715935120543,0.7104600658577074
97,0.4170501572408986,0.6548985609898845,0.12541610469361475,0.5420575860056839,0.2312324951250515,0.13971285328407781,0.7733886341904892
98,0.33833614088648206,0.6327458858555955,0.2175273193004814,0.4861406781284284,0.18958318364183005,0.08966967398046204,0.7361270526357703
99,0.30162446089041134,0.5495723270209532,0.31569532649026827,0.38653073459798554,0.11932628015006047,0.08364003264584684,0.715170495988583
100,0.2760228234230852,0.4667088642718249,0.40084821543891547,0.2724898284038044,0.06636843201229134,0.07397760646080352,0.6820050530734562
101,0.21516330025778954,0.4011291314657591,0.4943709170999751,0.20511671252996586,0.024211969799229845,0.04538013032760842,0.6322278040436122
102,0.14864729131085253,0.2944467166509446,0.6064563245737223,0.1163822200800681,0.007750021614531692,0.023635056997064346,0.5154888521091462
103,0.09379083436449057,0.1808000507985264,0.721305341550777,0.0511143403805014,0.0017614405406951113,0.008159343389353209,0.38848297603435805
104,0.6830231609304377,0.19839304383055842,0.23227695943678348,0.13728786929561484,0.523198021192365,0.025058293953651053,0.6920995116702918
105,0.7774428394502784,0.18266897808148472,0.15029447449131011,0.13948753921450005,0.6294067727268853,0.06955801693037841,0.6700703149957763
106,0.855838556365524,0.16076169549273822,0.08510974913180194,0.13251769410042036,0.5253539474466471,0.13936250873770437,0.5951123216218963
107,0.8714612187768616,0.13383541682926614,0.08572947364160344,0.10819303578456611,0.3726080454246498,0.18450623789696338,0.511020946791447
108,0.8374321812791071,0.12649912806491131,0.12385701258993033,0.09396481572819958,0.13066754468821215,0.20021567461662795,0.46224133565743913
109,0.8064527446669093,0.14788508386586427,0.14301858119177235,0.10446182705588158,0.056907659557590265,0.1889684782252009,0.47248562841465497
110,0.8008999639905618,0.17227079644756563,0.129151415466751,0.12914495541098478,0.06825587811245494,0.2205915681942151,0.48910345972447866
