fid,f,f_class,I,I_class,Ex,Ex_class,f_Nones,f_Nzeros,I_Nones,I_Nzeros,Ex_Nones,Ex_Nzeros
495,0.017241379310344827,1.0,0.2501754505657851,2.0,0.004313369837341123,1.0,0.0,33.0,0.0,8.0,0.0,55.0
496,0.017241379310344827,1.0,0.13663180658025914,1.0,0.002355720803107916,1.0,0.0,33.0,0.0,13.0,0.0,56.0
497,0.017241379310344827,1.0,0.055444542852422084,1.0,0.0009559403940072773,1.0,0.0,33.0,0.0,16.0,0.0,57.0
498,0.017241379310344827,1.0,0.02306710330650811,1.0,0.00039770867769841565,1.0,0.0,33.0,0.0,17.0,0.0,57.0
499,0.017241379310344827,1.0,0.014150541350181756,1.0,0.0002439748508652027,1.0,0.0,33.0,0.0,18.0,0.0,57.0
500,0.017241379310344827,1.0,0.013529648279181712,1.0,0.0002332697979169261,1.0,0.0,33.0,0.0,18.0,0.0,57.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,18.0,0.0,57.0
502,0.4482758620689655,3.0,1.4330988057098497,3.0,0.6424236025595879,3.0,16.0,0.0,20.0,0.0,20.0,0.0
503,0.46551724137931033,3.0,1.5434538065094145,3.0,0.7185043582026585,3.0,17.0,0.0,22.0,0.0,23.0,0.0
504,0.5172413793103449,3.0,1.481172355650076,3.0,0.766123632232798,3.0,21.0,0.0,21.0,0.0,24.0,0.0
505,0.5517241379310345,3.0,1.3400219943324865,3.0,0.7393224796317167,3.0,23.0,0.0,18.0,0.0,23.0,0.0
506,0.5689655172413793,3.0,1.32833210949801,3.0,0.7557751657488678,3.0,25.0,0.0,18.0,0.0,24.0,0.0
507,0.5517241379310345,3.0,1.543343690160774,3.0,0.8514999669852547,3.0,23.0,0.0,22.0,0.0,27.0,0.0
508,0.5344827586206896,3.0,1.5890585256673977,3.0,0.8493243844084366,3.0,22.0,0.0,23.0,0.0,27.0,0.0
509,0.4827586206896552,3.0,1.4090918400139139,3.0,0.6802512331101653,3.0,19.0,0.0,19.0,0.0,21.0,0.0
510,0.4827586206896552,3.0,1.1064371225131489,3.0,0.5341420591442788,3.0,19.0,0.0,14.0,0.0,16.0,0.0
511,0.3103448275862069,2.0,1.120341780804687,3.0,0.3476922768014546,3.0,5.0,1.0,14.0,0.0,10.0,0.0
512,0.2413793103448276,2.0,0.5134654346534582,2.0,0.12393993250255887,2.0,1.0,0.0,2.0,1.0,1.0,1.0
513,0.13793103448275862,2.0,0.422405042708379,2.0,0.058262764511500545,2.0,2.0,14.0,0.0,1.0,5.0,17.0
514,0.10344827586206896,2.0,0.278504264196205,2.0,0.02881078595133155,2.0,1.0,20.0,0.0,7.0,3.0,37.0
515,0.06896551724137931,1.0,0.2510840921155051,2.0,0.017316144283827935,1.0,0.0,26.0,0.0,8.0,0.0,47.0
516,0.017241379310344827,1.0,0.5307430679324848,2.0,0.009150742550560084,1.0,0.0,33.0,2.0,1.0,0.0,52.0
517,0.017241379310344827,1.0,0.4416081771334487,2.0,0.007613934088507736,1.0,0.0,33.0,1.0,0.0,0.0,53.0
518,0.017241379310344827,1.0,0.4066433222499069,2.0,0.007011091762929429,1.0,0.0,33.0,1.0,1.0,0.0,53.0
519,0.017241379310344827,1.0,0.37592384190667294,2.0,0.0064814455501150505,1.0,0.0,33.0,1.0,2.0,0.0,53.0
520,0.017241379310344827,1.0,0.29952507472855805,2.0,0.005164225426354449,1.0,0.0,33.0,1.0,5.0,0.0,54.0
521,0.017241379310344827,1.0,0.2053917470388767,1.0,0.003541237017911667,1.0,0.0,33.0,0.0,10.0,0.0,55.0
522,0.017241379310344827,1.0,0.12373693745147947,1.0,0.00213339547330137,1.0,0.0,33.0,0.0,13.0,0.0,56.0
523,0.017241379310344827,1.0,0.08477336864858505,1.0,0.001461609804285949,1.0,0.0,33.0,0.0,15.0,0.0,56.0
524,0.017241379310344827,1.0,0.060436098398182266,1.0,0.0010420016965203838,1.0,0.0,33.0,0.0,16.0,0.0,57.0
525,0.017241379310344827,1.0,0.03968346010479076,1.0,0.0006841975880136339,1.0,0.0,33.0,0.0,17.0,0.0,57.0
526,0.017241379310344827,1.0,0.015960305393896174,1.0,0.0002751776792051064,1.0,0.0,33.0,0.0,18.0,0.0,57.0
527,0.41379310344827586,3.0,1.4519426271524467,3.0,0.6008038457182538,3.0,13.0,0.0,20.0,0.0,19.0,0.0
528,0.4482758620689655,3.0,1.4642667895703338,3.0,0.656395457393598,3.0,16.0,0.0,20.0,0.0,20.0,0.0
529,0.46551724137931033,3.0,1.5690502145688758,3.0,0.730419927471718,3.0,17.0,0.0,22.0,0.0,23.0,0.0
