rfuid,fid,Target,INDUSTRIAL_AREA_SURR,NAT_AREA_SURR,ROADS_SURR
295,22.0,1,0.05851854881906091,0.03938378714065298,0.3499049173391947
296,22.0,1,0.051987399626290766,0.03824682674363146,0.43307302209159665
297,22.0,1,0.0551044614272918,0.042768477079265003,0.3691438495505
298,22.0,1,0.05128738520647072,0.04034622451223479,0.4306314986691615
299,22.0,1,0.05061396881247589,0.04232291491500091,0.4221520436894245
300,22.0,1,0.05143422697202559,0.04535860089478981,0.36878410317188726
301,22.0,1,0.0559626637988409,0.04530457744761647,0.37996685330726604
302,22.0,1,0.05585777954175432,0.03570873340498447,0.4099710326746718
303,22.0,1,0.05854397069417219,0.044038647509299714,0.39385237838640136
304,22.0,1,0.05829268657821645,0.038362010057212376,0.3599276823370296
305,22.0,1,0.0542103692939495,0.041544486395089036,0.42959718218793835
306,22.0,1,0.05780740903853415,0.03716249209472023,0.4231453587555178
307,22.0,1,0.048896571361726905,0.04459789908892012,0.4270358179543059
308,22.0,1,0.05916135364824047,0.03947152723475687,0.3573271328933675
309,22.0,1,0.04873345085101169,0.04420200486113805,0.437797345952985
310,22.0,1,0.05122528206511765,0.04348467426383259,0.3420539016984918
311,22.0,1,0.053349241238577934,0.041718406922667706,0.34235248983908684
312,22.0,1,0.049117430023834605,0.04183422106284451,0.40941999796547135
313,23.0,1,0.0672869481620013,0.03232871467163487,0.35689812424578227
314,23.0,1,0.06622875370267824,0.031686879327183726,0.3709679158992945
315,23.0,1,0.05500566029351758,0.031684933874195846,0.3797943281436505
316,23.0,1,0.06614429119678138,0.03218884756719997,0.3922066107716832
317,23.0,1,0.05680267511440189,0.0379768322925047,0.4284044068838632
318,23.0,1,0.06709092124703676,0.03716770094723929,0.3508913325833459
319,23.0,1,0.06338208725700664,0.035433221372670694,0.4132106876772837
320,23.0,1,0.06261370650397557,0.03028950214828239,0.36089001372719104
321,23.0,1,0.05669081573042947,0.031255997828245195,0.39320863537688927
322,23.0,1,0.06185847739118064,0.03470290343147863,0.4017559573704754
323,23.0,1,0.056921268861960764,0.03293477024173865,0.3367709864313934
324,23.0,1,0.05992544574317701,0.036577708775253515,0.36965434587158447
325,23.0,1,0.06689415560865028,0.03645178174973231,0.3522330947683302
326,23.0,1,0.06164224463530273,0.03673799377816894,0.41280540503973595
327,23.0,1,0.06677996016230105,0.03662818658494314,0.35631023306071086
328,23.0,1,0.0630330916121561,0.03626682630015345,0.3827773016013962
329,23.0,1,0.05753954335230252,0.03718188424872751,0.3875074827573452
330,23.0,1,0.06670976754913271,0.03404923650859242,0.4025685077548782
331,23.0,1,0.05751229452554525,0.037657330899018585,0.4272735342375315
332,23.0,1,0.06306900940762288,0.032380611939118335,0.39707948693749795
333,24.0,1,0.07430819370998185,0.0327765694663326,0.35096094522878385
334,24.0,1,0.07990792654547849,0.03256318966663467,0.4268208079180577
335,24.0,1,0.07859369271352995,0.031576490184550984,0.3621251024929108
336,24.0,1,0.0786876455382113,0.03397605447767792,0.35108140824394823
337,24.0,1,0.0665105189545383,0.035090914437125996,0.4013739319908489
338,24.0,1,0.0670166204263657,0.034707937811592524,0.35604005184594945
339,24.0,1,0.06846641927916058,0.031506813797457095,0.34857064634280854
340,24.0,1,0.0711419803850862,0.02982254714351909,0.3825791980152227
341,24.0,1,0.0792178251170926,0.029090016434550784,0.37467437195840453
342,24.0,1,0.0777257223687172,0.034156284324698825,0.3505626169228167
343,24.0,1,0.081639294828838,0.03083887829020473,0.382321319979895
344,24.0,1,0.08147634143548285,0.034362838748298645,0.4162775879789341
345,24.0,1,0.06902122218974326,0.03609510422068619,0.40365720338672123
346,24.0,1,0.07528021845618049,0.027944120515230878,0.41761108534616126
347,24.0,1,0.08003474142509609,0.03002194612858116,0.3483727334584576
348,24.0,1,0.0734142627624842,0.03438426979599116,0.3870679673739684
349,24.0,1,0.0779549048473515,0.03266207073014395,0.3565975422728499
350,24.0,1,0.07793231793316864,0.03527958121965745,0.4272913347793411
351,24.0,1,0.06731974699554241,0.032453078387912025,0.41277030354861666
352,24.0,1,0.0750336719144188,0.030794822485202267,0.41926945231426
353,25.0,1,0.09444951180835426,0.04068383640523704,0.4242481940582797
354,25.0,1,0.08792072273900003,0.03705286375902115,0.42936254309590843
355,25.0,1,0.08601288267041653,0.03623808509313491,0.3872568790870164
356,25.0,1,0.08567749260721823,0.03566242118087321,0.4184367972724137
357,25.0,1,0.09421034205166119,0.03854826633701676,0.38495676927844863
358,25.0,1,0.08947989599394916,0.03690066839233225,0.3763788815253697
359,25.0,1,0.08964531456014035,0.036520181425383894,0.4589070066982184
360,25.0,1,0.0920124713526538,0.0383243261212112,0.4229764180286553
361,25.0,1,0.08825860588606542,0.03955807677226984,0.4494298058171415
362,25.0,1,0.08483641874827443,0.0324605541411946,0.4566224024721099
363,25.0,1,0.0875799682683741,0.03699678533004406,0.45103794581366463
364,25.0,1,0.09444222551014793,0.03526033501035033,0.39360355765885063
365,25.0,1,0.0897445169633326,0.04036838610467461,0.4019874536184349
366,25.0,1,0.0836729212098681,0.03234593664358022,0.447772125624852
367,25.0,1,0.09342664376816737,0.03825453316676701,0.4576510662754162
368,25.0,1,0.09153821470115654,0.032169734452791164,0.37236921555844266
369,25.0,1,0.0944226314192891,0.039040865372010014,0.38561301385712154
370,25.0,1,0.08318007221238284,0.037751531326173496,0.44861771825695057
371,25.0,1,0.09399948739177424,0.032982031222010336,0.4027312617063085
372,25.0,1,0.08587728125732977,0.031964205749980476,0.40024565127618456
373,25.0,1,0.08435467650935831,0.034323517630583486,0.3834794281439545
374,26.0,1,0.47970765353740974,0.31062773243355757,0.6637557674779393
