fid,AGRI_AREA,AGRI_AREA_SURR,AGRI_AREA_BLOCK,BUILT_AREA,BUILT_AREA_SURR,BUILT_AREA_BLOCK,NAT_AREA,NAT_AREA_SURR,NAT_AREA_BLOCK,URBAN_AREA,URBAN_AREA_SURR,URBAN_AREA_BLOCK,INDUSTRIAL_AREA,INDUSTRIAL_AREA_SURR,INDUSTRIAL_AREA_BLOCK,SIARL_2,SIARL_2_SURR,SIARL_2_BLOCK,SIARL_9,SIARL_9_SURR,SIARL_9_BLOCK,SIARL_12,SIARL_12_SURR,SIARL_12_BLOCK,ROADS,ROADS_SURR,ROADS_BLOCK,FARMS,FARMS_SURR,FARMS_BLOCK
157,0.27403414,0.253364989125,0.255405899883,0.42013961800000005,0.4669540255,0.46129067224199993,0.272704578,0.224716442625,0.229818409209,0.253080801,0.29589443037499996,0.290846223084,0.16705881700000003,0.171059595125,0.17044444915800003,0.011023912,0.022452875499999997,0.021161807675999993,0.047174106,0.047030542749999994,0.04699944772800001,0.0,0.0,0.0,2.955766412,3.13989078025,3.116313084594,2.584448273,2.095970530625,2.148095589498
158,0.205492287,0.182540040684,0.18528602076099998,0.339440517,0.32632819435800003,0.32818094447199997,0.399552992,0.41932399659600006,0.417633373313,0.251159836,0.21147491958000003,0.216187093432,0.088280681,0.114853274778,0.11199385103999998,0.001729821,0.010590059232,0.009607148636,0.028221113,0.031484499504,0.031147016704000004,0.0,0.0,0.0,3.0983041279999997,2.621141508672,2.6778435981940003,3.434421525,2.43301727469,2.548124637524
175,0.593765162,0.5200947018750001,0.527752028247,0.253350941,0.35414827037499996,0.342605618544,0.055493208,0.042560976625,0.043953893331,0.104933558,0.15145382375,0.14613862042800002,0.14841738299999999,0.20269444662499997,0.19646699811600002,0.030379856,0.026334015250000002,0.026756769558,0.183670827,0.108071670375,0.11635510509,0.206628332,0.20907751012500003,0.20859657384299998,2.2780897290000004,2.46592238925,2.442607041573,0.372311342,0.435871978625,0.42838087598100005
176,0.22100451,0.296361465,0.28770048153,0.6576718,0.525942666625,0.5400386577630001,0.026855772,0.03556834550000001,0.034565681496,0.344183866,0.21651475,0.23046950712600003,0.31348793399999997,0.30942791662499997,0.309569150637,0.039016857,0.018210256499999997,0.020501578899000002,0.052126867,0.07227564175,0.069966852111,0.018325936,0.086554083125,0.078894204711,2.75856544,2.969792446625,2.9433764564430005,0.796973001,0.423494846375,0.4645274266920001
177,0.009378117,0.16422526737499998,0.146873008416,0.820512604,0.6504758535,0.6686994569520001,0.002733228,0.034282690500000004,0.030746417471999996,0.423924558,0.304675378,0.317607361602,0.396588046,0.34580047550000004,0.3510920953500001,0.000367115,0.022584363375000003,0.020095664442000002,0.000982573,0.026030575749999996,0.023224216869,0.0,0.008429971625000001,0.007485814803,2.956459142,3.32927848775,3.2845662618839997,0.211763863,0.5446726895,0.507175137069
178,0.207537078,0.137513936125,0.145148990937,0.663164943,0.6559438420000001,0.6560894403690001,0.014212462,0.064253854625,0.05863500618900001,0.350740576,0.35376367612500004,0.35307434833499995,0.31242436700000004,0.302180165875,0.303015092034,0.050611821,0.013763986874999998,0.017840332476000004,0.020610414,0.017918901625,0.018199740597,0.0,0.0,0.0,3.4150872,3.39615615125,3.3948613415100004,0.425329059,0.624983892375,0.6021972219780001
179,0.247841233,0.22169118475,0.22437214892100002,0.639479706,0.547985611875,0.5575934707109999,0.044350187,0.13504705887500001,0.12484465903799999,0.384773088,0.33557139950000003,0.34069721552399995,0.254706618,0.212414212375,0.216896255187,0.024259637,0.019020361375,0.019582900608,0.032736418,0.029554854999999994,0.029878453637999996,0.0,0.0,0.0,3.43031866,3.3664209069999993,3.3701471366759996,0.8244574880000001,1.3372463785,1.278989565276
180,0.186006989,0.271011055125,0.26130459273,0.563144863,0.4358045273749999,0.449503500102,0.20595659200000002,0.21215312137500003,0.21125315349300003,0.354884817,0.283111774,0.29079546999899997,0.208260046,0.152692753375,0.158708030103,0.009073761,0.011756339499999999,0.011446816947,0.01799575,0.041055520125,0.038454830121,0.0,0.0,0.0,3.714167142,3.1796105362500002,3.235766708952,2.206298682,2.45187178775,2.422161301224
181,0.318916856,0.202453748125,0.215178699351,0.33537233,0.2971083845,0.301058574066,0.274117465,0.434407202625,0.416180634546,0.219852637,0.19700491912499998,0.19934401089000003,0.11551969299999999,0.10010346537499999,0.10171456317599999,0.003958313,0.0062717154999999995,0.006008656107,0.051338777,0.02581589475,0.028623118785,0.0,0.0,0.0,3.1178345170000004,2.542495851875,2.6038159478519995,4.256244686,3.013855450875,3.148746800523
201,0.259397369,0.41987136700000005,0.401638881855,0.5109109159999999,0.44688433225,0.453544398714,0.0455979,0.03607052825,0.03709199598599999,0.123359737,0.20694874624999998,0.19746341747700003,0.387551179,0.23993558599999998,0.25608098123700007,0.027889821,0.03536339675,0.034498466445,0.07011281,0.142014433125,0.133891338525,0.0,0.0507122445,0.045032473116000005,2.869849593,2.6458488192500003,2.668067056317,0.585602159,0.51391727675,0.521360381403
202,0.131856855,0.29000219275,0.272158058067,0.647410055,0.5618813002499999,0.5708131107269999,0.045632023,0.03008131,0.031777357833,0.237869237,0.267843563375,0.26424856958400006,0.40954081800000003,0.294037736875,0.306564541143,0.022922295,0.036473135875,0.034932519402000005,0.012612126,0.07825387874999999,0.070889390316,0.0,0.0024285485,0.002156551068,3.158125942,3.0124505528750003,3.025608070515,0.612293895,0.5690716690000001,0.573300264417
203,0.107395574,0.25701462124999996,0.24014989238400003,0.683904282,0.57389377,0.585531043062,0.034733237,0.055520335125,0.053157446898000005,0.374641892,0.29934219125,0.307401115842,0.30926239,0.27455157875,0.27812992721999996,0.013272277,0.032707702,0.030517662123,0.006960908,0.051284984124999995,0.046313726691,0.0,0.0001378065,0.000122372172,3.679543126,3.15012815425,3.20574308796,0.39846111400000006,0.7183138660000001,0.6820918966620001
204,0.224239055,0.29832168924999997,0.289800195159,0.46101801299999995,0.505583489875,0.500131138452,0.138129644,0.11938103250000001,0.12134274734400001,0.321253764,0.29821529474999997,0.30047434954200003,0.139764249,0.207368195125,0.19965678891,0.017936977,0.033156019125,0.03143354943,0.035040431,0.050099098749999994,0.048377487531,0.0,0.0,0.0,3.005250291,3.3164591905000003,3.278598543465,1.117227622,1.674521125625,1.610987025597
205,0.455727188,0.295081747875,0.312618309981,0.32211377199999996,0.41609734350000005,0.40524906971999997,0.17820662,0.2050247475,0.2018429106,0.229779258,0.2688182225,0.264216079218,0.09233451399999999,0.147279121,0.141032990502,0.022903659,0.02090892275,0.021109429551,0.061340184,0.047229019,0.048748129295999997,0.0,0.0,0.0,2.9928443490000003,3.1721095046250003,3.149038962846,2.925441373,2.7257656095,2.7452038536389995
206,0.309231704,0.23735251462499996,0.245093752131,0.336966327,0.292894265375,0.29749336995000003,0.229378534,0.40097091125000006,0.38152318646399996,0.18412071,0.19869566399999997,0.19687914844200002,0.152845617,0.094198601375,0.10061422150799999,0.005257726,0.0098213765,0.009304989918,0.050904351,0.029150672125,0.031536179808,0.0,0.0,0.0,3.370640156,2.623982166625,2.704237221279,3.67235398,3.76041111625,3.7468763630099997
230,0.404728241,0.420368970125,0.41821248022199997,0.471788011,0.43984718625,0.44295277061099997,0.041965923,0.041630596,0.041626186701000004,0.21657901,0.18489277525,0.188225054532,0.255209001,0.254954411,0.254727716079,0.033019531,0.04430429825,0.043007384787,0.114060592,0.1255329625,0.12413399641200001,0.001102452,0.005505048625,0.005010855351000001,2.5279974860000003,3.02525565325,2.967034741032,0.6138793579999999,0.8564408586250001,0.8286600911970001
