rfuid,fid,Target,BUILT_AREA_SURR,INDUSTRIAL_AREA_SURR,NAT_AREA_SURR
212,24.0,1,0.6995723767366899,0.07220220011306287,0.046424683802880624
213,24.0,1,0.7782319677919477,0.08266054501585784,0.04448636464677799
214,24.0,1,0.646914050401955,0.07607622951789121,0.04737098766134784
215,24.0,1,0.8726423805368877,0.08058292111129935,0.04244473453887109
216,24.0,1,0.6691447984699527,0.07878148106961753,0.04957148216969545
217,24.0,1,0.845519283578241,0.08571729275255908,0.04102205387440372
218,25.0,1,0.710122625813186,0.08897425165835557,0.05261186868304652
219,25.0,1,0.7101718922041276,0.09920543155502802,0.05582239511402092
220,25.0,1,0.8827028609126875,0.10281843152204154,0.04529516517980549
221,25.0,1,0.7188443218167359,0.09983267319549673,0.05312309178935762
222,25.0,1,0.5966677349341015,0.09795947832942697,0.049112723016979706
223,25.0,1,0.8486301488904787,0.0937572149515281,0.04675004883735429
224,25.0,1,0.7655122310603036,0.08866273452372578,0.047205001380843666
225,25.0,1,0.8753938772561342,0.10305062029592459,0.048085003882737044
226,25.0,1,0.6753141168883959,0.09896552496598507,0.04831664389864601
227,25.0,1,0.7767250213685036,0.09184845968999308,0.053217791572644675
228,26.0,1,0.6328367720586561,0.4822618158512737,0.2823592062306876
229,26.0,1,0.8043333107086442,0.48566432002846543,0.2950788468198253
230,26.0,1,0.7498297950157835,0.5311147347024104,0.27073682702572205
231,26.0,1,0.8237302248771199,0.4509972727188293,0.2614923967573916
232,26.0,1,0.6635967697473869,0.46543566557299365,0.30474956557798966
233,26.0,1,0.6334949542333398,0.46123809932598636,0.277289382556176
234,26.0,1,0.739637058013368,0.4533970308923129,0.2998013982182702
235,26.0,1,0.5597402143476661,0.44631833742020227,0.28361170423661763
236,26.0,1,0.8077441011475184,0.4930959433359943,0.26708307081261917
237,26.0,1,0.6964082325016717,0.4948493542561627,0.2729792840047042
238,27.0,1,0.5467854277493512,0.4189339115618031,0.33854595519676656
239,27.0,1,0.7825313795416435,0.41961518919092083,0.3503427087795223
240,27.0,1,0.5680728408782354,0.44178653721779887,0.3239769287462735
241,27.0,1,0.8844704989425405,0.48645969295142505,0.318869000684726
242,27.0,1,0.61187963888575,0.42549947226810686,0.3732936319402033
243,27.0,1,0.6728408132159657,0.4690670913682267,0.321611181230962
244,27.0,1,0.5533709782328202,0.4145696959178401,0.361931149234441
245,27.0,1,0.7565316793542817,0.4163900781128969,0.31654590705595514
246,27.0,1,0.5851463572691918,0.4755776508566441,0.3854708889506973
247,27.0,1,0.6511216883811907,0.49853152011393126,0.3338873624481133
248,28.0,1,0.7112667768536343,0.38019679339072393,0.4265916178890361
249,28.0,1,0.6800370705966042,0.3519775029259412,0.36707995029426316
250,28.0,1,0.761554423731339,0.38790145557201966,0.4029691730886447
251,28.0,1,0.8258743314999185,0.325622803387013,0.374140182205686
252,28.0,0,0.5951042119652125,0.32732354113836337,0.4308145565240034
253,29.0,1,0.5505704500231992,0.2456699305651394,0.4475914613553121
254,29.0,1,0.628262944872988,0.2795131198732192,0.4586652457102187
255,29.0,1,0.6686464434002365,0.27988212268561835,0.42311360884801474
256,29.0,1,0.7911910002864345,0.277737903242212,0.4180533700440592
257,29.0,0,0.7245372362784772,0.25301332852279085,0.39203683056335364
258,30.0,1,0.6201301624046788,0.16459397422402372,0.471614767944556
259,30.0,1,0.6023612731463661,0.1805141373117347,0.46069798388952693
260,30.0,0,0.5626053195094171,0.1845237794729823,0.45750425219113994
261,31.0,1,0.68944910476225,0.13150914586470577,0.5413142118847972
262,31.0,1,0.5398870414733724,0.12390785948900675,0.46924859482856285
263,31.0,1,0.7137950229547135,0.13616903860573043,0.5006728018522235
264,31.0,0,0.7273970010431275,0.14084288488114946,0.5225742826605978
265,31.0,0,0.7484904082054014,0.12754250382041835,0.5020205525875231
266,31.0,0,0.7136120647782793,0.13033507298267386,0.4739569296304134
267,31.0,0,0.8200713771526217,0.11677882334533088,0.5415200716169738
268,31.0,0,0.7908100758266524,0.13668608748971747,0.4761353417229227
269,31.0,0,0.7032597046636557,0.11801496342805262,0.45412093570035544
270,32.0,1,0.5605434426412302,0.09336748957255699,0.4992024646349121
271,32.0,0,0.702386119711497,0.09236447014217278,0.5936773561146946
272,32.0,0,0.5299332476852289,0.09917533007197682,0.4891664686076421
273,32.0,0,0.7332737721018686,0.09776951200050694,0.4969973860265656
274,32.0,0,0.5661413482400888,0.0987483250197357,0.5366215549500644
275,32.0,0,0.7716290664924622,0.08488366109765137,0.5648993786871386
276,32.0,0,0.5289677413257712,0.09345293803458928,0.49344947526775196
277,32.0,0,0.5434323245502771,0.09250736423601368,0.509203129821454
278,32.0,0,0.5880445759755577,0.09619540485459216,0.5128336224365639
279,32.0,0,0.6357345661955447,0.09656370386468441,0.5694238628218136
280,32.0,0,0.6908081027862732,0.09708613826757866,0.5422278755025083
281,32.0,0,0.6127501166906031,0.09319905669880202,0.5306709585724106
282,32.0,0,0.6190419847747021,0.09025996623153457,0.58408983202549
283,32.0,0,0.7669078914269262,0.08626009631197978,0.5461886091451987
284,32.0,0,0.7274582501150344,0.08678144250844304,0.485985647166078
285,32.0,0,0.5920363433197159,0.09812586811306792,0.5004492855847704
286,32.0,0,0.8166367790058033,0.09582896844167754,0.5424523988602682
287,32.0,0,0.7632559541077405,0.09534926456153368,0.5119407489111486
288,32.0,0,0.6611663458287482,0.09056957445722924,0.5704840106007197
289,32.0,0,0.7706781097967195,0.09386156558114954,0.4840824714960776
290,32.0,0,0.6846064993553507,0.09943755424380513,0.5449866700241662
291,33.0,0,0.7987990602195534,0.06814137623036626,0.5712438558375459
292,33.0,0,0.4976481092901582,0.06715331910473127,0.5393251540279624
293,33.0,0,0.6070271559242122,0.06943680170753282,0.5307810321389272
294,33.0,0,0.7346400338423237,0.06207851823670982,0.5976077256806533
295,33.0,0,0.8069883503412997,0.06288408560963724,0.5744846260991517
296,33.0,0,0.5380484861278291,0.07007343938334831,0.6048434664087793
297,33.0,0,0.7026848032871651,0.06235624063752593,0.6134493172164251
298,33.0,0,0.5966359792828186,0.06656637832093408,0.5601316045327693
299,33.0,0,0.5707620358696811,0.06185701529874081,0.6185898377336639
300,33.0,0,0.5975268949184921,0.06482692261588476,0.5966772394171551
301,33.0,0,0.6185483260927791,0.06692261000870142,0.578904919991179
302,33.0,0,0.8089429448962294,0.07204146562820009,0.5544012762635968
303,33.0,0,0.7454726044403961,0.06123183886056529,0.5635764090617259
304,33.0,0,0.6997792928200444,0.06162981779196506,0.5733083656167876
305,33.0,0,0.7125425804514924,0.06078092936138547,0.5385597441990898
306,33.0,0,0.7451898041277834,0.06645727910992406,0.5848021889064784
307,33.0,0,0.7819776237238647,0.0601411390110593,0.5751502018307841
308,33.0,0,0.6596100880116118,0.06673518551638728,0.5917575391915284
309,33.0,0,0.5403296211776739,0.06623151261205833,0.5344914017528969
310,33.0,0,0.6905302136360812,0.06487143083401802,0.6082798341589691
311,33.0,0,0.7396547385668526,0.06826683874360547,0.5948326667213074
312,33.0,0,0.6959209340093788,0.07283444477639023,0.6003310720048366
313,33.0,0,0.7549476535251897,0.07060723883678183,0.5415761487368825
314,33.0,0,0.7137177569429273,0.062288873675565765,0.5429213593352553
315,33.0,0,0.7253043255621185,0.060961801340163546,0.5383984964215534
316,33.0,0,0.5776280062659741,0.07244284199255432,0.59167109072176
317,33.0,0,0.5934274844959594,0.0642274680883382,0.5443746450718663
318,33.0,0,0.5816058480790273,0.06460290896600208,0.5651297093036128
319,33.0,0,0.6922674839295957,0.06755730702657699,0.5906374364020346
320,33.0,0,0.7442805518097767,0.0593469108503264,0.5094674219371502
321,33.0,0,0.807279218970324,0.07246257346278401,0.5474811915084027
322,34.0,0,0.6612186806801386,0.050230893799463466,0.603085377185293
323,34.0,0,0.774643542113257,0.05036599896042697,0.5786427622372162
324,34.0,0,0.666062476199229,0.05577180045436638,0.5416751341454428
325,34.0,0,0.6274065651690988,0.05904348768545122,0.5884117596466885
326,34.0,0,0.6355037730909031,0.05254947342266565,0.5266515852898666
327,34.0,0,0.7775673078826899,0.05924726602199568,0.5293834221313465
328,34.0,0,0.5726430543373469,0.056385554774275176,0.6135438334434176
329,34.0,0,0.8053337283586711,0.04965641999312313,0.5922257332921227
330,34.0,0,0.4937116145920276,0.056624218608811526,0.6057189253130567
331,34.0,0,0.5153283456185325,0.05854762541020857,0.5912208174814315
332,34.0,0,0.5398964082345662,0.05935723701306451,0.6407722506166948
333,34.0,0,0.7280889817306999,0.04863365781939007,0.6032977738223031
334,34.0,0,0.6103527794176149,0.051662144043670546,0.5862039675727372
335,34.0,0,0.5762711166294664,0.05707392341866753,0.5409033042610362
336,34.0,0,0.6799258885286568,0.05879414586854499,0.5856435100522062
337,34.0,0,0.5114009062437156,0.05177779675064335,0.6292456084721205
338,34.0,0,0.8074814313963105,0.05071927574315479,0.6078292649013517
339,34.0,0,0.5897477039916603,0.05515940991250641,0.5611226494484731
340,34.0,0,0.7687395799458034,0.05177531260179006,0.6460146175853845
341,34.0,0,0.5570472598577638,0.05133699769797335,0.5978372041776067
342,34.0,0,0.7696804499102861,0.05383675757782835,0.5318228864465387
343,34.0,0,0.769409994194647,0.04853251362116816,0.6384509082823625
344,34.0,0,0.7240087407667037,0.04915466067921877,0.5942481385502018
345,34.0,0,0.6491635739510719,0.05203830676392012,0.6242835523316121
346,34.0,0,0.499421741716045,0.05702451049182444,0.6162765715756469
347,34.0,0,0.6775918743376576,0.057896502189648105,0.6331506834247124
348,34.0,0,0.8004512570114467,0.05338525758398987,0.526695276225116
349,34.0,0,0.6711423354718131,0.05903335952649289,0.5826684264296237
350,34.0,0,0.7877709418013216,0.05399014489700887,0.5408030889261622
351,34.0,0,0.6637465654580869,0.05760894495742663,0.6081375482699807
352,34.0,0,0.5848678339058919,0.05059303042233065,0.5540098550661581
353,34.0,0,0.6823124146448737,0.058037507131255495,0.5858158048494315
354,34.0,0,0.7883181204201823,0.049552690810209764,0.5596593924688699
355,35.0,1,0.7948891569752689,0.08193521457189609,0.05625771329335315
356,35.0,1,0.954485567908771,0.09630339228755426,0.05046172938356117
357,35.0,1,0.8649923988497613,0.09423659881312829,0.05394417553842712
358,35.0,1,0.6453194192342763,0.09074147392150134,0.060896276181778834
359,35.0,1,0.9524423519791048,0.09618724311395539,0.058722320465923246
360,35.0,1,0.8977301152907917,0.0813965842619071,0.05065225778096446
361,35.0,1,0.8528200173365679,0.08224079047364723,0.0631227274658246
362,35.0,1,0.7068631321798281,0.08207983780827281,0.058043691376861266
363,35.0,1,0.7459104083256666,0.08169739151744641,0.06209649081265235
364,36.0,1,0.7121852307833461,0.08258007988290911,0.054185774890675976
365,36.0,1,0.817340359301266,0.08489245437055233,0.04959660934179107
366,36.0,1,0.9663483050256405,0.07704439382130808,0.05161541149280003
367,36.0,1,0.7277649178725989,0.08526517349258542,0.053053270521090254
368,36.0,1,0.9561733851932929,0.07996768701547949,0.0491937945888261
369,36.0,1,0.7911432975479573,0.08511117986840291,0.049728168965592665
370,36.0,1,0.7509943928449084,0.07642035037852836,0.05715459259401194
371,36.0,1,0.8009055257023987,0.07396326404352682,0.04895933674700158
372,36.0,1,0.6866231116281887,0.07547747548692205,0.0510896428165593
373,37.0,1,0.6731421038833856,0.07456177040096446,0.04324469866258544
374,37.0,1,0.8579170466361403,0.0754481181355949,0.050923905212235755
375,37.0,1,0.6280786990452565,0.07544624977514969,0.05067310676593632
376,37.0,1,0.6352183729617761,0.08157407682463697,0.04800789991766797
377,37.0,1,0.6160828150102607,0.08412932659859816,0.04774940985603211
378,37.0,1,0.9151094588333066,0.07863379286649624,0.04841148321181235
379,37.0,1,0.8851999467032039,0.0722018380678194,0.05452508127214857
380,37.0,1,0.8028499217287995,0.08522916981792249,0.05133892232232608
381,37.0,1,0.6174206081819654,0.07546398738105206,0.05216174936858357
382,38.0,1,0.7063140017585033,0.087068897545287,0.045763234524058685
383,38.0,1,0.923962784578466,0.08600923740085631,0.04551890723600476
384,38.0,1,0.6082351187004084,0.08717352976333545,0.05090058186208927
385,38.0,1,0.9280755238136568,0.08461837398586652,0.04706762929269723
386,38.0,1,0.8107900355657538,0.0851514592343872,0.047032298765424925
387,38.0,1,0.9071795651714518,0.08262770425878233,0.04792986412479439
388,38.0,1,0.825039141593838,0.08529197416720699,0.0556203730683539
389,38.0,1,0.7148406545649882,0.09379925963159047,0.04459769777704649
390,38.0,1,0.6911022343248706,0.08155052758162229,0.051188270342625096
391,38.0,1,0.9291879907424527,0.08150819097587557,0.04387366428215509
392,39.0,1,0.6825369610098401,0.09774941049493815,0.05950701309695086
393,39.0,1,0.8376867201700822,0.09977781576163847,0.05727570988598509
394,39.0,1,0.6797248684727903,0.09655808393182055,0.04917331625671152
