fid,left,bottom,right,top,lng_cen,lat_cen,X_UTM,Y_UTM,area,h_mean,aspect_major,slope_mean,aq_zone,clim_zone,pop,dusaf,dsf2,dsf3,dsf4,dsf5,dsf11,dsf12,dsf13,dsf14,siarl,siarl2,siarl9,siarl12,soil,soil1,soil2,soil4,soil5,soil7,soil8,soil9,soil_text,soil_text1,soil_text2,soil_text3,soil_text4,soil_text5,soil_text6,soil_text7,soil_text8,soil_text9,soil_text10,int_prim,int_prim_sec,int_sec,highway,prim_road,sec_road,farms,farm_pigs,farm_poultry,farm_sheep,urban,agricultural
622,10.428,46.134,10.494,46.2,10.461,46.167,612787.3022,5113640.036,37.37568143,2570.574041,0,29.76981291,3,3,0,3,0.002029569,0.956901425,0.00066084,0.039467878,0,0.000940288,0,0,4,0,0,0,9,0,0,0,0,0.311735941,0,0.688264059,9,0,0,0,0.152702522,0,0,0,0,0.847297478,0,0,0,0,0,0,0,4.63E-05,0,0,0,0,0
623,10.428,46.2,10.494,46.266,10.461,46.233,612652.3097,5120973.249,37.33136151,1665.598744,5.240296364,29.18597518,3,3,1609.675659,3,0.128265465,0.827707761,0,0.001288272,0.029652374,0.005591313,0.000314039,0.007180776,4,0,0,0,7,0,0,0,0,0.759505887,0,0.240494113,9,0,0,0,0.14460534,0,0,0.091989621,0,0.763405039,0,0,0.267871291,0.267871291,0,0.218031971,0.485232121,0.000685681,0.026787129,0,1.125059422,0,0
624,10.428,46.266,10.494,46.332,10.461,46.299,612517.1668,5128306.543,37.2869907,2389.587283,294.2349548,31.59522832,3,3,0.177361026,3,0.008347672,0.991203574,0.000187219,0.000261535,0,0,0,0,4,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0,0.018840725,0,0,0,0,0.981159275,0,0,0,0,0,0.039841383,0,0,0,0,0,0,0
625,10.428,46.332,10.494,46.398,10.461,46.365,612381.8736,5135639.916,37.24256904,2644.140841,0,26.40591675,3,1,0.260565966,3,0.005407208,0.977384594,0.000536571,0.003705919,0.000218206,0.00030978,0,0.012437722,18,0,0,0,7,0,0,0,0,0.998349034,0,0.001650966,9,0,0,0,0.150716659,0,0,0,0,0.849283341,0,0,0,0,0,0.098321996,0,0,0,0,0,0,0
626,10.428,46.398,10.494,46.464,10.461,46.431,612246.4302,5142973.368,37.19809659,2171.100161,0,26.40085211,3,1,325.3811035,3,0.096953518,0.874256322,0,0.004796927,0.005373533,0,0,0.0186197,4,0,0,0,7,0,0,0,0,0.828677115,0,0.171322885,9,0,0,0,0.249399432,0,0,0,0,0.677860467,0.072740101,0,0.053766192,0,0,0.215703363,0.084420585,0,0.026883096,0,0.403246439,0,0
627,10.428,46.464,10.494,46.53,10.461,46.497,612110.8368,5150306.9,27.47628574,2571.252083,59.23767471,30.38991369,3,1,149.7011261,3,0.033776682,0.96315368,0,0.000184217,0.001496036,0,0,0.001389384,18,0,0,0,7,0,0,0,0,0.987620844,0,0.012379156,9,0,0,0,0.108073552,0,0,0,0,0.632509547,8.41E-05,0,0,0.036395021,0,0.018677411,0.259214154,0,0,0,0.036395021,0,0
628,10.428,46.53,10.494,46.596,10.461,46.563,611975.0937,5157640.511,1.459236951,2554.388438,0.94899416,16.57318921,3,1,63.13227844,3,0,0.993536929,0,0.001061921,0.00540115,0,0,0,7,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0.027183616,0,0,0,0,0.012311786,0,0,0,0,0,2.672931272,0,0,0,0,0,0,0
629,10.494,44.88,10.56,44.946,10.527,44.913,620533.0153,4974420.022,17.39907811,24.51158797,270,0.410125257,2,6,19689.16797,2,0.636125009,0.034036421,0,0.02412183,0.163498867,0.112336269,0.000715186,0.029166418,17,0.103648503,0.083172693,0,4,0,0.001490609,0.553512869,0.202424724,0.237006857,0.005564941,0,0,0,0,0.004367884,0.244699647,0.036693496,0,0.169774899,0,0,0,0.229897238,0.977063261,2.643818237,0,0.59769009,1.693308424,0.001015953,0.057474309,0.057474309,0.172422928,0,1
630,10.494,44.946,10.56,45.012,10.527,44.979,620394.9451,4981751.725,38.16582554,21.41310713,90,0.150846309,2,6,1758.52771,2,0.903486499,0.005948014,0,0.007118767,0.041691945,0.035561023,0.002002219,0.004191534,9,0.171554252,0.279191729,0,4,0.042358491,0.090754717,0.536226415,0.328018868,0.002641509,0,0,5,0.206719827,0.24341362,0.011936535,0.126586216,0.411343802,0,0,0,0,0,0.052402902,0.393021762,0.969453679,0,0.210332748,1.313827484,0.011405882,0.34061886,0,0.393021762,0,1
631,10.494,45.012,10.56,45.078,10.527,45.045,620256.7142,4989083.507,38.12242707,22.02895715,90,0.18649268,2,6,2337.991211,2,0.903626036,0.011091767,0.002269374,0.011782294,0.04296225,0.024374629,8.32E-05,0.00381048,9,0.186877833,0.283381374,0,4,0.039100869,0.001605591,0.80902909,0.065262561,0.078862864,0.006139025,0,1,0.329065574,0.19852459,0,0.302655738,0.169754098,0,0,0,0,0,0.052462557,0.629550683,0.367237898,0,0.616906947,0.679181484,0.007228542,0.367237898,0.052462557,0.603319405,0,1
632,10.494,45.078,10.56,45.144,10.527,45.111,620118.3227,4996415.368,38.07897673,24.27842344,30.03536415,0.339683206,2,6,2873.578125,2,0.875321346,0.013259667,0.010155016,0.018194082,0.043151644,0.034681551,0.001779384,0.003457309,9,0.107351663,0.275647146,0,7,0,0,0.398089473,0.011538825,0.577508749,0.012862953,0,5,0.191706612,0,0.190639569,0.196483682,0.33910631,0.082063826,0,0,0,0,0.05252242,0.761575087,0.787836296,0,0.600938736,0.752367389,0.014377426,0.10504484,0.157567259,0.341395728,0,1
633,10.494,45.144,10.56,45.21,10.527,45.177,619979.7709,5003747.307,38.03547459,33.08851541,179.4327087,0.146943678,2,6,1797.665527,2,0.926273715,0.00270746,0,0.000691401,0.039241014,0.026938006,0.000515573,0.003632831,9,0.151521335,0.375538348,0,7,0,0,0.070055855,0.003881473,0.745905519,0.180157152,0,3,0.164883916,0,0.424656184,0,0,0.4104599,0,0,0,0,0,0.315494946,0.841319856,0,0.238676652,0.976637029,0.014646538,0.446951173,0.184038718,0.709863628,0,1
634,10.494,45.21,10.56,45.276,10.527,45.243,619841.0588,5011079.326,37.99192069,42.34027536,58.17298508,0.141841987,2,6,1958.371826,2,0.914525725,0.001804486,0,0.000542117,0.040056358,0.038046386,7.22E-05,0.004952693,9,0.111299878,0.464995,0,7,0,0,0.001136364,0,0.857765152,0.141098485,0,3,0.111929986,0,0.419424886,0.061739159,0.04732842,0.359577548,0,0,0,0,0,0.763320187,0.552749101,0,0.564084398,0.699095496,0.025791579,0.447463558,0.421142172,0.921248501,0,1
635,10.494,45.276,10.56,45.342,10.527,45.309,619702.1867,5018411.424,37.94831508,57.88092452,270,0.297961386,2,6,5137.559082,2,0.84621034,0.001555899,0,0.000262593,0.05642872,0.055030096,0.029809227,0.010703125,9,0.104313565,0.334298602,0,7,0,0,0.001042753,0,0.931083515,0.067873732,0,5,0,0,0.006769221,0.239986165,0.500774096,0,0,0,0.252470518,0,0.105406524,0.737845671,0.685142409,0,0.649308651,0.979097278,0.019927309,0.395274467,0.395274467,0.94865872,0,1
636,10.494,45.342,10.56,45.408,10.527,45.375,619563.1548,5025743.602,37.90465783,112.0734211,270,3.023423267,2,6,7571.45166,2,0.745215332,0.079495746,0.00075565,0.002070831,0.070827215,0.066828247,0.020297803,0.014509176,9,0.053239069,0.304023106,0,7,0,0,0,0,1,0,0,4,0,0,0.154838071,0.674625684,0.02963195,0,0,0,0.140904294,0,0.052763964,0.65954955,0.976133333,0,0.430631869,1.352903595,0.023335752,0.448493694,0.474875676,1.055279279,0,1
637,10.494,45.408,10.56,45.474,10.527,45.441,619423.9632,5033075.858,37.86094898,124.5357434,0,3.386692576,1,5,16828.86914,2,0.592219242,0.087503791,0.003433577,0.03751389,0.118990096,0.107452882,0.01151962,0.0413669,17,0.043805229,0.15633935,0,7,0,0,0.009085522,0,0.990914478,0,0,4,0.024163201,0,0.237555291,0.573562422,0.051198257,0,0,0,0.113520829,0,0.23771195,0.264124389,1.901695598,0.318990768,0.427056072,1.718417593,0.016557283,0.475423899,0.501836338,1.399859259,1,0
638,10.494,45.474,10.56,45.54,10.527,45.507,619284.6121,5040408.193,37.81718859,107.662218,0,3.171556566,3,5,11280.22559,5,0.293759859,0.073959571,0.000622823,0.398598506,0.169658074,0.021570544,0.002886547,0.038944075,19,0.019713959,0.027286279,0,7,0,0,0,0,1,0,0,4,0,0,0.188988612,0.811011388,0,0,0,0,0,0,0.23798702,0.793290065,1.004834083,0,0.430183842,1.032897996,0.004511284,0.185101015,0.23798702,0.60818905,0,0
639,10.494,45.54,10.56,45.606,10.527,45.573,619145.1017,5047740.607,37.77337671,149.8990328,0,5.453605344,3,5,16659.57617,2,0.447570511,0.150699203,0.001551826,0.095090235,0.199520345,0.046471536,0.00510339,0.053992953,17,0.019271532,0.015194446,0,7,0,0,0,0,1,0,0,4,0,0,0.303593884,0.666490171,0.029915944,0,0,0,0,0,0.211789379,1.058946896,1.66784136,0,0.656488586,1.518910965,0.004722303,0.238263051,0.608894465,1.508999326,1,0
640,10.494,45.606,10.56,45.672,10.527,45.639,619005.4322,5055073.101,37.72951339,458.6891602,0,22.9811757,3,3,13783.46191,3,0.130131612,0.70150157,0,0.043559166,0.095868016,0.020759139,0.000770452,0.007410044,4,0,0.000790377,0,7,0,0,0.269583416,0,0.730416584,0,0,3,0,0,0.520233225,0.143529178,0.027529774,0,0,0,0.308707823,0,0.0530089,0.556593449,1.272213598,0,0.26592932,1.117788053,0.000356651,0.07951335,0.2120356,1.696284798,0,0
641,10.494,45.672,10.56,45.738,10.527,45.705,618865.6038,5062405.673,37.6855987,926.9702024,16.73698807,31.1339895,3,3,442.6718445,3,0.04701236,0.946984362,0,0,0.005555029,0.000385324,6.29E-05,0,4,0,0.000336062,0,7,0,0,0.018656716,0,0.981343284,0,0,9,0,0,0.124150055,0.070599357,0,0,0,0,0.805250589,0,0,0,0.132676677,0,0,0.460430994,0.000123249,0.079606006,0.053070671,0.68991872,0,0
642,10.494,45.738,10.56,45.804,10.527,45.771,618725.6166,5069738.325,33.25920751,729.4384232,0,23.7363449,3,3,548.8857422,3,0.054139334,0.674636101,0,0.249253216,0.013649985,0.001805579,4.25E-05,0.006473329,4,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0.149081731,0.052671781,0,0,0,0,0.681960081,0,0,0.210468034,0.240534895,0,0.476834582,0.310660682,0.000221087,0.030066862,0,0.330735481,0,0
643,10.494,45.804,10.56,45.87,10.527,45.837,618585.4708,5077071.055,11.77514489,1015.252479,0,25.35710346,3,3,3733.030762,3,0.145964363,0.689080839,0,0.089160475,0.051681855,0.013764332,0.000780522,0.009567614,4,0.001040366,0.002670273,0,7,0,0,0,0,0.998521731,0,0.001478269,0,0,0,0.174762285,0,0,0,0,0,0.117444644,0.020879048,0,0.33969858,1.868342191,0,0.724131803,0.960805616,0.002544913,0.084924645,0.33969858,1.528643611,0,0
644,10.494,45.87,10.56,45.936,10.527,45.903,618445.1667,5084403.865,4.02206867,1840.532023,0,26.39730539,3,3,0.085184149,3,0,0.990310991,0,0.009689009,0,0,0,0,7,0,0,0,7,0,0,0,0,0.988877169,0,0.011122831,0,0,0,0,0.018254734,0,0,0,0,0.087812427,0.001098279,0,0,0,0,0,0,0,0,0,0,0,0
645,10.494,46.068,10.56,46.134,10.527,46.101,618023.3058,5106402.768,22.07081071,2466.631309,180,31.20432411,3,3,0,3,0,0.987698386,0.007629947,0.004502623,0,0.000169045,0,0,14,0,0,0,9,0,0,0,0,0.374241987,0,0.625758013,9,0,0,0,0.160230499,0,0,0,0,0.429513947,0,0,0,0,0,0,0,0,0,0,0,0,0
646,10.494,46.134,10.56,46.2,10.527,46.167,617882.3699,5113735.894,33.13428709,2984.784393,360,24.26366934,3,3,0,3,0,0.995477453,0,0.004522547,0,0,0,0,14,0,0,0,9,0,0,0,0,0.382669983,0,0.617330017,9,0,0,0,0.000769154,0,0,0,0,0.885881015,0,0,0,0,0,0,0,0,0,0,0,0,0
647,10.494,46.2,10.56,46.266,10.527,46.233,617741.2766,5121069.099,36.46820207,2009.780617,23.35976982,30.13101967,3,3,1134.114746,3,0.047877817,0.887295251,0,0.005794382,0.03122317,0.002943955,0.000938208,0.023927217,4,0,0,0,7,0,0,0,0,0.504729996,0,0.495270004,9,0,0,0,0.193835697,0,0,0.064773736,0,0.718136311,0,0,0.164526894,0.109684596,0,0.318086563,0.404047983,8.47E-05,0.027421149,0,0.137105745,0,0
648,10.494,46.266,10.56,46.332,10.527,46.299,617600.026,5128402.383,37.15622128,2153.334197,32.71090698,28.95150882,3,3,345.5374146,3,0.0613521,0.927767026,0.000907098,0.00131583,0.005533657,0.000912835,0.000491912,0.001719542,4,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0,0.194213976,0,0,0,0,0.80229966,0,0,0.08074018,0.107653574,0,0.331838718,0.159887599,0.000163426,0.053826787,0,0.296047327,0,0
649,10.494,46.332,10.56,46.398,10.527,46.365,617458.6183,5135735.746,28.7511993,2805.226028,0,25.91030305,3,1,0,3,0.001312431,0.9963834,0.000104735,0.002146603,0,5.28E-05,0,0,18,0,0,0,7,0,0,0,0,0.999336357,0,0.000663643,9,0,0,0,0.081743275,0,0,0,0,0.689607142,0,0,0.034781158,0,0,0.229039137,0.027370803,0,0,0,0,0,0
650,10.494,46.398,10.56,46.464,10.527,46.431,617317.0537,5143069.187,37.19916138,2587.427535,0,27.14412537,3,1,73.71051025,3,0.047365933,0.943543223,0.000431192,0.002124444,0.003707391,0.000521441,0.000505684,0.001800692,18,0,0,0,7,0,0,0,0,0.986914394,0,0.013085606,9,0,0,0,0.187147177,0,0,0,0,0.614885753,0.19796707,0,0.080646979,0.080646979,0,0.14115332,0.156317222,0,0,0,0.080646979,0,0
651,10.494,46.464,10.56,46.53,10.527,46.497,617175.3323,5150402.708,16.80084265,2809.757717,270,31.55211607,3,1,0,3,0.008808888,0.991191112,0,0,0,0,0,0,18,0,0,0,7,0,0,0,0,0.994789579,0,0.005210421,0,0,0,0,0.296661341,0,0,0,0,0.153527878,0,0,0,0,0,0,0.137885651,0,0,0,0,0,0
652,10.56,44.88,10.626,44.946,10.593,44.913,625742.6997,4974520.194,17.15997719,22.77201324,74.13401794,0.402523205,2,6,4229.426758,2,0.79289544,0.047826316,0,0.032247449,0.06272062,0.058638075,0.000226636,0.005445463,4,0.105444849,0.139632883,0,4,0,0.004231451,0.566915961,0.204290494,0.191694548,0.032867546,0,0,0,0,0.011155092,0.143151559,0.134041022,0,0.160685662,0,0,0,0.058275136,0.466201086,0.815851901,0,0.36653995,0.931049374,0.010796007,0.233100543,0.058275136,0.349650815,0,1
653,10.56,44.946,10.626,45.012,10.593,44.979,625598.6588,4981851.898,38.16702733,19.92105822,16.39949989,0.165844353,2,6,1618.565674,2,0.929836086,0.002038451,0,0.007103165,0.037591277,0.022605867,0,0.000825154,9,0.185542736,0.308217565,0,4,0.234495759,0.132327992,0.424505184,0.208671065,0,0,0,2,0.276979006,0.567631743,0.052107556,0,0.103281695,0,0,0,0,0,0,0.262006258,0.812219399,0,0.185821578,0.944495355,0.014559015,0.445410638,0.026200626,0.602614393,0,1
654,10.56,45.012,10.626,45.078,10.593,45.045,625454.4502,4989183.68,38.12362472,21.55507445,0,0.544208752,2,6,1936.609863,2,0.873829352,0.012350856,0.004312875,0.04412258,0.041382916,0.02036787,0.000693303,0.002940247,9,0.164720127,0.213333619,0,4,0.006136128,0.003587275,0.914660625,0.045218541,0.026810158,0.003587275,0,5,0.337033151,0.171426698,0.024871299,0.100403318,0.365822868,0,0.000442666,0,0,0,0.026230454,0.813144087,0.577069997,0,0.531031578,0.921515279,0.00958225,0.209843635,0.104921818,0.550839543,0,1
655,10.56,45.078,10.626,45.144,10.593,45.111,625310.0742,4996515.54,38.08017025,25.12023792,12.1711359,0.318671767,2,6,3687.790283,2,0.882057055,0.006763886,0.000489082,0.013436813,0.065241029,0.025870272,0.000281275,0.005860589,9,0.184980958,0.243072467,0,4,0,0,0.469553707,0.04387292,0.444686082,0.041887292,0,1,0.414447234,0,0.304468403,0.012159701,0.193094734,0.075829928,0,0,0,0,0.052520774,0.65650967,1.102936245,0,0.475933492,1.187481642,0.011939545,0.420166189,0.105041547,0.682770057,0,1
656,10.56,45.144,10.626,45.21,10.593,45.177,625165.5308,5003847.479,38.03666397,32.44481291,133.019516,0.112944003,1,6,4939.201172,2,0.879772368,0.002578513,0,5.11E-05,0.063668465,0.045031161,0,0.008898356,9,0.161058906,0.345755249,0,7,0,0,0.063127011,0.004542873,0.753738406,0.178591709,0,3,0.180192911,0,0.657179946,0,0,0.162627142,0,0,0,0,0.07887127,0.394356351,0.920164818,0,0.231781891,1.139842008,0.013209974,0.368065927,0.368065927,0.762422278,0,1
657,10.56,45.21,10.626,45.276,10.593,45.243,625020.8203,5011179.497,37.99310595,40.20678577,22.94632912,0.151345799,2,6,2736.908936,2,0.919577261,0.001678893,0,0,0.047477453,0.026817398,0.000475476,0.003973519,9,0.181212167,0.321932758,0,7,0,0,0.199506922,0.019912763,0.633036222,0.147544093,0,3,0.134069297,0,0.658188279,0.041854496,0.029498865,0.136389063,0,0,0,0,0.052641129,0.631693551,0.815937503,0,0.520805381,0.886373636,0.016158626,0.34216734,0.34216734,0.736975809,0,1
658,10.56,45.276,10.626,45.342,10.593,45.309,624875.9429,5018511.593,37.94949622,59.707275,270,0.514135786,2,6,6757.974121,2,0.842330748,0.002444713,0,0.002919333,0.064673264,0.05905927,0.015327551,0.013245121,9,0.07873914,0.259600168,0,7,0,0,0,0,0.957061611,0.041800948,0.001137441,5,0,0,0.086287813,0.259242182,0.524050258,0.003095822,0,0,0.127323925,0,0.052701622,0.606068651,0.606068651,0,0.539711813,0.991097079,0.022498864,0.28985892,0.474314597,1.001330816,0,1
659,10.56,45.342,10.626,45.408,10.593,45.375,624730.8987,5025843.767,37.90583485,119.264533,270,3.364534573,2,6,5455.062012,2,0.797882271,0.073936356,0.000540538,0.004445207,0.069448974,0.030524596,0.002526964,0.020695094,9,0.060294197,0.21763026,0,7,0,0,0,0,0.998860399,0.001139601,0,4,0.105264894,0,0.164344485,0.620393424,0,0,0,0,0.109997197,0,0.18466814,0.685910233,1.108008837,0,0.518638899,1.283174714,0.020213025,0.765053721,0.47486093,1.873062558,0,1
660,10.56,45.408,10.626,45.474,10.593,45.441,624585.6879,5033176.021,37.75784782,84.77244943,0,0.979684606,1,5,15693.74609,2,0.614383107,0.012589153,0,0.133619318,0.126410899,0.060830164,0.001781817,0.050385543,16,0.017153178,0.058911325,0,7,0,0,0,0,1,0,0,5,0.015006686,0,0,0.167120664,0.733924356,0,0,0,0.081108745,0,0.238361043,0.317814724,1.562589062,0.279351227,0.259380065,1.337944388,0.012479171,0.211876483,0.132422802,0.450237526,0,1
661,10.56,45.474,10.626,45.54,10.593,45.507,624440.3108,5040508.352,37.81835739,65.04791085,0,0.050670252,3,5,538.6005859,5,0.001244224,0.000922952,0,0.978861585,0.011089513,0.00151195,0,0.006369777,19,0,0,0,7,0,0,0,0,0.803278689,0,0.196721311,4,0,0,0,0.547164199,0.452835801,0,0,0,0,0,0,0,0.026442185,0,0,0.059412965,0,0,0,0,0,0
662,10.56,45.54,10.626,45.606,10.593,45.573,624294.7676,5047840.763,37.77454141,68.78574612,0,0.820671523,3,5,1195.288696,5,0.047941626,0.021010125,8.68E-05,0.896423546,0.023181179,0.000994537,0.000176336,0.010185894,19,0.001189562,0.001232819,0,7,0,0,0,0,1,0,0,4,0,0,0.116603799,0.883396201,0,0,0,0,0,0,0,0,0.105891425,0,0,0.16161377,0,0,0,0.026472856,0,0
663,10.56,45.606,10.626,45.672,10.593,45.639,624149.0583,5055173.251,37.730674,375.6624451,0,16.8980103,3,3,8757.224609,3,0.078598556,0.451435722,0,0.36519919,0.086201223,0.005470022,0.00047243,0.012622857,4,0,0,0,7,0,0,0.257550463,0,0.742449537,0,0,3,0,0,0.995759132,4.97E-05,0,0,0,0,0.00419117,0,0,0.291539982,0.45056179,0,0.178958098,0.73036594,6.30E-05,0.053007269,0.238532712,0.954130849,0,0
664,10.56,45.672,10.626,45.738,10.593,45.705,624003.1832,5062505.819,37.68675521,800.5996986,0,31.12451369,3,3,32.75428391,3,0.019486171,0.957499051,0,0.022251225,0.000232601,0.000530953,0,0,4,0,0,0,7,0,0,0.021698759,0,0.978301241,0,0,9,0.029056172,0,0.283844967,0.038045011,0,0,0,0,0.64905385,0,0,0.026534521,0,0,0.236037265,0.022350129,0,0,0,0.159207126,0,0
665,10.56,45.738,10.626,45.804,10.593,45.771,623857.1426,5069838.465,33.27558037,1019.494602,50.1139946,31.67124895,3,3,223.0366211,3,0.078172974,0.91572717,0,0.000599014,0.004375688,0.000829651,0,0.000295503,4,0,0,0,7,0,0,0.000861326,0,0.999138674,0,0,3,0,0,0.461226861,0.046285382,0,0,0,0,0.376342658,0,0.030052068,0.210364475,0.210364475,0,0.650202514,0.503682331,0.00024188,0.030052068,0.030052068,0.450781018,0,0
666,10.56,45.804,10.626,45.87,10.593,45.837,623710.9365,5077171.189,0.259122,1867.339375,0.51728791,19.90557158,3,3,2294.726074,3,0,1,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0.996839383,0,0.003160617,0,0,0,0,0.006865483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,10.56,46.134,10.626,46.2,10.593,46.167,622977.4315,5113835.989,0.249543022,,,,3,3,0,3,0,1,0,0,0,0,0,0,18,0,0,0,9,0,0,0,0,0.48826903,0,0.51173097,0,0,0,0,0,0,0,0,0,0.006604909,0,0,0,0,0,0,0,0,0,0,0,0,0
668,10.56,46.2,10.626,46.266,10.593,46.233,622830.237,5121169.184,7.154360403,2204.132437,74.22522736,27.14864103,3,3,251.8124847,3,0.032713569,0.918594043,0,0.000681455,0.012932752,0.012854552,0.001377805,0.020845824,7,0,0,0,9,0,0,0,0,0.402057776,0,0.597942224,0,0,0,0,0.048749456,0,0,0,0,0.142916932,0,0,0,0,0,0.291069329,0,0.000808346,0,0,0,0,0
669,10.56,46.266,10.626,46.332,10.593,46.299,622682.8783,5128502.458,5.168443721,2440.410054,144.1649323,29.09734016,3,3,2.16037941,3,0,0.993408348,0,0.000916652,0,0,0,0.005675001,4,0,0,0,7,0,0,0,0,0.998835856,0,0.001164144,0,0,0,0,0,0,0,0,0,0.138477784,0,0,0,0,0,0,0,0,0,0,0,0,0
670,10.56,46.332,10.626,46.398,10.593,46.365,622535.3558,5135835.811,9.605595246,3126.014562,71.16761017,23.09584658,3,1,0,3,0,1,0,0,0,0,0,0,18,0,0,0,7,0,0,0,0,0.993228285,0,0.006771715,0,0,0,0,0,0,0,0,0,0.255310937,0,0,0,0,0,0,0,0,0,0,0,0,0
671,10.56,46.398,10.626,46.464,10.593,46.431,622387.6696,5143169.242,33.15442902,2913.714365,45.13578033,23.60211884,3,1,0,3,0.000490972,0.998230571,0,0.001198905,0,7.96E-05,0,0,18,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0,0.167890448,0,0,0,0,0.710442746,0,0,0,0,0,0,0,7.81E-05,0,0,0,0,0
672,10.56,46.464,10.626,46.53,10.593,46.497,622239.8199,5150502.751,3.66898453,3238.873139,351.0003357,30.23917839,3,1,248.6501465,3,0,0.999026495,0,0.000973505,0,0,0,0,18,0,0,0,7,0,0,0,0,0.989861523,0,0.010138477,0,0,0,0,0.033526225,0,0,0,0,0.064074959,0,0,0,0,0,0,0,0,0,0,0,0,0
673,10.626,44.88,10.692,44.946,10.659,44.913,630952.3848,4974624.606,2.151978691,21.36241021,334.1617126,0.80145608,2,6,14928.83789,2,0.448630689,0.228115198,0,0.26995698,0.019315406,0.028440014,0,0.005541712,4,0.024956471,0.07216096,0,4,0,0.006382979,0.491005803,0.057930368,0.412862669,0.031818182,0,0,0,0,0,0.012039324,0.004694682,0,0.039585821,0,0,0,0,0.464688616,1.394065849,0,0.64891716,0.471436383,0.008666596,0,0,0,0,0
674,10.626,44.946,10.692,45.012,10.659,44.979,630802.3728,4981956.311,29.01281667,20.15315075,0,0.376157895,2,6,6277.185547,2,0.786651888,0.05805695,0.003299515,0.067193291,0.054898857,0.025734929,5.60E-05,0.004108552,4,0.08270465,0.145690238,0,4,0.002455997,0.005218993,0.501944331,0.039295948,0.450470733,0.000613999,0,7,0.159788412,0.098702958,0.02500737,0,0.127542498,0,0.349169696,0,0,0,0,0.448077832,0.792753088,0,0.267299583,0.702480922,0.004057669,0.068935051,0.103402577,0.31020773,0,1
675,10.626,45.012,10.692,45.078,10.659,45.045,630652.1862,4989288.093,38.12487307,19.31216133,0,0.457327839,2,6,1625.794678,2,0.791679829,0.085216551,0.000589146,0.075442873,0.031304424,0.01242309,0.00011112,0.003232966,4,0.114386123,0.192793546,0,4,0,0,0.680261983,0.071648308,0.248089709,0,0,7,0.393098926,0.000639292,0.109597574,0.012294074,0.039800016,0,0.444570117,0,0,0,0.052459191,0.419673528,0.340984742,0,0.405331484,0.505416845,0.008558299,0.183607169,0.131147978,0.393443933,0,1
676,10.626,45.078,10.692,45.144,10.659,45.111,630501.8252,4996619.953,38.08141429,23.05221576,52.00168991,0.156055932,1,6,1616.603516,2,0.918538394,0.00218856,0,0.000426098,0.039910443,0.034237537,0.000184712,0.004514256,9,0.113826546,0.408380895,0,7,0,0,0.265281058,0.020784128,0.668115257,0.045819556,0,3,0.411548436,0,0.549995076,0,0,0.038456488,0,0,0,0,0,0.420152463,0.97160257,0,0.245424378,1.101863325,0.01293721,0.341373876,0.078778587,0.446411992,0,1
