fid,f,f_class,I,I_class,Ex,Ex_class,f_Nones,f_Nzeros,I_Nones,I_Nzeros,Ex_Nones,Ex_Nzeros
543,0.07407407407407407,1.0,0.00552195774508772,1.0,0.0004090339070435348,1.0,0.0,23.0,0.0,22.0,0.0,98.0
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
553,0.8888888888888888,4.0,1.1157021118762027,3.0,0.9917352105566246,3.0,34.0,0.0,13.0,0.0,14.0,0.0
554,0.8888888888888888,4.0,1.2324600854471308,3.0,1.095520075953005,3.0,34.0,0.0,15.0,0.0,15.0,0.0
555,0.9259259259259259,4.0,1.299804782415102,3.0,1.20352294668065,4.0,36.0,0.0,16.0,0.0,17.0,0.0
556,0.9259259259259259,4.0,1.401979228551313,3.0,1.29812891532529,4.0,36.0,0.0,18.0,0.0,18.0,0.0
557,0.9259259259259259,4.0,1.5126867203104046,3.0,1.4006358521392634,4.0,36.0,0.0,20.0,0.0,19.0,0.0
558,0.8888888888888888,4.0,1.5662489139814046,3.0,1.3922212568723595,4.0,34.0,0.0,21.0,0.0,19.0,0.0
559,0.8888888888888888,4.0,1.6063493580777766,3.0,1.4278660960691347,4.0,34.0,0.0,21.0,0.0,20.0,0.0
560,0.8888888888888888,4.0,1.5702017572116875,3.0,1.3957348952992776,4.0,34.0,0.0,21.0,0.0,19.0,0.0
561,0.8518518518518519,4.0,1.3935816149143976,3.0,1.1871250793715238,4.0,33.0,0.0,18.0,0.0,16.0,0.0
562,0.8148148148148148,4.0,1.2286554729110784,3.0,1.001126681631249,3.0,31.0,0.0,15.0,0.0,14.0,0.0
563,0.7037037037037037,4.0,0.8493638106484722,3.0,0.5977004593452212,3.0,26.0,0.0,8.0,0.0,8.0,0.0
564,0.5185185185185185,3.0,0.7136787276330665,2.0,0.3700556365504789,3.0,18.0,0.0,5.0,0.0,5.0,0.0
565,0.3333333333333333,3.0,0.51819766434436,2.0,0.17273255478145333,2.0,9.0,0.0,1.0,1.0,2.0,0.0
566,0.2962962962962963,2.0,0.322747418802788,2.0,0.0956288648304557,2.0,8.0,0.0,1.0,7.0,9.0,15.0
567,0.2222222222222222,2.0,0.17053191423249295,1.0,0.037895980940553985,2.0,3.0,1.0,0.0,14.0,9.0,60.0
568,0.1111111111111111,2.0,0.0464958284053414,1.0,0.0051662031561490445,1.0,1.0,11.0,0.0,20.0,0.0,94.0
569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
578,0.8888888888888888,4.0,1.1474406689732177,3.0,1.0199472613095268,3.0,34.0,0.0,13.0,0.0,14.0,0.0
579,0.8888888888888888,4.0,1.246681096514687,3.0,1.1081609746797219,3.0,34.0,0.0,15.0,0.0,15.0,0.0
580,0.9259259259259259,4.0,1.3019425077967064,3.0,1.2055023220339873,4.0,36.0,0.0,16.0,0.0,17.0,0.0
581,0.9259259259259259,4.0,1.3978938452795757,3.0,1.2943461530366442,4.0,36.0,0.0,18.0,0.0,18.0,0.0
582,0.9259259259259259,4.0,1.5079918041189206,3.0,1.3962887075175192,4.0,36.0,0.0,20.0,0.0,19.0,0.0
583,0.8888888888888888,4.0,1.5669899636391635,3.0,1.3928799676792565,4.0,34.0,0.0,21.0,0.0,19.0,0.0
584,0.8888888888888888,4.0,1.5993332337484087,3.0,1.4216295411096966,4.0,34.0,0.0,21.0,0.0,20.0,0.0
585,0.8888888888888888,4.0,1.5436552193216548,3.0,1.3721379727303598,4.0,34.0,0.0,20.0,0.0,19.0,0.0
586,0.8148148148148148,4.0,1.3556377012541856,3.0,1.1045936825034104,3.0,31.0,0.0,17.0,0.0,15.0,0.0
587,0.8148148148148148,4.0,1.1823825217750432,3.0,0.9634227955204056,3.0,31.0,0.0,14.0,0.0,13.0,0.0
588,0.7037037037037037,4.0,0.8410571672044937,3.0,0.5918550435883475,3.0,26.0,0.0,7.0,0.0,8.0,0.0
589,0.5185185185185185,3.0,0.6841106861192512,2.0,0.35472405946924135,3.0,18.0,0.0,4.0,1.0,4.0,0.0
590,0.3333333333333333,3.0,0.47499242862232477,2.0,0.1583308095407749,2.0,9.0,0.0,0.0,1.0,1.0,0.0
591,0.25925925925925924,2.0,0.25887115694447493,2.0,0.06711474439301202,2.0,5.0,1.0,0.0,11.0,13.0,33.0
592,0.18518518518518517,2.0,0.11251236648862123,1.0,0.020835623423818745,1.0,2.0,1.0,0.0,17.0,0.0,82.0
593,0.037037037037037035,1.0,0.003884523933184605,1.0,0.000143871256784615,1.0,0.0,34.0,0.0,22.0,0.0,98.0
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
603,0.8518518518518519,4.0,1.0696099443482388,3.0,0.9111492118522034,3.0,33.0,0.0,12.0,0.0,12.0,0.0
604,0.8518518518518519,4.0,1.1852909726142216,3.0,1.0096923100047073,3.0,33.0,0.0,14.0,0.0,14.0,0.0
605,0.8888888888888888,4.0,1.2514537689372716,3.0,1.1124033501664636,3.0,34.0,0.0,15.0,0.0,15.0,0.0
606,0.8888888888888888,4.0,1.3364917976694402,3.0,1.1879927090395024,4.0,34.0,0.0,17.0,0.0,16.0,0.0
607,0.9259259259259259,4.0,1.3901357221414306,3.0,1.2871627056865098,4.0,36.0,0.0,18.0,0.0,18.0,0.0
608,0.9259259259259259,4.0,1.492161210889663,3.0,1.381630750823762,4.0,36.0,0.0,19.0,0.0,19.0,0.0
609,0.8888888888888888,4.0,1.5693944152874748,3.0,1.395017258033311,4.0,34.0,0.0,21.0,0.0,19.0,0.0
610,0.8888888888888888,4.0,1.602063466653364,3.0,1.4240564148029902,4.0,34.0,0.0,21.0,0.0,20.0,0.0
611,0.8518518518518519,4.0,1.5279609034159871,3.0,1.3015963251321372,4.0,33.0,0.0,20.0,0.0,18.0,0.0
612,0.8148148148148148,4.0,1.323401878006341,3.0,1.078327456153315,3.0,31.0,0.0,16.0,0.0,15.0,0.0
613,0.7777777777777778,4.0,1.1590965845825678,3.0,0.9015195657864417,3.0,29.0,0.0,13.0,0.0,12.0,0.0
614,0.7037037037037037,4.0,0.8709851445811374,3.0,0.6129154721126523,3.0,26.0,0.0,8.0,0.0,8.0,0.0
615,0.5185185185185185,3.0,0.6621347404677523,2.0,0.3433291246869827,3.0,18.0,0.0,3.0,1.0,4.0,0.0
616,0.3333333333333333,3.0,0.4430991747397657,2.0,0.14769972491325523,2.0,9.0,0.0,1.0,2.0,1.0,0.0
617,0.25925925925925924,2.0,0.229801716325109,1.0,0.05957822275095419,2.0,5.0,1.0,0.0,12.0,12.0,40.0
618,0.1111111111111111,2.0,0.07386551010099802,1.0,0.00820727890011089,1.0,1.0,11.0,0.0,19.0,0.0,92.0
619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,22.0,0.0,98.0
629,0.8518518518518519,4.0,1.1025391669066122,3.0,0.9392000310685956,3.0,33.0,0.0,12.0,0.0,13.0,0.0
630,0.8518518518518519,4.0,1.2022017738550506,3.0,1.024097807358006,3.0,33.0,0.0,14.0,0.0,14.0,0.0
