fid,X,Y,Ex,Intercept,NAT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,ROADS_SURR
665,10.593,45.771,0.0797810864579295,-0.14702292152359622,-0.6226616454754763,0.2030869951798906,-0.04804764835624461
666,10.593,45.837,0.0395782287991554,-0.19201504115369872,-0.6319845846424591,0.210557370568304,-0.04791606429747876
667,10.593,46.167,0.0004096243234362,-0.5952599509867729,-0.5729381840031997,0.06467502789629748,-0.17427241255921447
668,10.593,46.233,0.0003331925418544,-0.611236522054063,-0.5647314370785608,0.05612184721965919,-0.1797155748787099
669,10.593,46.299,0.0,-0.6281709135866703,-0.5570870102247343,0.04729611338681568,-0.18576469328073109
670,10.593,46.365,0.0,-0.6442786302613598,-0.5514752820444402,0.04231550475933078,-0.19015023417591098
671,10.593,46.431,0.0,-0.6563933852269486,-0.5504528842445203,0.041404096476410496,-0.19040625443746062
672,10.593,46.497,0.0,-0.6622788625784136,-0.5513025004623032,0.04055502573894414,-0.18967787837821426
673,10.659,44.913,0.6987646055247074,-0.16762522575395755,-0.7838092605258018,0.09321880954917272,0.22127108179872443
674,10.659,44.979,0.7525711482919584,-0.1275881446208691,-0.8190843498470846,0.13035783228224915,0.15783882436959834
675,10.659,45.045,0.7887454294861014,-0.08240127693772141,-0.8605679072015109,0.14929855937188352,-0.04351830808856585
676,10.659,45.111,0.8321922447864006,-0.029622774310096172,-0.9137805386611824,0.14824499093535168,0.06059491196651377
677,10.659,45.177,0.907795227517261,0.022902432767815353,-0.967044760424348,0.09995326098124195,0.12932759414096295
678,10.659,45.243,0.9431669035881608,0.05778108734971184,-0.9995441261012565,0.07924028218655718,0.1979916075359231
679,10.659,45.309,0.9794836095476698,0.08384179742928227,-1.0230922493318917,0.12171691298351774,0.23596706958862662
680,10.659,45.375,1.000492542170378,0.08745059983702391,-1.0223540042672754,0.1541067269564574,0.23898779373834242
681,10.659,45.441,0.8900824210026744,0.039268177311250645,-0.9640445550776007,0.20940469218277075,0.19590749637614185
682,10.659,45.507,0.7531795575774171,-0.06147117631896383,-0.8593899614513811,0.23065544238094457,0.09178858360219852
683,10.659,45.573,0.547059725167047,-0.11822861052804629,-0.750383873908959,0.2221334978016541,0.046736214694604206
684,10.659,45.639,0.3805452898836016,-0.11494498138560841,-0.624527052201985,0.2146563703664222,0.0026874297087639883
685,10.659,45.705,0.2194412178055567,-0.1294171634991637,-0.5925859842362138,0.21016021260815898,-0.04025382679542319
686,10.659,45.771,0.1326345320065514,-0.15697051108517407,-0.5928589008894332,0.21377298262599026,-0.04735493049164566
687,10.659,45.837,0.0541200470346315,-0.1754730768566271,-0.5973790573888187,0.21726452961867715,-0.04610124462827412
688,10.659,46.431,0.0,-0.654510298948362,-0.550795398738616,0.04100594962616853,-0.19004357278338832
689,10.725,44.979,0.7899353871529833,-0.08309398163196842,-0.8298548674786499,0.043503345364640095,-0.1274900397077309
690,10.725,45.045,0.8123750096523077,-0.05579256380291436,-0.8589752866650031,0.1003466337510848,-0.07437832227434665
691,10.725,45.111,0.8409705569646764,-0.014312134775683095,-0.9048338198074863,0.11546952531859878,3.261780525579648e-05
692,10.725,45.177,0.9167245876584248,0.035356300229065295,-0.9602286561258817,0.10478150429734202,0.09396992846661543
693,10.725,45.243,0.958874163366368,0.07276838918313958,-1.0005997252685266,0.09416131953918747,0.16898822134283814
694,10.725,45.309,1.0140960827496748,0.09803808121724183,-1.027754821654491,0.09820034026030285,0.24725725990773056
695,10.725,45.375,1.032870937553242,0.09696390538702054,-1.0271630171228043,0.13998081750238506,0.2650684896121127
696,10.725,45.441,0.9159650657910396,0.06590278653577124,-0.9901585337341433,0.2284416269037747,0.23969585453769404
697,10.725,45.639,0.3727306787379381,-0.17385409364427679,-0.6277074808382567,0.23371879159029918,0.015843530655306075
698,10.725,45.705,0.2333352750729877,-0.19556391933489586,-0.5835004900056342,0.23164164767192577,-0.013802945904397944
699,10.725,45.771,0.1640515259159231,-0.20319533006549334,-0.5742991294966593,0.2356329411498682,-0.025534907741607285
700,10.725,45.837,0.1021694822997136,-0.2011047449784651,-0.5739488843610099,0.23942942288175267,-0.031320986980989916
701,10.791,44.913,0.7039028973752728,-0.09738221064244956,-0.7764471365244011,-0.06996425560043429,-0.24194379757932558
702,10.791,44.979,0.7812908853221981,-0.07225543689845733,-0.8082487463862942,-0.017206049312478922,-0.17556966760646314
703,10.791,45.045,0.8058997757806031,-0.04864258196247597,-0.8397152995840185,0.06560585623913615,-0.08953064667695029
704,10.791,45.111,0.8465969985799093,-0.010229152256529386,-0.8856180852402524,0.1068063973594694,-0.02412194045746205
705,10.791,45.177,0.9228055749048366,0.03479480169883399,-0.9394027112935737,0.09907856740469058,0.053701462831994645
706,10.791,45.243,0.9644500312841294,0.0797263652628731,-0.9916664425553408,0.09129756891617824,0.11605852665386551
707,10.791,45.309,1.009527111165568,0.11237044198287258,-1.0289795269642328,0.09102757717010211,0.2111169674773099
708,10.791,45.705,0.2273196843317563,-0.2554940748398061,-0.6123108959744626,0.24935402475852203,0.02142771101998539
709,10.791,45.771,0.173479854747556,-0.2633751865605827,-0.5824932344523563,0.2526660962945516,0.019651403705042446
710,10.791,45.837,0.1372754954112724,-0.25649135093713493,-0.5773268521304024,0.2557590643875409,0.016984068357723172
711,10.857,44.913,0.6821380968234806,-0.12147168925180846,-0.7383604353724077,-0.05601318045686515,-0.2657244872010193
712,10.857,44.979,0.7434780354037172,-0.09411581203448115,-0.7677608832014239,-0.023122191072008483,-0.2035439469142474
713,10.857,45.045,0.7721676491652689,-0.06438767674402782,-0.8033140222760471,0.07069523076277862,-0.1083918138325142
714,10.857,45.111,0.8414101150825288,-0.02872590832351192,-0.8474315760116198,0.09184161559277652,-0.04313694411726072
715,10.857,45.177,0.8931211478231336,0.018316092722693716,-0.9050789471700724,0.08748625321626977,0.018078606272049248
716,10.857,45.243,0.9643556397856178,0.07035563897452826,-0.9668050482698758,0.08783836786884548,0.05419878568747516
717,10.857,45.309,1.0060548755575245,0.11355612255947542,-1.015783790600337,0.08871963269153248,0.09692772879902264
718,10.857,45.837,0.1789501178617769,-0.2850668663744587,-0.5832304655619076,0.26331073288004436,0.04650201644240908
719,10.923,44.913,0.6427633734842527,-0.15987231630680016,-0.6878571323475646,-0.02621062743764533,-0.3014972658517009
720,10.923,44.979,0.7051313843481951,-0.13756139366883055,-0.7096785204283007,0.02113466386007139,-0.25049172171719464
721,10.923,45.045,0.7543552055783387,-0.09853295347036313,-0.7524321427710383,0.07523862955631491,-0.1422387738152933
722,10.923,45.111,0.7971556870708141,-0.05567653584936506,-0.8039675397400688,0.06380313946933697,-0.07659954579624187
723,10.923,45.177,0.8533817184951363,-0.008155837960658451,-0.863629672102458,0.07074779886418778,-0.042115823987610934
724,10.923,45.243,0.9448318798224468,0.0442515827849258,-0.9272144617080587,0.07651462927064287,-0.004011500523995366
725,10.989,44.913,0.6304556093391424,-0.19091808881637018,-0.6460088738908497,0.07722408975747747,-0.3442494039457066
726,10.989,44.979,0.6569054591550881,-0.1759881148925338,-0.6578300697637357,0.0842691924060623,-0.31007302642334084
727,10.989,45.045,0.7166981692123031,-0.13209233594528758,-0.7022904348598008,0.05798971002235852,-0.22022543780889217
728,10.989,45.111,0.7987023147533248,-0.07204040809399619,-0.770089322402825,0.0331295148269562,-0.22532995154167468
729,10.989,45.177,0.8412975604277332,-0.030846781499343088,-0.8215814054531905,0.04258758813186418,-0.19117783804967195
730,11.055,44.979,0.6530521851817044,-0.19569186042493983,-0.6173058308268696,0.10415261393188723,-0.3759632860280058
731,11.055,45.045,0.6964986819441304,-0.14574434681427673,-0.6694838108772907,0.04685245082145338,-0.41494116896825034
732,11.055,45.111,0.7914729245649433,-0.0778204247430346,-0.7456724268304293,0.0168743881486489,-0.31869433885291426
733,11.055,45.177,0.8348090314627172,-0.04309833007693038,-0.7899477445673173,0.02141330179620787,-0.27880082340253726
734,11.121,44.913,0.6181493987867518,-0.2445825426059557,-0.5449415029792989,0.15289847085867553,-0.1269766098446864
735,11.121,44.979,0.6387114225740967,-0.21410256031937389,-0.5785509659450288,0.11132480775341709,-0.08718365423245425
736,11.121,45.045,0.6817489798011195,-0.15831332501873988,-0.6385350988726988,0.046664729799329785,0.11529499643739083
737,11.121,45.111,0.7520614481441414,-0.10282934488169052,-0.701387066015316,0.007377063833209583,0.044508028475978824
738,11.187,44.913,0.5768425235584197,-0.2677027092163764,-0.5152470538244631,0.1448307436927403,0.2663256089349377
739,11.187,44.979,0.6218574565486034,-0.23453377082078922,-0.5480282743705999,0.11672245441257946,0.06615103533239111
740,11.187,45.045,0.6634992972351861,-0.1760197014975175,-0.6081985718390338,0.07197643865501885,0.19353733348770227
741,11.187,45.111,0.732822798958541,-0.1296432524116952,-0.6584016799298381,0.031808967713691315,0.3481250445131697
742,11.253,44.913,0.5500377115007732,-0.2784945277005224,-0.5004997729769001,0.14760713908599513,0.21819048706470678
743,11.253,44.979,0.5962307575487389,-0.23697790706527896,-0.5406152575158074,0.1296974533414954,0.04710533300445993
744,11.253,45.045,0.6558824007337221,-0.1885689430234501,-0.5895133943389144,0.10593687067689687,0.02988997865636401
745,11.319,44.979,0.578744392644695,-0.23938943453848388,-0.537282223136524,0.14042306016931033,-0.03505624801673885
746,11.319,45.045,0.6467999330557086,-0.2118140489365306,-0.5652007269364624,0.12752667491954015,-0.048706266485268844
747,11.385,44.979,0.5651354966901475,-0.2453279540926061,-0.5311437234047951,0.14558370559702383,-0.02966792587353821
748,11.451,44.979,0.5532768065997556,-0.24869843248343992,-0.5276370327960463,0.14843141148656755,-0.025907788801708437
