fid,X,Y,I,Intercept,NAT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,ROADS_SURR
739,11.187,44.979,1.229253111782123,0.004147005829480931,-0.5152277784317678,0.006824393394777284,-0.13523919505572504
740,11.187,45.045,1.2532764503331293,0.02265503930070143,-0.5325568895556714,-0.03885086628364618,0.341143359967488
741,11.187,45.111,1.3541290850320866,0.04683376714615695,-0.556566501247257,-0.07957004359636093,0.571494844709567
742,11.253,44.913,1.230347512567519,-0.004708450067572548,-0.5063134931994465,0.029215036646409922,0.02111142668533136
743,11.253,44.979,1.236088155893727,0.0033727097753627026,-0.5135874537297864,-0.007021476875401734,0.0053513605253599
744,11.253,45.045,1.267045546871963,0.018098446360202376,-0.5274052247130233,-0.04535985658797905,0.14798725658395723
745,11.319,44.979,1.229831834369977,0.007385677635086701,-0.5171906690595591,-0.014982187796946768,-0.0036575796338953375
746,11.319,45.045,1.278558007203145,0.016236340199107697,-0.5257447360941825,-0.036435094805494415,0.012404412469134039
747,11.385,44.979,1.2317055697092958,0.008486180774214331,-0.5182263594679472,-0.0160783626703338,-0.006676578375984247
748,11.451,44.979,1.2375928568678745,0.008777869003235838,-0.5185102168860255,-0.01613411374272534,-0.007411414615997834
