fid,X,Y,f,Intercept,NAT_AREA,INDUSTRIAL_AREA_SURR,ROADS_SURR
325,9.603,46.035,0.1111111111111111,-0.2441916262090263,-0.2479204353152873,0.7359554310043384,0.09280245175511265
326,9.603,46.101,0.074074074074074,-0.4399327867187147,-0.2798604355246782,0.8484456862251127,0.09163590534684335
327,9.603,46.167,0.0,-0.5661543590087735,-0.3083446212108293,0.9010340450026099,0.08854606041873755
328,9.603,46.233,0.0,-0.5892081913123755,-0.29842474754501225,0.7516556982152092,0.08547892962419751
329,9.603,46.299,0.0,-0.5852381229433798,-0.2827201240093632,0.6135224881168313,0.08356623714922568
330,9.669,45.045,0.8888888888888888,0.7468184412432184,-0.18106265549450695,-0.15611384153323354,0.02662491283352802
331,9.669,45.111,0.8888888888888888,0.7523814234465819,-0.18820217719862287,-0.14949490483671474,0.061457291691075416
332,9.669,45.177,0.925925925925926,0.759636453490619,-0.1966069868237078,-0.10772212937476204,0.08274823003550928
333,9.669,45.243,0.925925925925926,0.7620611604157634,-0.2023404374283576,-0.02746642789576266,0.09436893744178135
334,9.669,45.309,0.925925925925926,0.7541952693598989,-0.2033904198955976,-0.02085589045492832,0.10565973418983171
335,9.669,45.375,0.925925925925926,0.7285348181257922,-0.20106177162378186,-0.07646568500845216,0.11063367006740105
336,9.669,45.441,0.925925925925926,0.7199442555027313,-0.21006286592020823,-0.04107149158641547,0.11290946530598935
337,9.669,45.507,0.9629629629629628,0.7196023436655972,-0.2196417908166014,-0.017414762783051187,0.11482898142899618
338,9.669,45.573,0.925925925925926,0.6783498888421542,-0.2206963052373403,-0.030277385111782296,0.11558328702759668
339,9.669,45.639,0.8888888888888888,0.6015505823064803,-0.2093061921514933,-0.03430816833103628,0.1150948771025096
340,9.669,45.705,0.8518518518518519,0.5230117869413164,-0.19265600683779616,-0.027077246335266005,0.1134285750580944
341,9.669,45.771,0.7037037037037037,0.44717285765157366,-0.1686202479376615,0.021179925591955882,0.10630729591297043
342,9.669,45.837,0.5555555555555556,0.3217037167884237,-0.18594928268650607,0.37733093575143895,0.09558335903352363
343,9.669,45.903,0.3333333333333333,0.1192424312772893,-0.21780005625122198,0.6235330947716313,0.08825955427445525
344,9.669,45.969,0.1851851851851851,-0.08278435438346429,-0.2445057862041528,0.7161613026587141,0.08682264197426172
