fid,X,Y,Ex,Intercept,AGRI_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,FARMS_BLOCK
326,9.603,46.101,0.0096366505957201,0.015014645027761769,0.4292532267352051,-0.5030633139698717,0.21107875267934062,0.2495960552817255,-0.38926076145671296,-0.11481793106978928
327,9.603,46.167,0.0090758312155352,-0.009530409175745361,0.42955688271547937,-0.4865685435738563,0.18048537820293165,0.2340973269420761,-0.37812693094460514,-0.11424406293232553
328,9.603,46.233,0.0047971852499753,-0.03273433396171106,0.43445661772602173,-0.47527158893357857,0.15721494248181617,0.23918366564591587,-0.36248734814255734,-0.13141835016708464
329,9.603,46.299,0.0021776046366927,-0.04314799820712176,0.4399515577195072,-0.47207027812991914,0.149819880093254,0.2362230903399153,-0.35519974648826197,-0.13930689700599858
330,9.669,45.045,0.4714227240083858,0.00975949609718754,-0.461459759782035,-1.0190753170172329,-0.011876834979851224,0.031367205937077945,0.23958043516365018,0.7376510575842457
331,9.669,45.111,0.5909089096926559,0.045524702715681674,-0.42905090781074423,-1.062611610648466,0.01210876232637221,0.040495081074912134,0.2579752375892538,0.7005962523754667
332,9.669,45.177,0.6929546866257337,0.08763525511789348,-0.39205983252412874,-1.1136324501130215,0.027484178986661202,-0.0874942668752861,0.27240950992357316,0.6268748130293175
333,9.669,45.243,0.7741681103057282,0.13007300982818917,-0.3567579081747363,-1.1682013595385896,0.049265704396782774,-0.484239649798095,0.2819436470607572,0.5188744723573854
334,9.669,45.309,0.8907657962438632,0.17752878560749757,-0.3110743509229408,-1.2307029632771918,0.06958855981288718,-0.6002317447840779,0.29502548855555577,0.3950777260715195
335,9.669,45.375,0.9560376027816656,0.20933878042347884,-0.2769118600504902,-1.2785385213905922,0.008065302875814659,-0.4184243707976305,0.30322592105192825,0.3112682336247574
336,9.669,45.441,1.0094314909893782,0.23029184613548645,-0.237898376779474,-1.3171050735981151,-0.028046364673692856,-0.21873826441253152,0.3136943702067492,0.1459944973929676
337,9.669,45.507,1.0188751703051857,0.22320069121522185,-0.20062615597195335,-1.3317183638929877,-0.09213657729196367,0.06712268326401495,0.3239616432211927,0.07769817734901054
338,9.669,45.573,0.9077250814892625,0.16242893254708604,-0.1913749198668758,-1.2947340897011284,-0.1374826307676823,0.07621680436765219,0.3262538423450638,0.06419028518362352
339,9.669,45.639,0.6873318766141525,0.10046781107449723,-0.16923761613805038,-1.2317493763845966,-0.1572449305527312,-0.11603870011829054,0.24947890800678968,0.06154739508244081
340,9.669,45.705,0.4908967848775216,0.08979925753577364,0.31782928648003256,-1.0759762162591733,-0.15754120469103833,0.18162500275065263,-0.29395133557847,0.07973302278717675
341,9.669,45.771,0.284631097833156,0.0836619067646227,0.4163091478441714,-0.581506006732801,-0.08911429584392641,0.3673406320001536,-0.31552571981387395,0.09300266370859242
342,9.669,45.837,0.0935450063314395,0.05910972946530002,0.4245312576816872,-0.5344609295019411,0.18459560497483363,0.3917079921676325,-0.3187302667931385,0.08563834359167066
343,9.669,45.903,0.0213556191868362,0.04256245150027481,0.418235189526872,-0.5189721107579112,0.20789557542171688,0.34818912873333924,-0.33401099689901287,0.030885914063227236
344,9.669,45.969,0.0103850152621912,0.025477813599217893,0.4125924177718439,-0.5064932405084228,0.20644558299201082,0.3422398128565743,-0.34676983577997167,-0.1129782680701564
345,9.669,46.035,0.0088180671641307,0.003521435764558372,0.4097816420666298,-0.49609573520070577,0.19779402621229364,0.3147252757559766,-0.35141783542823735,-0.1260722050853151
346,9.669,46.101,0.0090043042993901,-0.02173059918174164,0.4097137777172518,-0.4839676485011355,0.18117738210792883,0.32549714257541223,-0.3486799214258536,-0.12278081443080036
347,9.669,46.167,0.0084033965849666,-0.04735606232401379,0.4111300221583344,-0.46871587176217755,0.1559139602819032,0.2982366479787349,-0.3398789142571782,-0.11356051015424337
348,9.669,46.233,0.0044750037099367,-0.07155632715321392,0.4138856655135621,-0.45537116273145467,0.1324354783391288,0.31194710052413666,-0.3263589552352069,-0.14250897875723478
349,9.669,46.299,0.0019761764825717,-0.09177355342110124,0.4132947304912217,-0.4460365575411743,0.11864957315041147,0.29736889786920007,-0.3116697271450588,-0.14891002324418912
350,9.735,45.045,0.4881974668031224,0.011152432205836685,-0.4569951151564766,-0.9989996590263229,0.0627678594962316,0.07167556302132144,0.23722710004585318,0.7188549275176143
351,9.735,45.111,0.6136499114654187,0.04290210696608994,-0.4267295313397266,-1.0350871056981017,0.06049754023022351,0.08204072051661966,0.253435857733578,0.6868049414409412
352,9.735,45.177,0.6955745029925827,0.08595898059790827,-0.38721607888945847,-1.084754806803189,0.049757690356222746,0.10715150442080476,0.26812746347527827,0.603896960182744
353,9.735,45.243,0.7745300651600553,0.12949844298173677,-0.3513738999343488,-1.1385568213113448,0.06489961201951014,-0.1014250613497771,0.2789046809817667,0.4882684774950978
354,9.735,45.309,0.8728324264372092,0.16528182574895667,-0.31934414916515164,-1.18774071234579,0.06998687832404821,-0.4127272058458861,0.28582252884021175,0.3722843048262553
355,9.735,45.375,0.9175504434360248,0.18514446272430135,-0.2971859925672974,-1.2243840069071559,0.00018754947657493616,0.0254562088165926,0.2892100586763081,0.23629439362969445
356,9.735,45.441,0.9973502075006796,0.19448219186250112,-0.2705237508098523,-1.2530186500502674,-0.06018788503409424,-0.04441434104101417,0.2959360240208535,0.09895949202082738
357,9.735,45.507,0.957736452187548,0.17701677621459566,-0.24974668337677464,-1.2582660868811064,-0.1288023108539836,-0.06135325474524624,0.29994593723660157,0.07127507278412806
358,9.735,45.573,0.8614169932734599,0.12448408793969976,-0.2519292548525806,-1.2302869956718947,-0.16121995923660848,-0.0018701797619171956,0.29350526809968425,0.06348979842346
359,9.735,45.639,0.6586717046977603,0.08230276376844992,-0.2332025711205185,-1.1898332402428666,-0.17413827122843414,-0.12283197765408516,0.2386817416634305,0.06455550710481471
360,9.735,45.705,0.4721838735754304,0.07462797050375836,0.2783599864554847,-0.9970991151279087,-0.1713248791544289,0.1809329399334118,-0.22058672630655074,0.07591077500670881
361,9.735,45.771,0.2517359045889413,0.062033322766711314,0.404200265377749,-0.5443318986333312,-0.0997803622729767,0.43174189616294767,-0.2622661802338729,0.0791497599139102
362,9.735,45.837,0.0844164594728905,0.037948222731032044,0.40270413606594674,-0.5043323296801113,0.15453780742292528,0.45362970514447887,-0.27324587458325,0.07085351339483864
363,9.735,45.903,0.0170843786652612,0.018893565733645125,0.39256654719477746,-0.4873493422267222,0.16267516577571772,0.400894301903568,-0.2926414570180509,0.03624816517380344
364,9.735,45.969,0.0097630267809099,-0.0018466596450066198,0.3858808872824558,-0.47457417712711125,0.15795881700973974,0.3919890770120299,-0.3076213585008718,-0.11184594433181315
365,9.735,46.035,0.0082510455729795,-0.03253693437700245,0.38748248378573735,-0.4683994059956165,0.1556466925785317,0.36293025989851985,-0.30685144068684045,-0.12452855950160766
366,9.735,46.101,0.0086877798221574,-0.06436493576119498,0.39201816901507613,-0.46109324645318606,0.14845830384329856,0.38792862552439594,-0.3001779079138298,-0.12470411670968355
367,9.735,46.167,0.0083593040198684,-0.09187556004554281,0.39488116914570504,-0.4478315806058436,0.1290953288735739,0.34649700274960404,-0.2931845666816697,-0.11699071595058032
368,9.735,46.233,0.0045516967487055,-0.11837740685475359,0.39730274507841096,-0.4341137057869336,0.1068869212953448,0.37624177895680044,-0.2809563870797511,-0.15399106988807781
369,9.735,46.299,0.0020329322359901,-0.13904291348600434,0.39375891128122253,-0.42102927862716155,0.08770353386401018,0.3495900664648196,-0.27063332853554867,-0.15561221862984587
370,9.735,46.365,0.0006027130242078,-0.1544166540691676,0.3887949597375656,-0.4117602888759857,0.07590434505629247,0.3586793187388967,-0.2617679906592498,-0.15456899856228107
371,9.801,45.045,0.5249603698111394,0.03477768575224384,-0.43551532421667183,-0.989471584418816,0.052000455257633506,0.12049812260545309,0.2413159212744921,0.6543731039247422
372,9.801,45.111,0.624479984376634,0.0525592962007202,-0.41578650285331936,-1.007954747256913,0.07536413064917602,0.08682065690755812,0.25028900416150873,0.6439092007144759
373,9.801,45.177,0.7036401009439391,0.09020790471392717,-0.3806809814294921,-1.049056948016477,0.03229089102120626,0.1323451323625557,0.2634965959693006,0.5788684640594378
374,9.801,45.243,0.7755961916264368,0.12551934120286096,-0.35276430388517077,-1.0912929744215463,0.03176372134982402,0.1643339493244775,0.2711554256576969,0.4640621883879973
375,9.801,45.309,0.8337113877117845,0.1438375801596353,-0.33700522085435614,-1.1210835309979394,0.07197800181366239,0.10725912621099404,0.2714667109495926,0.30070151065325634
376,9.801,45.375,0.8946295167709369,0.15649659650997325,-0.32168968225429284,-1.149829540598314,-0.01486654021895566,0.4157600348775279,0.2742652789657617,0.12669940186840417
377,9.801,45.441,0.9881248703328792,0.16976840505069712,-0.29350733633594417,-1.1818545012392576,-0.08890812768237788,0.1089114087323415,0.2833063959417277,0.08792005204460172
378,9.801,45.507,0.9409959565616756,0.14699406339781798,-0.2807053960194443,-1.181772173781141,-0.16220918608410428,-0.04488006303190631,0.28529177877281675,0.07138075878923941
379,9.801,45.573,0.8044833803276986,0.10018341711204118,-0.28790362810203224,-1.1604894730263124,-0.18397837253047822,-0.005389936172209775,0.27771929117723426,0.06454267973928703
380,9.801,45.639,0.6174591182094666,0.07479516248252821,-0.2762356498702979,-1.1356750228132815,-0.1877291663138297,-0.08737330383771039,0.2167911033913003,0.07023340971521946
381,9.801,45.705,0.4529979250432846,0.06899645880016929,0.2726945962907185,-0.875207316579557,-0.17580599120057583,0.3454987184915605,-0.16170709170214415,0.07921339933588016
382,9.801,45.771,0.2321425187448031,0.04226456427604399,0.39886843458674304,-0.5151363221300288,-0.07732219901605812,0.5098506258667337,-0.19934047372114821,0.07536854567330908
383,9.801,45.837,0.0810808397914452,0.0023131873229576784,0.39717866436179416,-0.48586261469234265,0.14118423884977704,0.5258781960826076,-0.20613143434629316,0.05931805697215603
384,9.801,45.903,0.0156557427355659,-0.01550856559721399,0.3749209542399199,-0.45913863077031125,0.12628921614664365,0.4497059240686135,-0.23697401481144348,0.04090693983583309
385,9.801,45.969,0.0094390134203172,-0.03232625185630795,0.36070130232042164,-0.4401034344301349,0.10887921120516719,0.4020884280316096,-0.2649961360334911,-0.05960177976617042
386,9.801,46.035,0.0078234995761458,-0.06571182036458632,0.3623472272219432,-0.4337147473330138,0.10419109307500687,0.39282349751784684,-0.26725688265510594,-0.11457588679110431
387,9.801,46.101,0.0083744426206376,-0.10628723742238144,0.3730012020666413,-0.43171812852190616,0.1063367770226186,0.45424704509345604,-0.2543628608470717,-0.1123638577064501
388,9.801,46.167,0.0082212424355544,-0.13819034740075253,0.3795893749244106,-0.4223264356084031,0.09543851328423113,0.41223025345761516,-0.24642736030016069,-0.10817269347883905
389,9.801,46.233,0.0044933004368456,-0.16356213366961336,0.3810308772646048,-0.40798166498169536,0.07366554055393541,0.44207899545632745,-0.2401520053971719,-0.1544872155426199
390,9.801,46.299,0.0020630119108146,-0.1796485582104295,0.378793079954605,-0.39620154257726625,0.056563536013312155,0.38365271902983705,-0.2381102098695166,-0.15839456583429545
391,9.801,46.365,0.000652733692004,-0.18790298674123151,0.3778407553833719,-0.3915515077127125,0.051034872020441664,0.3839052861714142,-0.2364155616839545,-0.1551850212740392
392,9.867,45.045,0.5590076595400586,0.06723188713334965,-0.40790639329774037,-0.9826782273097978,0.06520556045930692,0.1471478054093046,0.24848404552805436,0.592916158850346
393,9.867,45.111,0.6325725093741821,0.08047453690175295,-0.39200525342485926,-0.9872806735023176,0.11527357852441952,0.1307539154518388,0.25316290903808925,0.57847007385687
394,9.867,45.177,0.7356434676771897,0.1037852693827702,-0.3693369626406152,-1.0081803866197858,0.2261116096738078,0.14445857582746888,0.2601314445855078,0.5400580744771472
395,9.867,45.243,0.7992696937826205,0.12280407077621162,-0.3545868176487168,-1.0331135511813208,0.2283553500465741,0.18695282346555012,0.26238329758700757,0.4465339591291037
396,9.867,45.309,0.8276670487071521,0.12453082617191662,-0.35227787358876445,-1.0457171372061764,0.19454541051323138,0.4548310342222289,0.2593049725423979,0.1427946682497243
397,9.867,45.375,0.884297588159346,0.12903542625047137,-0.3444101621160355,-1.0647268961508884,-0.06735096688274653,0.6400225802276414,0.26136685024838446,0.0731216430682124
398,9.867,45.441,0.9573350351931846,0.14037621667758587,-0.3217659395503147,-1.0931961772135497,-0.1295575289429136,-0.05060523299930243,0.2696111434383711,0.07628287388413874
399,9.867,45.507,0.9081918818152448,0.12359178987859215,-0.30974620083702586,-1.0983420821889847,-0.17729629578780354,-0.11921092892393209,0.2730044114683782,0.0696662147280451
400,9.867,45.573,0.7565333386637655,0.08774943745707264,-0.3198205603417113,-1.0828354402155826,-0.19495487446946602,-0.07999292821232126,0.2663221024647763,0.06467951383612447
401,9.867,45.639,0.5746457563922063,0.0787238082959711,-0.291327253633821,-1.0619937836116355,-0.19390668507615766,0.03862100863417535,0.19486605641877242,0.07520100237807933
402,9.867,45.705,0.4236933854442509,0.07363254011494547,0.25446695348402315,-0.6769411588709706,-0.16343433993391226,0.35511087077801295,-0.14237844325158006,0.08285000241355822
403,9.867,45.771,0.2184590789942286,0.025428546882842268,0.3815698831100132,-0.4854568505272432,-0.0077336276247964835,0.5122723127598205,-0.1455059762259031,0.07175733924637945
404,9.867,45.837,0.0753386021063125,-0.032055036719546535,0.39090890317912524,-0.46756501169067144,0.12246202432049097,0.5869154128327061,-0.14122227334266613,0.05216656476511312
405,9.867,45.903,0.0209906934693652,-0.058312338077018064,0.36582704906387264,-0.4346922583447038,0.0982542050814823,0.5363925589715615,-0.17123638814185804,0.03713864140179021
406,9.867,45.969,0.0094113315535953,-0.07007480117244369,0.3410848288300773,-0.405952155308755,0.0650991548790327,0.45747761242312757,-0.2146320474479506,0.00018027352405061356
407,9.867,46.035,0.0075757266688415,-0.10121833248130038,0.33942453122850186,-0.39613650078163576,0.053404056497356855,0.4135558339391502,-0.22715191295122142,-0.08878142446703638
408,9.867,46.101,0.0080799452486031,-0.14590859723064362,0.3527793384665108,-0.39591656390085184,0.055730917762966084,0.47644223719769874,-0.2153891520192809,-0.09965015341674292
409,9.867,46.167,0.0079698227632105,-0.18086006674903252,0.36206018181899735,-0.3890457558038104,0.048611425086837884,0.4359419545616229,-0.20910503433905192,-0.10815679652175622
410,9.867,46.233,0.0042911834322817,-0.20702302382722532,0.36536601219053566,-0.376076202373511,0.031599987313277705,0.4638638220861543,-0.20661465149273261,-0.15575690924704833
411,9.867,46.299,0.0019827642861393,-0.22207717783270048,0.36491484200357127,-0.36575157044719664,0.018608380361090058,0.4104429952194103,-0.20883894504496678,-0.1586221343444134
412,9.867,46.365,0.0006490086833728,-0.22910739065857424,0.36562315824272507,-0.36298809048971203,0.016051533118489104,0.41052029234677645,-0.2095272796206868,-0.1541731914159388
413,9.933,45.111,0.6959101159195915,0.11611502129650547,-0.3565241938283772,-0.9454683197732705,0.25763862904525503,0.11090551425682134,0.253218274122043,0.511155859483231
414,9.933,45.177,0.7308674484131054,0.12013048000411872,-0.3537520142004547,-0.9562013371755578,0.2747809950042856,0.12047281160042242,0.25441172941440227,0.4985327521712162
415,9.933,45.243,0.799353782630673,0.12512453602997115,-0.35196124549597996,-0.9713063339369301,0.2669306147917856,0.14447067314392822,0.2543179469959006,0.3615084155312245
416,9.933,45.309,0.8212678418561021,0.11512987994394687,-0.35999839543615797,-0.9739428078860415,0.1369705198456946,0.3868427228515775,0.24963084511283293,0.03336321220346777
417,9.933,45.375,0.8357232463404614,0.11231832854528016,-0.3593516006057975,-0.9859363453988997,-0.11374772233277722,0.5542413842922282,0.2510005630544172,0.040517755426325165
418,9.933,45.441,0.9012978441630498,0.1219110360786879,-0.34238125608428516,-1.0123736193292239,-0.12239980555363876,0.3358622184896286,0.25867034722596605,0.06165226096439974
419,9.933,45.507,0.8836210784797964,0.11210617102982565,-0.3285997782424749,-1.0233918530673465,-0.15719456844371005,-0.03832471882318459,0.2641111659672958,0.06578668528495168
420,9.933,45.573,0.7151819135249009,0.08818795486115372,-0.33441560942509324,-1.0126474678506612,-0.17802081064492842,0.06250473482913102,0.260925293850482,0.06729518010083152
421,9.933,45.639,0.5295096549798476,0.08226429872442487,-0.21670514900271903,-0.9737074903813474,-0.18402988310921461,0.15852192801788456,0.1723066980287521,0.08204255979326164
422,9.933,45.705,0.3924955144955704,0.07093734307744931,0.26791920227744215,-0.5505887427996057,-0.10152150348115238,0.31129377609225234,-0.11585732017813313,0.08589824501141255
423,9.933,45.771,0.193990996709533,0.013317926543123195,0.33627971055013256,-0.44913759578082235,0.04962779889576437,0.48747683979163337,-0.1062129177794911,0.06797737081450604
424,9.933,45.837,0.0756319439790332,-0.05806039877299102,0.3674546835165197,-0.43759964888644143,0.08770275202130119,0.6162482735932877,-0.09002203953369904,0.045019431695606085
425,9.933,45.903,0.0213899429014574,-0.09704197520623135,0.35421843184344426,-0.40356814781600997,0.06847492173205316,0.5829908805091579,-0.11217836484995142,0.03133137616272309
426,9.933,45.969,0.0096783457362628,-0.11307202772107608,0.32854214188571884,-0.37133395583524914,0.02921472988470222,0.5073053348136971,-0.15932958309761425,0.01489591915072668
427,9.933,46.035,0.0075480274146548,-0.1418563937233436,0.32245345200979675,-0.3585037211475346,0.01075723647626915,0.4448518291877543,-0.18352727494700766,-0.05197894479135892
428,9.933,46.101,0.0078199479307664,-0.18681656907738778,0.3353097076130935,-0.35829648142715836,0.010283128328588888,0.5089539264965504,-0.17930595446997288,-0.08455583589931129
429,9.933,46.167,0.0075856620707753,-0.22466914422452014,0.34670528516510707,-0.3535500199726823,0.004568751591750577,0.46645570146135534,-0.17621003287711293,-0.10494351471861793
430,9.933,46.233,0.003936724620859,-0.2526653823836043,0.3525341462454176,-0.3426056600527789,-0.008158402901659577,0.4910372507632758,-0.1768700827959656,-0.15137963346977196
431,9.933,46.299,0.0017085327714,-0.27006061260754055,0.354711187005326,-0.3339893359985461,-0.018069361844962578,0.4348950070931986,-0.1806515991174625,-0.1532312570713471
432,9.933,46.365,0.0004766211752067,-0.27787686188760996,0.35663205527434255,-0.33242132503872335,-0.019718323714275416,0.4324640252923692,-0.18257667753574225,-0.14906342463278233
433,9.999,45.045,0.6030510943927588,0.13916215306036558,-0.3170303413843135,-0.8667788157418608,0.29726731784172183,0.05520406744331825,0.23722659333567356,0.49326980214708394
434,9.999,45.111,0.708802264421529,0.1453610435985683,-0.31806020302808746,-0.8923310807481188,0.31025845942586505,0.11001022156927585,0.246797538048797,0.4771824504679161
435,9.999,45.177,0.729944264550379,0.1401272877240119,-0.33154916346079244,-0.9043725183481284,0.2876422131382538,0.02319495330918877,0.24741643250743947,0.45592127450105613
436,9.999,45.243,0.8071424565672292,0.12646590366423352,-0.34888389865558483,-0.9051908413854639,0.18623346832552023,-0.015581617125562393,0.24335120165911897,0.1785792386759737
437,9.999,45.309,0.7980039581875437,0.11909260409610246,-0.3575805382212375,-0.9132476283563511,0.04214126654143904,0.4757601765919224,0.2426221278619609,-0.007938985393465615
438,9.999,45.375,0.8215899100298703,0.11505671777023693,-0.3610258049911923,-0.9261940878130965,-0.08026135936992876,0.4548167499772239,0.24485568895410623,0.010457833129094325
439,9.999,45.441,0.8837389041234831,0.12643546506161515,-0.34586492373188515,-0.954226115078429,-0.08672440216286574,0.2857350545771874,0.25328300165978684,0.04014940444220978
440,9.999,45.507,0.8412722673676412,0.11813025702303537,-0.33341438382128896,-0.9649458253530926,-0.11025550607398807,0.2952674821791739,0.2590255680388703,0.056615761069383486
441,9.999,45.573,0.6625294922741021,0.09372531667693612,-0.33645804557715525,-0.9515808020453278,-0.13102543608742293,0.35153227559893996,0.2555266489077599,0.06289469106269446
442,9.999,45.639,0.484238326487683,0.08296395323267028,-0.05405765885136497,-0.8942037969640159,-0.1366373821996258,0.3315636921961276,0.15480897268273086,0.08378974662527151
443,9.999,45.705,0.31430951155727,0.05928247405045733,0.26393526706849985,-0.4708853032508816,-0.04137868621644087,0.3795513176957877,-0.0714452701384948,0.07961121380207087
444,9.999,45.771,0.1717649933151228,-0.006124991666855635,0.30894441475434015,-0.4020053725782298,0.044347711591858706,0.4876932652664854,-0.05766345578136549,0.0517644889798785
445,9.999,45.837,0.0740553496734898,-0.07619257219926917,0.33572866929837164,-0.3876919862600232,0.057296689861694984,0.5850195362476021,-0.05072075202669808,0.032439479158273464
446,9.999,45.903,0.0208106273499146,-0.12396990979815795,0.33454601494173286,-0.35977706550712407,0.03487175188674,0.592058603043992,-0.0708566710770217,0.02221096875711181
447,9.999,45.969,0.0092128464835863,-0.15011326755993898,0.3155428224879081,-0.33300288332288,-0.005455286831544154,0.5427028195074763,-0.11425642004174409,0.004724365226711531
448,9.999,46.035,0.007180079510335,-0.184546769507809,0.3118508346652822,-0.32356902947253424,-0.02250237214494427,0.4801908968315814,-0.13998463842707148,-0.05554225498769882
449,9.999,46.101,0.007268545396948,-0.23025153786530722,0.3234491083832701,-0.3236804839202777,-0.024608652099150603,0.5278795067560974,-0.14361161006807138,-0.0797032914408853
450,9.999,46.167,0.0069514839538911,-0.27163591794106084,0.3359897321301784,-0.3212232565880321,-0.028727875049585124,0.4860466380973221,-0.14440688475758331,-0.1007831793714532
451,9.999,46.233,0.0037021472651348,-0.30429329324710813,0.3451189820529104,-0.31293417010993674,-0.03783366735436847,0.5173753714958129,-0.14650051318232232,-0.14277308402758415
452,9.999,46.299,0.0015281789916865,-0.3199334648870455,0.3485627402222354,-0.3062439155683032,-0.04703239836368209,0.4592044639564443,-0.15495751164648147,-0.1480215275635713
453,9.999,46.365,0.0002773148031849,-0.3419089271781608,0.35069316728652855,-0.29872788767147923,-0.05889707195158406,0.44402120805629786,-0.1596472566455959,-0.144417664631579
454,10.065,45.045,0.6165552852347271,0.16111175375146966,-0.2857629415457825,-0.8371695725450381,0.30407637017573375,0.015358351771584825,0.23202429641938319,0.47656875073225774
455,10.065,45.111,0.7195530504933471,0.1731797738637526,-0.2840192534756554,-0.8582855017043576,0.3153332627808101,0.14151591421012544,0.24150964206165512,0.45149564185245883
456,10.065,45.177,0.7796936913120941,0.15785490063789898,-0.3091020278479366,-0.8560922478682247,0.2641966758078988,-0.039960611763381185,0.2376143716580023,0.3484527157651205
457,10.065,45.243,0.7694617749683458,0.13929952322561734,-0.33323941206449714,-0.8534588904965047,0.11357161966793106,-0.05354827167793333,0.23542458857817394,0.011531507024296119
458,10.065,45.309,0.7945028019147536,0.1316707139450408,-0.34670655965566344,-0.8626595906140148,-0.027502651192019584,0.12229661340881127,0.23715929899387547,-0.03126087648993211
459,10.065,45.375,0.8188587883186277,0.14647844386488384,-0.3402436897423844,-0.8946397102823795,-0.03390587635031709,0.28116275111032324,0.24635551162207678,-0.007108840375456756
460,10.065,45.441,0.8710705363844333,0.15098154112149392,-0.3320385787172051,-0.9153952598447901,-0.06283879356997858,0.13164639243594295,0.2535327820035981,0.01759468617647932
461,10.065,45.507,0.7866325356018824,0.13438104226030173,-0.3322425097322217,-0.9132071043205388,-0.07943597597658736,0.17821559478740395,0.2551447769975176,0.03253881501660602
462,10.065,45.573,0.6196486258442915,0.11995450999257594,-0.3200351108430908,-0.8968906231180139,-0.08367183763456545,0.14231648124586144,0.24369383409393638,0.04826948738348492
463,10.065,45.639,0.4445417598755878,0.10907363543467957,0.07837311454096618,-0.7365628954905507,-0.07797188843867225,0.16000507437331685,0.1032192174051462,0.0765139640948598
464,10.065,45.705,0.2783474267580482,0.05788236278915462,0.24250695292849772,-0.35945587939299795,-0.008216117985523151,0.3297819303605851,-0.014557936594868844,0.0363372855604982
465,10.065,45.771,0.129467110005485,-0.02313902034371431,0.2904698552338385,-0.34466085836634575,0.039064621514368486,0.5257242552812902,-0.004178019594433611,0.011990985448319683
466,10.065,45.837,0.0597754412180222,-0.09487879986611172,0.3142022093746656,-0.33585997287026637,0.041445130035955735,0.5884607188126911,-0.008264149905066513,0.0069054331438275374
467,10.065,45.903,0.0197780297966835,-0.1453444149299461,0.31415269040708843,-0.3166958411535778,2.1824744548608246e-05,0.6002924139272463,-0.037252622172801605,0.00236715467449772
468,10.065,45.969,0.0087793094823438,-0.18225493118553537,0.3042669669392066,-0.298400147060268,-0.0379431685263189,0.5424070279359507,-0.07761481973110909,-0.020534116537916806
469,10.065,46.035,0.0069283054405472,-0.22276707735930495,0.3037018877712817,-0.2913972341132076,-0.05259411126978922,0.5062366622567414,-0.10453206582482964,-0.06719006828226265
470,10.065,46.101,0.0068412648146502,-0.2731583413707265,0.3164563758598118,-0.2923688210598514,-0.05399037064268823,0.5375893919500804,-0.11137915131000353,-0.07456825458159133
471,10.065,46.167,0.0064703278005762,-0.32059699848384676,0.33111281085670247,-0.2919874128420674,-0.056348646532521876,0.5074632251703697,-0.11402405624534678,-0.08693582599980201
472,10.065,46.233,0.003767636639833,-0.36182326122524916,0.34474643846084785,-0.28577278035177145,-0.06280570017047099,0.5374582294331196,-0.11585381299994742,-0.1240331792425781
473,10.065,46.299,0.0016683569884415,-0.3871867027635468,0.3485665302870423,-0.27441484944430167,-0.07821160765929151,0.475337590160934,-0.1259402862890418,-0.13638635818481526
474,10.065,46.431,0.0,-0.5225953162958954,0.3578464094171689,-0.2235990481176175,-0.13440953127572386,0.4220238660840566,-0.1263285774426311,-0.12598068383861968
475,10.065,46.497,0.0,-0.5673088114338645,0.3617166672445795,-0.205987922039767,-0.1473432786146428,0.4117424101825443,-0.12148854366285446,-0.12074689684482179
476,10.065,46.563,0.0,-0.5831765620381765,0.36362907902708486,-0.19927152111542404,-0.15245467865725426,0.40529001887617827,-0.12223026363019202,-0.11907532359687138
477,10.131,45.045,0.6293908651541907,0.19558787889130796,-0.25452537288180327,-0.8151757595475492,0.366050063439627,-0.009317142547937501,0.23381988055141678,0.41778835229849803
478,10.131,45.111,0.7278066018250157,0.20141781419200566,-0.2573636747710084,-0.8267374522989617,0.3404741716470514,0.07077811787541301,0.23732706456847966,0.38322389302792265
479,10.131,45.177,0.7586035946270941,0.18297300932526006,-0.28109842842659793,-0.8204479654140695,0.27452608395132194,-0.07618924203105643,0.23269235738541913,0.07496926106834959
480,10.131,45.243,0.7768930935464052,0.15678200720697338,-0.3104357172106893,-0.8102498182678699,0.017738458077580455,-0.09219101878419977,0.22801331654106888,-0.04890925060380749
481,10.131,45.309,0.7565473471509195,0.16209057294677104,-0.3181197982122177,-0.8312071561069561,-0.022142741079546426,0.20411711051799614,0.23567066761242395,-0.04272103257370797
482,10.131,45.375,0.8545567651169568,0.18657792246407623,-0.309168639571772,-0.8716998844495472,-0.013806403111996171,0.10321500947094524,0.24902382725656186,-0.02170950494799103
483,10.131,45.441,0.8648312194637171,0.19177444966073035,-0.29675978009748794,-0.8930187624136942,-0.04294529981017355,0.05342673276353714,0.2595557653921303,0.0032189745880340124
484,10.131,45.507,0.7322464624002557,0.16623167074645645,-0.3196674122920137,-0.8698011742056617,-0.058720362210745905,0.09253011929280862,0.25209987658978944,0.006105667800628379
485,10.131,45.573,0.5900786481851332,0.16982432788272916,-0.21303798195229467,-0.8093531599413843,-0.053392117781983627,-0.09361442038426307,0.2121926641949911,0.04289451063567526
486,10.131,45.639,0.4332469697384943,0.15274798805410744,0.1360209994528082,-0.4210456061213138,-0.027914482902476657,0.04766798844624898,0.047591642528136684,0.11669005115084144
487,10.131,45.705,0.2070211035756113,0.06605078434530305,0.2268411257643481,-0.3043440125600995,0.037814661574674974,0.32608325338210636,0.03681950914179412,0.015903578863112944
488,10.131,45.771,0.0899084846359916,-0.03569532224249967,0.27450504673603604,-0.3036010308303443,0.04193655073143834,0.5254090997333143,0.04676701377820651,-0.011129530840623986
