fid,X,Y,f,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
217,9.273,46.497,0.0,-31.8682622139173,21.482821250962537,19.034706969546125,-9.334887793804938,0.6379699224557586,-67.0310199252817,-44.858653283304754
218,9.339,44.715,0.1111111111111111,0.5024747220633474,0.8880377589541373,-0.2532350770166864,0.06822194094870296,0.63132277549023,0.7141610860313637,0.7384490384698226
219,9.339,44.781,0.1851851851851851,0.49741557227310756,0.9005863827841574,-0.29237456694182884,0.09753849113170457,0.63145151202329,0.673093697190492,0.717751370263687
220,9.339,44.847,0.3703703703703703,0.35267898249954405,1.3431689832920812,-0.284543970355995,0.21736213688359488,0.6315759056805663,0.5428034457470099,0.8364895477019045
221,9.339,44.913,0.4814814814814814,0.026575679955514957,3.110582091958138,-0.18576142105899926,1.1880442949792582,0.6317468816113109,0.2867175251162096,1.115915821490785
222,9.339,44.979,0.5925925925925926,-0.29105810770495305,3.4746005057856606,0.1706826570853248,2.0538287472308916,0.631933269690185,0.16727822398917494,1.2703323386690517
223,9.339,45.045,0.7777777777777778,-0.6993524461451177,3.6153396526414876,0.8740615224114348,2.0964268369123573,0.632275034633003,0.030053738064605325,1.134277287240994
224,9.339,45.111,0.8518518518518519,-1.2346201920252355,3.760145286629167,1.4036905558937183,2.108864240436177,0.6326168518873765,-0.030073143166799585,0.8956687825869245
225,9.339,45.177,0.8888888888888888,-1.7030246158919282,4.091197354870283,2.6258350103972394,2.150962257054073,0.6329531834316185,0.17120876336115362,0.5853309161592524
226,9.339,45.243,0.925925925925926,-2.6021225055301374,4.295522324742395,3.8676472479784243,2.2953528552454827,0.6332831805128324,0.3380139197369682,0.5128092174334917
227,9.339,45.309,0.925925925925926,-3.8470241423593534,4.529369097218925,4.384188775895495,2.553125317051226,0.633606197320776,-0.42546926714872846,0.5814744253838798
228,9.339,45.375,0.925925925925926,-5.513046368948558,4.860212477702973,4.347267466863098,2.955248832794802,0.6339217577359695,-0.7584366576624658,0.7341689545454285
229,9.339,45.441,0.925925925925926,-7.68837693501678,5.134634611720379,4.44692475804456,3.372291079437357,0.634229526724112,-6.495530857640862,0.720681238446278
230,9.339,45.507,0.8888888888888888,-8.765448687966805,7.5125142064911286,4.699200157026795,3.2685650150394654,0.6345292858734183,-6.417260109635073,1.4398912606293326
231,9.339,45.573,0.8888888888888888,-8.75277713733796,10.505174346787124,4.964695159729525,2.7580367264840273,0.6348209125816573,-5.840539803077581,2.837669843111468
232,9.339,45.639,0.8888888888888888,-8.654290284250042,12.694298363043949,5.350247392265304,1.745852258286342,0.6351043624277295,-6.581609742118978,-2.906412093079978
233,9.339,45.705,0.8518518518518519,-9.52148890745114,22.761686830071447,5.724436850082395,0.17592009147312831,0.635379654300429,-29.58410452901549,-8.277215574520088
