fid,X,Y,I,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
133,9.075,45.507,1.7308159209680674,-3.185192132453953,3.967582807858281,1.6666846479724111,2.594039036158544,0.3200396805548758,-0.6882329613398744,4.788091526125025,1.2215530714122438
134,9.075,45.573,1.6902947656827083,-3.580532634096999,4.182548511160462,1.7289637559285151,2.3424794820336934,0.36733343514106553,-0.5164817147451453,4.410618825082045,1.311486827083626
135,9.075,45.639,1.5883263298089842,-4.028532433306512,4.892317654566259,1.8223251292968161,1.9875644298322608,0.45447567995305854,-0.7611340251908834,3.53045696379615,1.4146934458715226
136,9.075,45.705,1.368333485956817,-4.6757695575619085,8.19318838242011,1.9259140699694817,1.476206393157502,0.5967141082884966,-13.936377532934063,2.356181686980949,1.468088980000417
137,9.075,45.771,1.5275368405374656,-5.4839120625859366,10.314387262290092,1.9856352561914605,1.7178818999155174,0.5864838578479212,-21.06811700542122,1.6669357996283425,1.4385215353423932
138,9.075,45.837,1.2759037360406462,-6.411517941272568,10.949145014792052,2.130867285623076,2.5528767037647286,-1.4239408481134719,-20.80248146677604,1.1763514761591027,1.4680772621056781
139,9.075,45.903,0.7287679004424485,-7.363472863424425,11.75729915167673,4.722488950803556,1.8782613905767769,-6.745600154262759,-20.680753787920192,1.0213214033712446,-0.9438700135525063
140,9.075,45.969,0.4957920053996822,-8.253290327628577,12.526173458351579,11.202697912178088,1.3672037458708155,-7.248493174146022,-21.072722420629262,0.4709763696052898,-7.353145911667666
141,9.075,46.035,0.3279576646754238,-8.899182169234003,13.986117363965437,12.580698222779546,0.5800430139783022,-7.319878458456641,-22.154305476192977,-0.6413127970866136,-8.904913054611221
142,9.075,46.101,0.4088530348040771,-9.35298448945954,15.291960683111105,13.429419421893682,-0.1630361976702189,-7.196786542010205,-23.51458812466477,-2.09944287419814,-9.881768130535196
143,9.141,44.781,0.3361355238981896,-0.8438871833052952,-2.9252636951478737,-2.4772048545009335,-2.229076675939453,1.0882611494776446,0.8435394610768294,0.6753484118290006,-0.21165460058760044
144,9.141,44.847,0.456497776110689,-0.8771447079449912,-1.3101490264611353,-2.6029512731341606,-2.0185391590288853,0.9713609190782639,0.13237111698697665,0.5664520095482382,0.06507042137074012
145,9.141,44.913,0.8041561332259504,-0.9892793790817931,3.144594801780137,-2.370341825547353,-0.5517638316750949,1.228554298116332,-0.13581651857288624,0.7527754581938149,-0.06360896806688593
146,9.141,44.979,0.81041200983516,-1.1285564817498943,3.430090766022384,-2.1297306889551946,1.9752391067860695,1.445139487229444,-0.13587319114011168,0.8807148426002521,-0.056518287266806425
147,9.141,45.045,1.0451540598814824,-1.245638069222017,3.5132442834832087,-1.7395789628694842,1.9311828897239547,1.6831279004034279,-0.11580823799800628,0.9609918262727632,-0.008842180861496695
148,9.141,45.111,1.2364809709410585,-1.379371326740638,3.623250502575643,-0.9244896518738834,1.8825983011509735,1.753510142008362,-0.07209701479671217,0.8550815621090844,0.13046593091749392
