fid,X,Y,I,Intercept,AGRI_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,FARMS_BLOCK
497,10.131,46.365,0.055444542852422,9.551166493686154,-8.068756554172168,1.1919795073249924,-1.0813562790222102,18.757460728880858,7.649413381031716,2.9506025454943736
498,10.131,46.431,0.0230671033065081,9.446655804292401,-8.056412460721647,1.3805016814089646,-1.081527986870594,18.605790797372553,8.185184232970531,3.0934068403421424
499,10.131,46.497,0.0141505413501817,9.3874906665696,-8.044426727785623,1.5123461142232058,-1.0816906346012458,18.690688800828568,8.481511497181073,3.2189567170324924
500,10.131,46.563,0.0135296482791817,9.329434309138618,-8.010118297951399,1.5955207799035986,-1.0818448135327468,18.659732046311902,8.66529349094601,3.3563565665506285
501,10.131,46.629,0.0,9.304659417665118,-7.988163766991223,1.6286091642024583,-1.0819742841254703,18.38161743615921,8.711829615794532,3.401892169616108
502,10.197,45.045,1.4330988057098497,2.850599427332993,-2.193245485912221,0.33531634199270866,-1.0760416480591104,0.0692349336033855,0.456687911684447,0.12963257913397574
503,10.197,45.111,1.5434538065094143,2.9850507544604454,-2.193970020572001,0.3221928978784542,-1.076207404475005,0.11503291650981602,0.47095531244019895,0.07446424812962701
504,10.197,45.177,1.481172355650076,3.193132521687748,-2.20552035843066,0.3288661251603457,-1.0764059973916853,0.04315303638054164,0.4817658269772,-0.33365674837708165
505,10.197,45.243,1.3400219943324865,3.4757362878492146,-2.2331744371442834,0.35572089578170907,-1.0765517348042246,0.18090518346987186,0.48198368047670986,-0.39621524720763607
506,10.197,45.309,1.32833210949801,3.8563200571970917,-2.273772125882944,0.386239874682349,-1.0767316457163425,0.2623138338713347,0.47921525772002244,-0.40249602078074304
507,10.197,45.375,1.543343690160774,4.366296028891813,-2.3087465708376427,0.39427212983225296,-1.0770520515374418,1.3334301981023704,0.4843302402666072,-0.400517672589218
508,10.197,45.441,1.5890585256673977,5.016528817546136,-2.3651637267217045,0.37182581109077767,-1.0772840343754393,7.080609287041868,0.48948905092926787,-0.4199465459117335
509,10.197,45.507,1.409091840013914,5.783926542662579,-3.008728928242519,0.28506408856912446,-1.0775241842006407,12.901138284716431,0.5115185268125266,-0.4701813185701425
510,10.197,45.573,1.1064371225131489,6.54616750039431,-5.447115920449721,-0.18570693340717437,-1.0778228366107174,13.30245256792526,1.1234289953348073,0.007644710406190868
511,10.197,45.639,1.120341780804687,7.070454594201221,-5.939043098491377,-0.8904956479542576,-1.0781624103181509,13.947782286486195,2.3936142226743713,0.2987419313537615
512,10.197,45.705,0.5134654346534582,7.3884867890196055,-5.9684444841013145,-0.9455858850860757,-1.0784945478516859,15.337786352781492,2.7302976627242455,0.0997509870190933
513,10.197,45.771,0.422405042708379,7.729929661600258,-6.124273740383355,-0.8609694507241032,-1.0788217999021665,15.999726153346872,3.0392746055343274,0.030171463397968733
514,10.197,45.837,0.278504264196205,8.118903981960134,-6.4276221783316,-0.6872976491329479,-1.079126785645602,16.820110750817253,3.4338918323440075,0.05513948709276695
515,10.197,45.903,0.2510840921155051,8.446489650024148,-6.727162956634368,-0.5236324683531067,-1.0794111685562424,17.604847113224327,3.997727493856675,0.119193746834385
516,10.197,45.969,0.5307430679324848,8.701419192601538,-6.937830046872004,-0.39375495911631353,-1.0796721282758894,18.528842694981055,4.662919662491256,0.3759651345898085
517,10.197,46.035,0.4416081771334487,8.943891835933607,-7.102461042563112,-0.2443683457533095,-1.079917233482214,18.987221790304666,5.271875615843538,1.107496978111206
518,10.197,46.101,0.4066433222499069,9.212953528224059,-7.315363514648309,-0.008757336029739167,-1.0801486088107193,19.086535569724905,5.760535426117727,1.2708938706062112
519,10.197,46.167,0.3759238419066729,9.400153733520499,-7.535627924034593,0.3090970649536947,-1.0803689399509457,18.935242355638373,6.253151907088,1.4399892864956323
520,10.197,46.233,0.299525074728558,9.498822478066309,-7.7611327451712935,0.7305674455744093,-1.080577056491015,19.063972927533033,6.745787250922932,2.0381279476464984
521,10.197,46.299,0.2053917470388767,9.450561560590868,-7.839198915300076,1.0225612593526183,-1.080774306070892,18.666647426470814,7.320328300395628,2.687905518613915
522,10.197,46.365,0.1237369374514794,9.365270617370886,-7.864837067993854,1.2071279209580248,-1.0809613583078412,18.826108555420497,7.85381915149007,2.9413699784411897
523,10.197,46.431,0.084773368648585,9.348129556050282,-7.930874157225528,1.4023908912112448,-1.0811388456185727,17.98842962584409,8.213545103420225,3.0337900469739427
524,10.197,46.497,0.0604360983981822,9.321672532716935,-7.955334090952911,1.5502204873351118,-1.0813073631177652,18.012531690367055,8.482269338169367,3.1592440212281305
525,10.197,46.563,0.0396834601047907,9.274202185533152,-7.941288544495177,1.6251751727456363,-1.0814674692337238,17.90332307879096,8.682198262939815,3.352977160335469
526,10.197,46.629,0.0159603053938961,9.266360465658181,-7.945126260440839,1.663281058463148,-1.0816196868209098,18.030230709793674,8.74280690955363,3.4279403962285477
527,10.263,44.979,1.4519426271524467,2.6241342954749745,-2.1447546805757263,0.3557001559674602,-1.075556402064918,0.08661475390275698,0.4298408129292973,0.1112385405129042
528,10.263,45.045,1.4642667895703338,2.7316510096586697,-2.140761413591938,0.3371397909558601,-1.0756967114870062,0.09995345556215093,0.4537585332653652,0.09371599316494741
529,10.263,45.111,1.5690502145688758,2.910225101567902,-2.1290255095524726,0.3190682775187256,-1.0758706391913857,0.12842427653806904,0.4784401842055641,0.05274977711800825
530,10.263,45.177,1.660402144181507,3.139814944785277,-2.1321504752970077,0.3310594950810047,-1.0760279091466631,0.1615958755591152,0.48829024508104485,-0.3503071584164132
531,10.263,45.243,1.3308085038274324,3.440327803833437,-2.1499443388996444,0.36504958545253274,-1.0761697052522372,0.19493088342125087,0.48816109570969324,-0.39286237223000453
532,10.263,45.309,1.3149987919205834,3.8500122919067903,-2.1696601929219166,0.39298997597079466,-1.0763781301445712,0.04011510468602652,0.49119266162402864,-0.38109914877850964
533,10.263,45.375,1.5176952122696523,4.3951936694658515,-2.168886915838348,0.3969175891561436,-1.0766772137638467,0.9174724114703167,0.5050812152733447,-0.3646604255397256
534,10.263,45.441,1.59549964244532,5.0578582353875525,-2.2157072377501468,0.41035045850343127,-1.0768979685003373,6.579816174682687,0.5027644433535494,-0.36821222505826035
535,10.263,45.507,1.3084794888275055,5.828189239553604,-3.559567326749675,0.34666534062165577,-1.0771262317626786,12.129129415825338,0.5381727679149804,-0.433551740556384
536,10.263,45.573,1.2817753622074186,6.516514327392403,-5.7544374873070625,-0.4898401903339542,-1.0774171811720668,13.170972353783858,1.7159700637586277,-0.28074843132423244
537,10.263,45.639,0.8980975692745465,6.9653267674076496,-5.764108721761028,-0.9156409526337203,-1.077754227110225,14.027436667431646,2.3747329694853923,-0.028889763442648465
538,10.263,45.705,0.4677626266698985,7.2753982679906555,-5.741170225609757,-0.9594259036239712,-1.0780766104578012,15.250506524658492,2.68481089590082,0.3076102713289859
539,10.263,45.771,0.2927896618129362,7.6021462029321345,-5.823732432071942,-0.8989557460032517,-1.078407834887105,16.140893644343173,3.0380084011960777,0.2946584525415165
540,10.263,45.837,0.1761098745571641,7.9847530900308765,-6.071494335763338,-0.7369707323611334,-1.078717431237001,16.72141222481132,3.4391136534021842,0.21376291640226722
541,10.263,45.903,0.2964038212649161,8.325334218239043,-6.374501876977419,-0.5402959309946873,-1.0790069611599062,17.28134136367052,3.9820237071151015,0.23607932455573546
542,10.263,45.969,0.4898996758763169,8.5877392112138,-6.614364908950799,-0.3611360170288328,-1.0792758628849655,17.947160241824843,4.650664252976919,0.4654895878776811
543,10.263,46.035,0.4230182239273531,8.788307552513647,-6.7869553223709485,-0.19634910374260417,-1.0795237154580872,18.515046326589697,5.345883220136976,0.8699950794956897
544,10.263,46.101,0.372244754592828,8.967426429632953,-6.94967817259903,0.013065124100355117,-1.07975892878354,18.919110487923852,5.966210131242773,1.002404672744217
545,10.263,46.167,0.3356775844850713,9.111173104964845,-7.129563726797661,0.30693058360952763,-1.0799813679810004,18.72353120705322,6.515273977056054,1.139188764680175
546,10.263,46.233,0.3114156234357991,9.15332055929034,-7.288437828727899,0.6438443573865704,-1.0801942405099105,18.815115056523844,7.070434355384745,1.5528723942872282
547,10.263,46.299,0.2434397707014393,9.111990237519972,-7.39473700461436,0.9103835224152144,-1.0803956837038566,18.58825118655385,7.621315465827124,2.4793911564965105
548,10.263,46.365,0.1733912687521869,9.049189340552495,-7.4754146478212995,1.099142018997001,-1.0805871608145516,18.89925310528721,8.103823728922109,2.963062223078416
549,10.263,46.431,0.142911538024053,9.090542852068804,-7.619403091207144,1.3175635101626861,-1.0807692608947965,18.086841694058442,8.36589934860074,3.0096208725598474
550,10.263,46.497,0.1046002435977106,9.120748948762559,-7.706652885974082,1.477583181446215,-1.080942540271421,18.05074910796096,8.558903045689162,3.1633077659773856
551,10.263,46.563,0.058378902548311,9.148476108110636,-7.777240641651951,1.5793465944368346,-1.081107522931453,17.754397034951126,8.68799998870487,3.345027058604894
552,10.263,46.629,0.0223025621610392,9.20547534426895,-7.859608611118456,1.6505947999911084,-1.08126470134372,17.787720878437323,8.717456282959544,3.4089747579255563
553,10.329,44.979,1.4892804782263245,2.566464119202714,-2.0646961966185557,0.30081584066331135,-1.0752495498707642,0.128627021587722,0.4367740945014539,0.03665124315043516
554,10.329,45.045,1.499184987749118,2.6458826989952,-2.063281735569693,0.30376262836995355,-1.0753912716285026,0.1214789187128615,0.4596042848593718,0.030653494815872484
555,10.329,45.111,1.6058818418791858,2.817511279885087,-2.0528924503393036,0.3072413982636048,-1.075566547892203,0.14715957904849836,0.48431430217430405,0.008533583667427805
556,10.329,45.177,1.6778539466724438,3.057736966477661,-2.046263779297372,0.32606252352767695,-1.075680784618788,0.16125052772464704,0.4974986377700872,-0.3157887095035629
557,10.329,45.243,1.4770598325914013,3.34158979143983,-2.0681829308485327,0.39076780567496583,-1.0758295279332717,0.20693324481159922,0.4886093377576177,-0.39676322576880163
558,10.329,45.309,1.2943675708051476,3.74015953254877,-2.084464459960869,0.4425256696549551,-1.0760621465632045,-0.06285620810276196,0.4917326412400967,-0.3803414588884875
559,10.329,45.375,1.486481550516399,4.282979398137985,-2.062604906982806,0.46171504370470534,-1.076338149874414,0.3732351865097673,0.5156969950005048,-0.3552912624853861
560,10.329,45.441,1.5489954840533515,4.952790986284669,-2.077836063003714,0.49356184292896144,-1.0765486096979193,5.278219972478563,0.5214772541212538,-0.3534559473264818
561,10.329,45.507,1.2193900386334833,5.761964442721432,-3.1185497533758273,0.4595748477183986,-1.076765975311326,11.094006894969429,0.542978770640146,-0.36935232754527036
562,10.329,45.573,1.3937275468835046,6.418482132241669,-5.637291286819606,-0.6274151203944196,-1.077049029975425,12.411272335744535,1.858215885530699,-0.31654864254644344
563,10.329,45.639,0.7566928280687346,6.814560702506249,-5.584202364844289,-0.8996617402966205,-1.0773821806764516,13.7929096198937,2.283434007424142,-0.24445958768251796
564,10.329,45.705,0.4930628402896235,7.100875537330641,-5.5146859249369085,-0.9322769480358992,-1.0777014421717697,14.760504069915514,2.565764891209586,0.2836383495172223
565,10.329,45.771,0.2227960029959762,7.423455530775825,-5.567687886622956,-0.8786471929145379,-1.0780245220440994,15.677255565560834,2.9310683308431864,0.48276812096467026
566,10.329,45.837,0.3716035437578362,7.802791836087229,-5.775041756630725,-0.7286196074102316,-1.0783368170748053,16.21558648554105,3.34318513568072,0.49230062312779127
567,10.329,45.903,0.421677251503911,8.150107886977723,-6.040336608804656,-0.5453622862129447,-1.0786296960118142,16.89861545895681,3.898544275687109,0.49430769429218335
568,10.329,45.969,0.386932451351834,8.401315253765674,-6.261549575983883,-0.36989996205632536,-1.0789045443252248,17.692774473542457,4.630049460963658,0.6626382955532617
569,10.329,46.035,0.3223806905779827,8.558030551672253,-6.413348139643037,-0.2029341409705659,-1.0791563981382715,18.350214587471037,5.442580969789818,0.8558765137147656
570,10.329,46.101,0.2655698199190959,8.688813745111549,-6.5568162849072475,0.007622083431695304,-1.0793935539676072,18.80045465676168,6.15991122073249,0.932580937711163
571,10.329,46.167,0.2303799569222116,8.822035921184693,-6.7424593996879985,0.30063045630307045,-1.0796178800778589,18.717485911306426,6.714762623026807,1.12726574071778
572,10.329,46.233,0.2306908038807975,8.915207589581653,-6.9478623950543605,0.6335098847474443,-1.0798339875070753,18.722876494327473,7.174187006414404,1.5897822550722998
573,10.329,46.299,0.1911702317348416,8.882676575320058,-7.054354324271094,0.8580491550345588,-1.080038496559955,18.45157039579268,7.682900650665048,2.1144036913333966
574,10.329,46.365,0.1531675893553548,8.794613525704523,-7.1025214580004015,0.9989144863957621,-1.0802333151296637,18.678796545900244,8.176466591736787,2.830288314365431
575,10.329,46.431,0.1580328188327357,8.76535702859119,-7.187238186538524,1.1437191941382883,-1.0804189893123246,18.22088019495677,8.517020454707357,3.0830807902355515
576,10.329,46.497,0.1225352826009837,8.797575812118783,-7.29674037257905,1.2833280578866901,-1.080596036670773,17.97452602859675,8.699026619086712,3.3136806105037993
577,10.329,46.563,0.0628643529743811,8.838798957395912,-7.386381841536339,1.3645869762358276,-1.0807649464282845,17.729319608109638,8.790872217133177,3.4134375049698997
578,10.395,44.979,1.5140741418118184,2.487569307235814,-1.9445522228066425,0.20804079201489245,-1.0749695867223632,0.18437062367621526,0.4684975752400351,-0.062397537118827555
579,10.395,45.045,1.5193263282950882,2.5661921978373403,-1.9595325212866412,0.24279187812836617,-1.0751227870489546,0.15708828722302012,0.47875465666202077,-0.044693849762940406
580,10.395,45.111,1.6122858231235058,2.715295795193245,-1.9619850073002707,0.27992673484476915,-1.0752563205143002,0.17133362437436594,0.4911320539271414,-0.05172735823580495
581,10.395,45.177,1.6898357325213462,2.93721104603756,-1.9577421358470593,0.32439479262942256,-1.0753709045306434,0.16254424307801424,0.5005575479615669,-0.22084479652564526
582,10.395,45.243,1.632086121844111,3.1994534720277654,-1.9746492582954778,0.4140733048355871,-1.0755199720516795,0.20434921273852236,0.4890072211232333,-0.40189029278258714
583,10.395,45.309,1.2794260354706088,3.557672112824824,-1.9914619949337453,0.5044260356063635,-1.0757788564179758,-0.036288103640453886,0.4896356514673674,-0.39019338184188257
584,10.395,45.375,1.5764284400118334,4.036790146193048,-1.9830121271668044,0.5824570677268982,-1.0760309038764777,0.14233318449941534,0.5119426459891488,-0.37871389164325375
585,10.395,45.441,1.5054996153233295,4.635032917738757,-2.0154634885767013,0.6841470336038469,-1.0762319278299097,5.070242050237029,0.5199485336812094,-0.4189486117872848
586,10.395,45.507,1.1618672157277514,5.383040002202014,-2.452241082933771,0.7448323888541972,-1.0764393105083734,10.953671820192742,0.5496919434076364,-0.4461114462401739
587,10.395,45.573,1.3577244097685408,6.094262478647364,-5.204352186225819,-0.3482921417274693,-1.0767144452073492,12.578804761440223,1.634702241387214,-0.37949063772969627
588,10.395,45.639,0.7588431000403656,6.564176027386411,-5.314561446750877,-0.8255180914733372,-1.077042709612835,13.621097420973834,2.0406076722361024,-0.20222050426174557
589,10.395,45.705,0.4636804764438182,6.898035096757793,-5.2317959255531274,-0.8722167271743572,-1.0773578613172303,14.399715697072988,2.3341363963522292,0.3376970938604478
590,10.395,45.771,0.2766624588903711,7.2183275636887885,-5.287390056752351,-0.8377139340391808,-1.0776696679664826,15.22750598978419,2.710102585024659,0.5792551628129115
591,10.395,45.837,0.4134242054315131,7.579114661392011,-5.48373421917789,-0.7157639752196114,-1.0779830824104615,15.768909905578008,3.15175201605886,0.6840139720045622
592,10.395,45.903,0.3412509399442539,7.935998561270726,-5.754152470292591,-0.5432412180698969,-1.078277803093351,16.435869302384198,3.7308805554982802,0.8269934415520063
593,10.395,45.969,0.2925638231924521,8.214729499664825,-6.006207477984782,-0.3566398579313565,-1.078555109698211,17.211405364783182,4.533110877860728,1.0320078905187833
594,10.395,46.035,0.2345097130040676,8.39802538825418,-6.202849273764375,-0.14875879851781398,-1.0788137003480296,18.068738710201522,5.444392724013913,1.2529080522376423
595,10.395,46.101,0.1782085364421599,8.538708280675309,-6.375413693949167,0.09578677262128314,-1.0790517491810279,18.554141315766373,6.204234189979526,1.4893895476021055
596,10.395,46.167,0.1453338900673548,8.695209850122591,-6.591811161797569,0.40279957464476623,-1.0792787514302367,18.29442005073894,6.696855119680649,1.9329411657975633
597,10.395,46.233,0.1575591924744624,8.812412504666638,-6.799811003706825,0.7120735263978382,-1.0794910276587868,17.879511273197174,7.067013990925201,2.432656467692603
598,10.395,46.299,0.1213130430377723,8.82868436199398,-6.916537474927349,0.9290742421248172,-1.0797018850727615,17.5901731269784,7.462852946670722,2.6835835502440384
599,10.395,46.365,0.0838417176019069,8.700588825521042,-6.9022719401657895,1.0127927974600597,-1.0798991041668202,17.778727119688703,7.976245714673793,2.8549224466285894
600,10.395,46.431,0.0923916699773056,8.585324309026277,-6.887273104496005,1.0623006104430717,-1.0800874430951022,17.989333633227304,8.413642499468965,3.0579651407958277
601,10.395,46.497,0.0732032770539932,8.547453195934096,-6.923455629730979,1.1209043359631172,-1.0802673816326085,17.662411037848543,8.681220273461427,3.3225016787785298
602,10.395,46.563,0.0382130620416739,8.538112303568036,-6.948814064124155,1.1451050065761121,-1.0804393748286711,17.61621377005254,8.805885023656206,3.436156134550492
603,10.461,44.913,1.5349942904295053,2.3630455171122424,-1.7906185190855661,0.07710769890426518,-1.0745996196283332,0.17589597048119504,0.5746906401367322,-0.17522918853049074
604,10.461,44.979,1.527335976453158,2.390701957785942,-1.837236234944121,0.13039789276198654,-1.0747228756260254,0.1666780213023794,0.5194413648538101,-0.13186790032536888
605,10.461,45.045,1.5223705522213782,2.463322990020599,-1.8650381163135812,0.18799472334027545,-1.074879446646524,0.15593140725007099,0.49809333624682944,-0.09683481353228446
606,10.461,45.111,1.6275465253185275,2.592015504313566,-1.874855543959197,0.24946145655954963,-1.0749707998127604,0.16807911203505316,0.4924089492421428,-0.09833577289356857
607,10.461,45.177,1.6537725467739723,2.785911235236756,-1.872280698608725,0.32083273128977985,-1.0750961507391164,0.14022703683245802,0.496536929143584,-0.13329016408408165
608,10.461,45.243,1.7183239071247378,3.026950165327852,-1.8730435738245546,0.42539860049732103,-1.0752377990515494,0.1844958363249074,0.48994856837079753,-0.39558005053544665
609,10.461,45.309,1.408668726286411,3.33965858109727,-1.8727954200702204,0.5512671419658088,-1.0755240077979322,0.03238317729040821,0.48905363865410834,-0.4144997139682864
610,10.461,45.375,1.448694439570554,3.7255537939199646,-1.8587921050398095,0.7084508368826847,-1.0757518470352392,0.1602935141117176,0.5160860745412205,-0.4472807634887357
611,10.461,45.441,1.4574554742341952,4.168584577444329,-1.970174725083707,0.9447941214899179,-1.07594421232977,0.7954381226559776,0.49957511772820634,-0.5672580821575159
612,10.461,45.507,1.135889308280758,4.831363961666151,-2.443029535931229,1.080832757861611,-1.076142441961036,11.228841631318886,0.6062980019461792,-0.5623649145743908
613,10.461,45.573,1.3290576761297783,5.559670653242167,-4.245764255126368,0.3784182964012203,-1.076409746181064,12.873856353325781,1.579194266642,-0.4890272797226839
614,10.461,45.639,0.819659847742699,6.1776352703043695,-4.74191751468057,-0.7226077765846537,-1.0767324296473828,13.230376876825405,1.816563569993329,-0.24545849475519652
615,10.461,45.705,0.4660215277701847,6.601776255213004,-4.818594849789854,-0.8448504616652552,-1.0770427594648246,14.093486541531258,2.0989739825201545,0.345714222013474
616,10.461,45.771,0.3542126352369354,6.91840905418913,-4.921832421213454,-0.8492039159044618,-1.0773409968321077,14.820494326690433,2.4871229229994554,0.5910885002561758
617,10.461,45.837,0.387027396114662,7.275980945240732,-5.156114095113689,-0.7444379124656069,-1.0776542454053222,15.458505140159643,2.911547955832081,0.7240660705375767
618,10.461,45.903,0.2860963526432794,7.652287238986171,-5.472989365405116,-0.5782640514299747,-1.0779495621813977,16.090226266278094,3.4506722343430414,0.8827511599400566
619,10.461,45.969,0.2077692813575198,8.050993791633413,-5.84804742644293,-0.3506787897145288,-1.0782281239653677,16.837832930730613,4.3047884772529645,1.085815398996459
620,10.461,46.035,0.1540981726071371,8.394729893829698,-6.201552011162439,-0.0190853208629937,-1.078491047336405,17.40498906478485,5.4270463956546795,1.5818533456850794
621,10.461,46.101,0.1008685080633037,8.582887992574321,-6.418932657662101,0.2825303399498761,-1.0787319946005638,17.470356525633733,6.1532679286258745,2.1096246893099897
622,10.461,46.167,0.0705343237116756,8.725913281782415,-6.607517040294488,0.5588881448868261,-1.078959487088546,17.277305338748118,6.539977693636638,2.452482968336061
623,10.461,46.233,0.0855493885891849,8.812419029705913,-6.76407597424903,0.8155779579418592,-1.0791751432126941,16.96781536955958,6.855545267434379,2.717203895468407
624,10.461,46.299,0.0405180752903035,8.815647119683149,-6.848159860923092,1.0013628152912024,-1.0793833308450853,16.802057902746498,7.199218244770247,2.8526483054809253
625,10.461,46.365,0.0,8.72095884586984,-6.850612140893295,1.0944236377274525,-1.079583612361131,16.67676567377392,7.6217664837311805,2.949195641450133
626,10.461,46.431,0.0,8.60486451734064,-6.822785121047622,1.1283955949404447,-1.0797738292555934,17.026512972927094,8.031842970590722,3.000748827065107
627,10.461,46.497,0.0,8.53312717957636,-6.816222980889274,1.1392150524166702,-1.079955894579823,16.744558823003885,8.3500843798832,3.0138764050187037
628,10.461,46.563,0.0004841755786254,8.464006998090905,-6.794268235741223,1.1085605897473978,-1.0801302304307523,17.141633827723226,8.60810359944043,3.066937035353531
629,10.527,44.913,1.5526735628942396,2.2691709343412985,-1.7467689269474858,0.04822384103884664,-1.0743702822970342,0.15905720860684197,0.57239926502453,-0.17985349416454924
630,10.527,44.979,1.501603454205438,2.2748268534633267,-1.7769938658478597,0.09248007187231744,-1.0745069869424912,0.14308407792320477,0.5208252914783769,-0.14218529722219944
631,10.527,45.045,1.5505123460249255,2.3321646223234387,-1.7983586278533,0.15015424705753116,-1.0746223551735992,0.14374475487389807,0.48929592770449276,-0.10892393205693279
632,10.527,45.111,1.5802383322004272,2.446842841800902,-1.804600083262918,0.21918582654440028,-1.0747168194914947,0.1381010437407352,0.4806210512219864,-0.1186686058800673
633,10.527,45.177,1.5963765690035825,2.6171482158564965,-1.7965964964285868,0.3060903427243014,-1.074845053317348,0.11418333093857704,0.4860057612607691,-0.11358869675096206
634,10.527,45.243,1.6158090123825486,2.8372105676275976,-1.7753490118056683,0.41922963130704194,-1.0749979009407535,0.16309656784117216,0.48915784247083705,-0.4551906112762905
635,10.527,45.309,1.3771654548286123,3.1243772742898166,-1.7287585759947397,0.5583705164987276,-1.0752939229019616,0.07006831120967526,0.5029068818491897,-0.4135225918182863
636,10.527,45.375,1.528939804386809,3.3739077485333655,-1.686788209016861,0.8379462377323631,-1.0754977319723489,0.3901222252263703,0.5332771386144326,-0.5266209635390204
637,10.527,45.441,1.409669294595329,3.6937579997500536,-1.855185883713681,1.1884206089172584,-1.0756821359739261,1.7122419915647609,0.44207330520886384,-0.7456610502194851
638,10.527,45.507,1.096556905324236,4.363823800102384,-3.032251194763981,1.2462388765908567,-1.0758719583614667,11.540133781648361,0.6574677139963552,-0.7785263525606125
639,10.527,45.573,1.2747470768806255,5.132795702039981,-3.779168046696493,0.761008654699893,-1.0761315987922686,13.41544951349343,1.4933403700323402,-0.6878703580058712
640,10.527,45.639,0.83401692850706,5.746469331147371,-4.1452942686064915,-0.6131463864510148,-1.0764482358182828,13.549299929396586,1.7028069698140422,-0.4306043052554752
641,10.527,45.705,0.4902347855078156,6.240122893706477,-4.379598142345147,-0.8579999186738992,-1.0767532481755469,13.911455511376728,1.9191233620464536,0.19216980642686832
642,10.527,45.771,0.3569902367099117,6.591419722546937,-4.5463426479856635,-0.8715982980596209,-1.0770468784053646,14.38972804607317,2.223468078635003,0.43250394131548264
643,10.527,45.837,0.3360182110568652,6.923834393888941,-4.788626470966137,-0.8037680279089947,-1.0773483319767099,14.945213480827881,2.5984074758321922,0.6099903718779625
644,10.527,45.903,0.3047124223328705,7.300875761102354,-5.142181073592894,-0.6617897135868847,-1.0776432267799874,15.513335516075575,3.0474470416898614,0.7978910099274288
645,10.527,46.101,0.0679126202935018,8.673664665460915,-6.513319816499748,0.46316238862817216,-1.0784327364200057,17.134451595588565,6.232446839867226,2.386942315872046
646,10.527,46.167,0.0377603170058096,8.763661824418502,-6.641475000496608,0.6804031009442715,-1.0786600114134923,16.932176624533227,6.4968651879423165,2.5997612004408177
647,10.527,46.233,0.0431425965005637,8.78836458917124,-6.726037417493183,0.8684996265585285,-1.078877645883885,16.644113132836033,6.759973096011711,2.7859222197286755
648,10.527,46.299,0.0,8.770722041897386,-6.780106416039399,1.026261775702892,-1.0790807256450272,16.452433116698238,7.05631099537182,2.9237298076664544
649,10.527,46.365,0.0,8.726318382959832,-6.812558223361768,1.1381786347566156,-1.0792858230908005,16.03439212483405,7.3602536868169945,3.0057784042761524
650,10.527,46.431,0.0,8.689725414856474,-6.840728995037793,1.207748866578366,-1.0794772431738442,15.901727922006458,7.622322724674778,3.018054357969121
651,10.527,46.497,0.0,8.645096108423061,-6.844872224164739,1.2192278880684935,-1.079660774688869,15.483700948154077,7.861659043579456,3.0125400416156705
652,10.593,44.913,1.5518316659407558,2.162215817505909,-1.7078558629860645,0.010090170660392295,-1.0741690133131168,0.1323214836198796,0.5412606990239534,-0.15664515357328124
653,10.593,44.979,1.5013343698916692,2.147917671074814,-1.7320307216718487,0.05287332733053741,-1.074310384777532,0.09835478124286007,0.4837691291350642,-0.10403134954342902
654,10.593,45.045,1.5742038673120284,2.1983556684158096,-1.7395466265207846,0.09757899967010222,-1.074384846849635,0.1196844294727267,0.4701819248741609,-0.08284908213921491
655,10.593,45.111,1.6286162630079253,2.3004580088489996,-1.7402856839001744,0.16709484399638444,-1.074492358355599,0.1205554091335344,0.4687740776550927,-0.09392404447905875
656,10.593,45.177,1.5738210035199078,2.4595406420346615,-1.7187668508663236,0.25478873407563263,-1.0746150679283035,0.11076993488055994,0.4819116198533978,-0.18325709668992501
657,10.593,45.243,1.5578243681843358,2.660600214976683,-1.6723436227542412,0.3735340062279462,-1.0747797302551996,0.15873383971365784,0.49220268184061355,-0.4768712224539891
658,10.593,45.309,1.349757888659878,2.9141288491580486,-1.5794386615339566,0.5310648178909431,-1.0750854456704406,0.06386969555849777,0.5246346213763684,-0.41565746548047755
659,10.593,45.375,1.5057349602844845,3.0315504113566942,-1.5142890979260797,0.9319817456285581,-1.075265692635666,0.5359164704159276,0.5852970985081078,-0.5168758806518724
660,10.593,45.441,1.388478104039898,3.2756769000380617,-1.7852422287996965,1.3548238024791326,-1.0754427589665014,2.8366039689760854,0.34204307316193283,-1.0765677713662478
661,10.593,45.507,1.0755365916131194,4.0799343872803195,-3.5623457684300126,1.287686258616946,-1.0756248415636998,10.451162941263142,0.5159908746316214,-1.4772774269000046
662,10.593,45.573,1.2145603429973617,4.903812596528049,-3.611065166019782,0.9186784255536518,-1.0758770351399776,12.419870965614518,1.27032227165529,-1.2288674716723507
663,10.593,45.639,0.821366495426535,5.45076231816587,-3.765553296649851,-0.40247534384419353,-1.0761873351360565,13.31649939193106,1.6022611586549187,-0.6491505397466732
664,10.593,45.705,0.4862506054634348,5.927958800310512,-4.004879952379061,-0.8780390981208411,-1.0764867022301292,13.630864474646286,1.7776087671240375,0.015005626185627008
665,10.593,45.771,0.4282510121366802,6.2838409052670805,-4.20254156073624,-0.8834955429460487,-1.0767753600897934,13.989440435807758,1.947935844997093,0.2663633304882129
666,10.593,45.837,0.3192213227687511,6.537952569357805,-4.389125536101558,-0.8437054357447811,-1.0770634480523231,14.362119786168515,2.1558844768016505,0.382095923808736
667,10.593,46.167,0.0348180674920786,8.776350657958497,-6.669293755328215,0.7605959729654714,-1.078378930148354,16.6519043846979,6.551420650055556,2.6712241607969225
