fid,X,Y,f,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
455,10.065,45.111,0.4827586206896552,0.3448043873535911,0.7130751003884607,3.1902461592583773,0.44042798535638894,-0.8739465853081356,0.025956188122904324,0.41808014856430226,-1.0423484780484644
456,10.065,45.177,0.5,0.3359480750733445,0.6819452611765822,2.967315575792518,0.399406652722323,-0.8448098127586969,-0.031202281670258125,0.40819526064112827,-0.895708957802001
457,10.065,45.243,0.5344827586206896,0.297972036339519,0.6563080463969833,2.865251351078303,0.3802966556946303,-0.5484630513992935,-0.0993782874745285,0.39903487000224086,-0.5992533945334163
458,10.065,45.309,0.5517241379310345,0.25449544731531426,0.6084905158214174,1.350608236548209,0.3626333952396258,-0.19527762383817404,0.05685574752889444,0.3819737366026863,-0.4578153258290208
459,10.065,45.375,0.5689655172413793,0.20227420854070594,0.5639593059582784,0.6894592510370274,0.35121488476490337,-0.00016175588773817287,-0.020568301321616165,0.3700130415995651,-0.3864418021708627
460,10.065,45.441,0.5517241379310345,0.15695081325091165,0.5326936266933737,0.6764708742391341,0.3355332735111472,0.01718383851151125,-0.05249514497155448,0.36461720912856227,-0.36678726633525544
461,10.065,45.507,0.5172413793103449,0.12554062562853097,0.4874879652463499,0.6838937079390728,0.316888678505697,0.0153717008871042,-0.4176029411050802,0.3529202431495292,-0.3653387246612252
462,10.065,45.573,0.4827586206896552,0.11684699687469868,0.43051858270563576,0.7406712157521993,0.2789267707638131,0.05601486583347724,-0.585598494949773,0.33169617837440424,-0.32512392334469326
463,10.065,45.639,0.4310344827586206,0.08833518954033082,0.309555333125753,0.8263658403184924,0.02768054783012284,0.14007453726727365,-0.578829766962174,-0.10904796687873225,-0.24849380816748723
464,10.065,45.705,0.3103448275862069,0.00040753632439385727,0.3358245608297028,0.57297568873629,-0.47447804068177835,0.14260499511778932,-0.4418076636248575,-0.42777716953247724,-0.3822443900724303
465,10.065,45.771,0.2586206896551724,-0.12531629232324332,0.41940404047062474,0.3358484773906396,-0.5307443038238975,0.17705441902193783,-0.3445002907541222,-0.400065348026614,-0.4594299002713143
466,10.065,45.837,0.1379310344827586,-0.25389698091537033,0.5176302431241601,0.38513005080973167,-0.547094721197258,0.2770033278017858,-0.217337002976759,-0.30725999736197585,-0.3707512747619005
467,10.065,45.903,0.0689655172413793,-0.3704050812690156,0.5447922606170468,0.33805136252406287,-0.5388804393920834,0.26245577574214146,-0.1498215650488814,-0.2567217259567154,-0.3579189395715635
468,10.065,45.969,0.0172413793103448,-0.46330761262002274,0.5252264121779617,0.2740970283885967,-0.5206916876313546,0.22502986163674366,-0.11414067576449569,-0.2296994445563195,-0.35525606239789886
469,10.065,46.035,0.0172413793103448,-0.5425472490571422,0.4878911002693543,0.2266872757622237,-0.5042869098039673,0.1681622235671059,-0.11784735015635411,-0.23621565837926295,-0.3625308366752795
470,10.065,46.101,0.0172413793103448,-0.6177486023252343,0.458015711549203,0.18520617665256972,-0.4874016924642506,0.12774131753166046,-0.0980938668309844,-0.21681607611051837,-0.3296537642875145
471,10.065,46.167,0.0172413793103448,-0.6889920148870319,0.41985476693421353,0.13083537780297355,-0.4655569128138232,0.06651322836837051,-0.07973698524274347,-0.19342125828565965,-0.26265135492878944
472,10.065,46.233,0.0172413793103448,-0.7431497748917953,0.3554615983395014,0.04809189256973628,-0.42844973452898555,-0.01313450245291142,-0.05818106285315644,-0.16237841446734774,-0.05312380124355753
473,10.065,46.299,0.0172413793103448,-0.7754763102927936,0.2815633151725298,-0.036430607120074815,-0.3970745136706873,-0.11758963098423807,-0.09144922753108042,-0.17843448409760002,0.008972673593548568
