fid,X,Y,Ex,Intercept,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
489,10.131,45.837,0.0522467917032921,-0.41968038426393284,-0.6838588915339247,0.24136758004783182,-0.09621880969347826
490,10.131,45.903,0.019894434782218,-0.48076328956448033,-0.6374212117525033,0.14727641328704807,-0.12859616869423546
491,10.131,45.969,0.009142204282561,-0.5136353741680916,-0.5987739702706474,0.0763008767683962,-0.14792632941342698
492,10.131,46.035,0.0072491266671647,-0.5329972917181209,-0.5764829644154043,0.04346172956165603,-0.15635560604609633
493,10.131,46.101,0.0069536379539397,-0.5719545010341592,-0.568376913396107,0.03152093495372954,-0.16169226505444367
494,10.131,46.167,0.0065452227709283,-0.6118515913844407,-0.5638820927469269,0.025217338813847988,-0.16595127142258342
495,10.131,46.233,0.0043133698373411,-0.6446639222361003,-0.5537261787439178,0.0108137372003772,-0.17058833386135142
496,10.131,46.299,0.0023557208031079,-0.6654009355678647,-0.5452741660491858,-0.0044563689867110805,-0.17244425230588672
497,10.131,46.365,0.0009559403940072,-0.694141299191991,-0.539679261695134,-0.01814460166393754,-0.17207696735761185
498,10.131,46.431,0.0003977086776984,-0.7262667938385565,-0.5376708977365166,-0.025316619043493284,-0.17068663629822434
499,10.131,46.497,0.0002439748508652,-0.7485746289895518,-0.5379570667144113,-0.02683649947232946,-0.16946624568378083
500,10.131,46.563,0.0002332697979169,-0.766266042149014,-0.5377526911910047,-0.028406569934530477,-0.16890521683901363
501,10.131,46.629,0.0,-0.7700677238129803,-0.537441029561367,-0.029575491484000554,-0.16872572874312786
502,10.197,45.045,0.6424236025595879,-0.40835595073447717,-1.2530264878018302,0.26644773954519296,-0.07424460196953478
503,10.197,45.111,0.7185043582026585,-0.3276126182851196,-1.2778288037991032,0.2314005844069091,-0.07266571242904268
504,10.197,45.177,0.766123632232798,-0.2688979269509887,-1.2945624318989233,0.08805608744831014,-0.06183406750941847
505,10.197,45.243,0.7393224796317167,-0.27397756861335093,-1.2539066640328342,-0.05286333338104238,-0.04530326609804068
506,10.197,45.309,0.7557751657488678,-0.22419617899017055,-1.2494014495663188,0.06264835896993116,-0.004534352142652081
507,10.197,45.375,0.8514999669852547,-0.09610151530935471,-1.2959465857967716,0.05356611887811817,-0.0029530564549905157
508,10.197,45.441,0.8493243844084366,-0.03059718311838966,-1.2946706156374201,0.021589783260382606,-0.004812567715386683
509,10.197,45.507,0.6802512331101653,0.028440806403323565,-1.2171094050278908,0.022683455670562794,-0.0019191321742086445
510,10.197,45.573,0.5341420591442788,0.1425405671972733,-0.9514760215763797,0.05609505558419659,0.003584913745546971
511,10.197,45.639,0.3476922768014546,0.10616578338739702,-0.6655039248179774,0.13380373938291631,0.012551358383043505
512,10.197,45.705,0.1239399325025588,-0.08641148882265343,-0.6625305587808715,0.1912924618034077,-0.014824475407416805
513,10.197,45.771,0.0582627645115005,-0.2760915344317226,-0.6739731502591457,0.21811450527619008,-0.06666221376344034
514,10.197,45.837,0.0288107859513315,-0.3982458071315354,-0.6679435652271676,0.20670992534449606,-0.08913773258763091
515,10.197,45.903,0.0173161442838279,-0.47458738682447815,-0.6398128388955661,0.1482554463215199,-0.11972477143754251
516,10.197,45.969,0.00915074255056,-0.5144778012986575,-0.6034615606777548,0.07518166552252156,-0.14214108263034328
517,10.197,46.035,0.0076139340885077,-0.5402712068779523,-0.5786839507988413,0.03504560704132304,-0.1535392712312087
518,10.197,46.101,0.0070110917629294,-0.5759315533781371,-0.5664286720983377,0.01821600249671583,-0.15954354617731614
519,10.197,46.167,0.006481445550115,-0.6161748580045989,-0.5602148105703952,0.0102005272613057,-0.16362546849118004
520,10.197,46.233,0.0051642254263544,-0.6511465291542926,-0.5513682794537185,-0.0016734060186809137,-0.16859635461635505
521,10.197,46.299,0.0035412370179116,-0.6743259044236931,-0.5422990308672686,-0.016763487963013815,-0.1709274482211543
522,10.197,46.365,0.0021333954733013,-0.6981946554861895,-0.5368072786292362,-0.028363711723214752,-0.17128267375572365
523,10.197,46.431,0.0014616098042859,-0.7243124920913306,-0.5344683402520571,-0.034050549762579686,-0.17080586797597622
524,10.197,46.497,0.0010420016965203,-0.7442449039352264,-0.5330310979390579,-0.03733984137627311,-0.16980140711931466
525,10.197,46.563,0.0006841975880136,-0.7598500704065605,-0.5341832297922877,-0.03579214111226427,-0.169385259844305
526,10.197,46.629,0.0002751776792051,-0.7659814705489649,-0.5344313705532548,-0.035645280711490986,-0.16916128793263818
527,10.263,44.979,0.6008038457182538,-0.4287247592999901,-1.2277575319528062,0.2957748458859967,-0.05339037254653053
528,10.263,45.045,0.656395457393598,-0.3838915197841466,-1.250280242704483,0.27834238019717894,-0.04973715279605159
529,10.263,45.111,0.730419927471718,-0.2942607095441989,-1.27879951073007,0.2295941203813467,-0.045685728730727154
530,10.263,45.177,0.8015734489152101,-0.23726840848953654,-1.2949977763835847,0.09144698037668307,-0.052762242547308144
531,10.263,45.243,0.7342391745254799,-0.2548896674062487,-1.2474791801600609,-0.057130580222690304,-0.04245542024405309
532,10.263,45.309,0.7481889678168837,-0.23144714679317674,-1.2186889840642097,0.057441146305524826,-0.0019046715246150538
533,10.263,45.375,0.8373490826315323,-0.1157920001396624,-1.253409386584027,0.053410191806451325,0.004343694851684262
534,10.263,45.441,0.8252584357475794,-0.028789312976564136,-1.2608432856399672,0.03372872298460933,0.005953535961746298
535,10.263,45.507,0.6316797532270717,0.0838825816825029,-1.1783914413700953,0.04188001639974734,0.011709448341662623
536,10.263,45.573,0.5303898050513456,0.19960526581818855,-0.7701745702295396,0.08318640801302986,0.025288249138251485
537,10.263,45.639,0.2477510535929783,0.11996985184985665,-0.6576788858923597,0.18449086596784434,0.029097927762275842
538,10.263,45.705,0.0887136016098083,-0.07757481678699255,-0.6623344489046881,0.19099572677371873,-0.024574971757668672
539,10.263,45.771,0.0302885857047865,-0.2425475835178102,-0.6612954236092532,0.18896633494144116,-0.072651191941623
540,10.263,45.837,0.0151818857376865,-0.367798456447759,-0.6520944542996334,0.17600841304512055,-0.0920848381631299
541,10.263,45.903,0.0153312321343922,-0.4548918509280909,-0.6325337508145559,0.14298099324065527,-0.11325138315726135
542,10.263,45.969,0.0084465461357985,-0.5061833394982288,-0.602989667235203,0.07901759115248791,-0.13315766686251998
543,10.263,46.035,0.0072934176539198,-0.5438762393876309,-0.579967245648206,0.03191562020876598,-0.1479481806351913
544,10.263,46.101,0.0064180130102211,-0.5804358248965212,-0.5649517080514451,0.008063114774834802,-0.1562828930147866
545,10.263,46.167,0.0057875445600874,-0.6200254596152956,-0.5564132411976406,-0.0034212273490635456,-0.1613303500524458
546,10.263,46.233,0.0053692348868241,-0.6555730410728782,-0.5471981108859569,-0.015585846096980223,-0.1658641114804676
547,10.263,46.299,0.0041972374258868,-0.6806593977547103,-0.5396501716042251,-0.02733773059904847,-0.1686736974120318
548,10.263,46.365,0.0029895046336583,-0.7036655732958509,-0.5349761398041923,-0.03639346887681556,-0.16993474862562133
549,10.263,46.431,0.0024639920348974,-0.7229334852967803,-0.5325470602760687,-0.04108830388150059,-0.1704131712071299
550,10.263,46.497,0.0018034524758225,-0.7368411437575992,-0.5312890212278283,-0.043158097513145165,-0.17025780531800022
551,10.263,46.563,0.001006532802557,-0.7486164759185123,-0.5305582383966072,-0.04399558731830533,-0.1700067091230667
552,10.263,46.629,0.000384526933811,-0.755615758690539,-0.530774528828476,-0.04326484891082309,-0.1697105084267595
553,10.329,44.979,0.6162539909902032,-0.4413915765016646,-1.209145050126137,0.29500780081116296,-0.04375968854817613
554,10.329,45.045,0.6720484427840875,-0.3896838478422293,-1.2394631804260652,0.272192025240835,-0.036132787186865925
555,10.329,45.111,0.7198780670492902,-0.2872176324024667,-1.2846085610580196,0.2066987426047393,-0.03185483820095003
556,10.329,45.177,0.8099984570142833,-0.19818636017999036,-1.3124277155110855,0.11807285795750844,-0.05172869278595095
557,10.329,45.243,0.7894630139712662,-0.20529578083678574,-1.2649917462456202,-0.1404250403465495,-0.022547057282986782
558,10.329,45.309,0.7364505144236185,-0.22129666168948592,-1.2115738191885566,0.046490579348733206,0.005868561576238173
559,10.329,45.375,0.8201277520090478,-0.13295175998577669,-1.220365550363967,0.05581648080641835,0.010973650316045235
560,10.329,45.441,0.801204560717251,-0.043291519647775195,-1.2300174284412488,0.04085441383668817,0.012685825877120194
561,10.329,45.507,0.5886710531334057,0.07939393816449059,-1.1351957728194848,0.04816097099820313,0.021848519862050858
562,10.329,45.573,0.504625491112993,0.18594369849007444,-0.7191298862827826,0.09737534407480106,0.04071351806256995
563,10.329,45.639,0.2087428491224095,0.08457130649565359,-0.6711097853490354,0.22613071586382896,0.03786018231195173
564,10.329,45.705,0.0765097510794243,-0.10481649549092181,-0.6698674756779426,0.19729260398674422,-0.038152349305411414
565,10.329,45.771,0.0192065519824117,-0.23833245438875555,-0.6537660943632523,0.17948576321558474,-0.07950234019174038
566,10.329,45.837,0.0128139153019943,-0.3405359526683136,-0.6366002199261174,0.1574895643650771,-0.09781870314506312
567,10.329,45.903,0.0072702974397226,-0.4235630639895383,-0.6183008252864113,0.12656610056728584,-0.11594649536505576
568,10.329,45.969,0.0066712491612385,-0.4891901776616368,-0.5996635247875617,0.08289166339533788,-0.13247288792967993
569,10.329,46.035,0.0055582877685859,-0.5402554897913858,-0.5800659850443252,0.035649932584381434,-0.14499125999947868
570,10.329,46.101,0.0045787899986051,-0.5868279534500249,-0.5655928615601311,0.0065939290205297985,-0.1533897879069624
571,10.329,46.167,0.0039720682227967,-0.6293119457196652,-0.5564946353360605,-0.007861334382164978,-0.15914745718782736
572,10.329,46.233,0.0039774276531172,-0.6639945862902469,-0.5479774731024156,-0.02004200138706317,-0.16321555030991688
573,10.329,46.299,0.0032960384781869,-0.6900364405638388,-0.5409530837591721,-0.03099195672888653,-0.1660489549052524
574,10.329,46.365,0.0026408205061268,-0.7114528816963935,-0.535681076269837,-0.03985117910079039,-0.16796549158664997
575,10.329,46.431,0.0027247037729782,-0.7259544433819731,-0.531888667072381,-0.04591971464741708,-0.16896595991940586
576,10.329,46.497,0.0021126772862238,-0.7336354082523968,-0.5290376588549006,-0.04987102537388771,-0.16992242201386237
577,10.329,46.563,0.0010838681547307,-0.7363100166530094,-0.5274627217737267,-0.05155696289022405,-0.17038089993624303
578,10.395,44.979,0.6265134379910973,-0.48483654779470703,-1.1872078311339809,0.27340346113951763,-0.049107178700166135
579,10.395,45.045,0.6548820380582276,-0.4171061571013053,-1.2191746347442904,0.25837639962287995,-0.03688502096146655
580,10.395,45.111,0.7227488172622613,-0.3007541942039105,-1.265998039396841,0.21499707019718536,-0.021951115912675897
581,10.395,45.177,0.8157827674240982,-0.17279885264867173,-1.3206116191523254,0.14566661866783556,-0.023924290618079054
582,10.395,45.243,0.8441824768159195,-0.15364313087286005,-1.2899872522500235,-0.12452288367823833,0.0015708306859201354
583,10.395,45.309,0.7279492960436224,-0.18975467322280887,-1.2279707745117938,0.03921985405386472,0.01955575922132071
584,10.395,45.375,0.842573821385635,-0.13772724174996995,-1.210157956145707,0.0633143065373171,0.015529423861907065
585,10.395,45.441,0.7787066975810326,-0.07892697607279178,-1.2014014326484181,0.047003151484490246,0.012857216703600616
586,10.395,45.507,0.5609014144892593,0.002235170160104997,-1.0824943096806867,0.04268879903307683,0.018612252070932794
587,10.395,45.573,0.4681808309546693,0.1068231573966433,-0.7396938984659923,0.09563725901275794,0.03120220968055787
588,10.395,45.639,0.1962525258725083,0.020772746194484368,-0.680354428437857,0.2532687847915468,0.02689922196899173
589,10.395,45.705,0.0639559277853542,-0.14516052524843695,-0.6712456811256374,0.20229834129313684,-0.046301107510901135
590,10.395,45.771,0.0190801695786462,-0.2550580069823409,-0.6501543156490103,0.17996174882528665,-0.08690834191365159
591,10.395,45.837,0.0071280035419226,-0.33076200684886325,-0.6278149026420989,0.15143470262939518,-0.10368497712255251
592,10.395,45.903,0.0058836368955905,-0.39773198134682664,-0.6083705004989978,0.11740867603579788,-0.11839842781695899
593,10.395,45.969,0.0050442038481457,-0.46807186644915455,-0.5906378135815706,0.07457946798391814,-0.13380702980875336
594,10.395,46.035,0.0040432709138632,-0.5366475345471214,-0.5750540553783563,0.03287345187322156,-0.14561583585713017
595,10.395,46.101,0.0030725609731406,-0.5960290785394297,-0.5638441233448368,0.006040960424781837,-0.153516068223578
596,10.395,46.167,0.0025057567252992,-0.6407202253784672,-0.5552102239217398,-0.011124676516742402,-0.15811219126314408
597,10.395,46.233,0.0027165378012838,-0.6722745102859747,-0.54718916267038,-0.024422105855113938,-0.1615399381253979
598,10.395,46.299,0.0020916041903064,-0.6962590819245706,-0.5410624986857481,-0.0346977256944485,-0.16433286888276627
599,10.395,46.365,0.0014455468552052,-0.7149981687782645,-0.5362773755584725,-0.04236921310368994,-0.16605532454749458
600,10.395,46.431,0.0015929598271949,-0.7284234272389888,-0.5334225846367762,-0.04649914971279795,-0.16795583695552319
601,10.395,46.497,0.0012621254664481,-0.7342835801477937,-0.5285482876186738,-0.053255531248044365,-0.1692667678071481
602,10.395,46.563,0.0006588458972702,-0.7296699493110737,-0.525538754601028,-0.05716192865609712,-0.17018687803730484
603,10.461,44.913,0.6087046324117004,-0.5627461590073534,-1.156347962230317,0.21136124122923577,-0.055883939476947725
604,10.461,44.979,0.632001093704755,-0.5199129660560629,-1.1689739179180054,0.21040769666706935,-0.060204076428145084
605,10.461,45.045,0.6561942035436974,-0.4295828946835352,-1.2019119764127295,0.19885246818244653,-0.05546861556071954
606,10.461,45.111,0.7295898216945125,-0.307222552060903,-1.248186929710681,0.17054375980922204,-0.011420214291698157
607,10.461,45.177,0.7983729536150211,-0.17985656631402805,-1.3045696722612208,0.14798007338587355,0.0033597984472153175
608,10.461,45.243,0.8591619535623689,-0.14082101774176758,-1.2878426700956918,-0.06376262871636444,0.013975020096332377
609,10.461,45.309,0.7771965386407785,-0.16655594282649938,-1.2359886201233976,0.047455897115547006,0.032363341720125824
610,10.461,45.375,0.7992796907975471,-0.13282308392674896,-1.2120182659276897,0.08502831000586768,0.02122394127816015
611,10.461,45.441,0.7538562797763079,-0.1436465765468627,-1.156718925626182,0.05257606510367553,0.011534249908487136
612,10.461,45.507,0.5287760573031115,-0.13444237969806436,-1.0032447506364324,0.022013146869863828,0.005398852721806593
613,10.461,45.573,0.4812105379090576,-0.044217479133843794,-0.7682450743597319,0.07612814632807231,-0.0005326377634849166
614,10.461,45.639,0.2119809951058704,-0.07189465469942147,-0.6834966904248162,0.23152270934943892,-0.01256595982108252
615,10.461,45.705,0.0723136853436493,-0.18900020812434545,-0.6560605453697097,0.1878098174292569,-0.05519536523997293
616,10.461,45.771,0.0183213432019104,-0.268028282363735,-0.6374853753298304,0.17305909228769406,-0.08644916127698082
617,10.461,45.837,0.0066728861399079,-0.33189751917222987,-0.6212612891743781,0.15271180616521135,-0.10344549145746455
618,10.461,45.903,0.0049326957352289,-0.38084673051772644,-0.6060994553294847,0.12362201830918,-0.11869466043150584
619,10.461,45.969,0.0035822289889227,-0.44772679927737613,-0.5879232142547542,0.07758200385689636,-0.1340146174005985
620,10.461,46.035,0.0026568650449506,-0.5383090830412581,-0.571334080341511,0.030279945626949037,-0.14637108931225762
621,10.461,46.101,0.0017391122079879,-0.6073765597886982,-0.5602573113051659,0.001138009530334104,-0.1544268969300218
622,10.461,46.167,0.0012161090295116,-0.6505439164501658,-0.5524040944612378,-0.015334696311276784,-0.15880924186292011
623,10.461,46.233,0.0014749894584342,-0.6768308944116259,-0.5455664678313445,-0.028118851740738145,-0.16160029355652172
624,10.461,46.299,0.0006985875050052,-0.6972287897260246,-0.539263511071874,-0.039247959023278114,-0.1643718530201579
625,10.461,46.365,0.0,-0.7145907958665029,-0.5345873813752701,-0.04683527161748652,-0.16617184028365087
626,10.461,46.431,0.0,-0.727345570754856,-0.5317602300134159,-0.050549509139446516,-0.16784283297306604
627,10.461,46.497,0.0,-0.7328974623756683,-0.5284982093587639,-0.05508155411756205,-0.1689716950583534
628,10.461,46.563,8.34785480388663e-06,-0.7265568099186511,-0.5263159930669753,-0.05786698076358731,-0.16969027366241216
629,10.527,44.913,0.6157153783890951,-0.5510952805860504,-1.1498694950912995,0.1659163585755569,-0.06630596267727434
630,10.527,44.979,0.6213531534643192,-0.507851072660447,-1.1634576709047368,0.15031667540540056,-0.07031733163997668
631,10.527,45.045,0.6683242870797093,-0.4131026266909955,-1.1926481059555751,0.13164861916676995,-0.07448525383822885
632,10.527,45.111,0.735628189127785,-0.3033974751271097,-1.2348707783582438,0.11244916920092474,-0.02202839189648257
633,10.527,45.177,0.7706645505534535,-0.21453884025835507,-1.2667025433764862,0.12287797732608337,0.009768801879007326
634,10.527,45.243,0.8079045061912743,-0.17938536898984297,-1.254262725489697,0.03790957963296879,0.028155354105525755
635,10.527,45.309,0.7598154233537172,-0.17570757705571016,-1.2225781434123564,0.08457798538773686,0.05000445757443469
636,10.527,45.375,0.8171919644136392,-0.13796592620015763,-1.2087103044163545,0.13076976845693045,0.03645139360333747
637,10.527,45.441,0.7291392903079289,-0.19418043839426463,-1.1221350892344457,0.0803179992920113,0.025029614247456453
638,10.527,45.507,0.510466145581972,-0.2818101017207524,-0.9556520822536528,0.00047313851540951857,0.013377977458140887
639,10.527,45.573,0.3956111617905389,-0.21006240512107782,-0.7837106957919682,0.08454699995624125,-0.007615040471580067
640,10.527,45.639,0.2156940332345845,-0.17243289938183637,-0.679314896961255,0.17463723551585916,-0.03358552213894886
641,10.527,45.705,0.0845232388806578,-0.22525581238463216,-0.6336561961626721,0.1786249359737562,-0.05980277225227401
642,10.527,45.771,0.0246200163248214,-0.2758130618029531,-0.6242592112218813,0.17558753405772273,-0.08174128966484112
643,10.527,45.837,0.0115868348640298,-0.3282559157514357,-0.6147646041774971,0.16108230898260506,-0.09678329933167651
644,10.527,45.903,0.005253662454015,-0.367039485098075,-0.6045060661009589,0.13636363679547442,-0.11460921408194515
645,10.527,46.101,0.0011709072464396,-0.628504442204314,-0.5551379943519076,-0.00765472331937465,-0.15546302674806994
646,10.527,46.167,0.000651039948376,-0.6582517327327915,-0.5479933446384069,-0.02280879125929749,-0.15975200592819216
647,10.527,46.233,0.0007438378706993,-0.6765817156740044,-0.5418662252886417,-0.034285073852802106,-0.16260053353948714
648,10.527,46.299,0.0,-0.6926180755277989,-0.5358514227536735,-0.044933143474755466,-0.16500128011738294
649,10.527,46.365,0.0,-0.7081335706801213,-0.5314982411878448,-0.05214906854672441,-0.1667209318641717
650,10.527,46.431,0.0,-0.7192854136389338,-0.5296549462965163,-0.05477816405507184,-0.1678333023333271
651,10.527,46.497,0.0,-0.7258815159746388,-0.5277662164195848,-0.05738449451886296,-0.16869426587196898
652,10.593,44.913,0.6153815227006446,-0.5305190837651373,-1.1519805271226884,0.1308233037604763,-0.08044079098866638
653,10.593,44.979,0.6212418082310356,-0.47732964556310614,-1.1662802904599263,0.13824969627829967,-0.06187698836134755
654,10.593,45.045,0.6785361497034605,-0.3777981472236841,-1.198001486750417,0.10553543977211066,-0.03732466350705327
655,10.593,45.111,0.7300693592794147,-0.27901331106196503,-1.2347917433526499,0.07679120699070363,-0.017135728954044263
656,10.593,45.177,0.7597756568716797,-0.22186679445360802,-1.2463280910665129,0.07276212153840543,0.018760425836824204
657,10.593,45.243,0.7789121840921679,-0.19609112563747438,-1.2317514124603992,0.06420699565310464,0.047556570814309126
658,10.593,45.309,0.7446940075364844,-0.16968711063209185,-1.2156856551677255,0.1181530477517288,0.07231759190330075
659,10.593,45.375,0.8047893753244657,-0.1268292463074808,-1.21111776233513,0.15165538347875115,0.07045240131328881
660,10.593,45.441,0.7181783296758094,-0.2100727058865688,-1.1073389707922452,0.17981580406406986,0.054257340726056806
661,10.593,45.507,0.5192245614684025,-0.36241972558909363,-0.9876126137931347,0.19682264166335067,0.029697366310244326
662,10.593,45.573,0.3978732158094805,-0.3278486807640543,-0.8297852275048152,0.20463661210328887,0.0006311613879512509
663,10.593,45.639,0.22658386080732,-0.24339111071619535,-0.6763225077548742,0.19536204972343202,-0.02604147476560648
664,10.593,45.705,0.092219942415479,-0.25999712328234315,-0.6154523572404185,0.1809606524960911,-0.050242677697624444
665,10.593,45.771,0.0369181907014379,-0.2876526292112902,-0.6076063531168773,0.18060841064743227,-0.06853392638885424
666,10.593,45.837,0.0165114477294181,-0.30621240378524417,-0.6051524222358368,0.17495218939145324,-0.08432458863950526
667,10.593,46.167,0.0006003115084841,-0.6622592288685523,-0.544383229222446,-0.02916177366856982,-0.16057618823952985
668,10.593,46.233,0.0004882994147867,-0.6728056153633974,-0.5391332775482635,-0.038914249476923415,-0.1634878005689867
669,10.593,46.299,0.0,-0.6856345642245703,-0.5331088398197497,-0.049568205052849305,-0.1653167920125929
670,10.593,46.365,0.0,-0.6992364938122566,-0.5294830253926477,-0.05572744648971688,-0.16677589931471168
671,10.593,46.431,0.0,-0.7095208129053484,-0.5286815277238596,-0.056755234614076056,-0.1678775598182731
672,10.593,46.497,0.0,-0.7169107282882219,-0.527714074422679,-0.05798771905333165,-0.1684985405409693
673,10.659,44.913,0.5982064385614835,-0.4976185136241577,-1.1534562744188817,0.06264680322848687,-0.08935823892065119
674,10.659,44.979,0.6361157308745886,-0.4325631561123544,-1.1773767436861984,0.09098243853614157,-0.06254831927421775
675,10.659,45.045,0.6914714007077957,-0.32965935783948286,-1.2115771505296133,0.09420178869855608,-0.02411982431451544
676,10.659,45.111,0.7382949735577459,-0.23796677267736543,-1.2456110489467012,0.051385013883993,0.010891975904051002
677,10.659,45.177,0.7589554737933305,-0.19741703028701407,-1.2525207156478313,0.00010334477835933359,0.03879778074615979
678,10.659,45.243,0.7607737301612252,-0.17373983014020455,-1.2365361654178324,0.008776891247486394,0.0659895255181704
679,10.659,45.309,0.7962079940018619,-0.14274262960205902,-1.2276498160561409,0.0675016811215289,0.09048839166822562
680,10.659,45.375,0.796300785869256,-0.10608661087157197,-1.20047648495495,0.1915834137096563,0.0958187615152323
681,10.659,45.441,0.7118244104405398,-0.18406527717383123,-1.1196417791772741,0.28528622807072346,0.07675691750888808
682,10.659,45.507,0.5143449883553705,-0.34783860633648894,-1.0114172448070202,0.2766528153118134,0.04499122844176433
683,10.659,45.573,0.3854619687856383,-0.3833231032957245,-0.8515300935777743,0.24803072834600176,0.011962435327196154
684,10.659,45.639,0.2213483212873893,-0.3141871610482655,-0.6719188582210223,0.22664970190436062,-0.018616343033225423
685,10.659,45.705,0.1052382939030012,-0.30297566409842724,-0.6019651078611356,0.20882058401114295,-0.03957349432288271
686,10.659,45.771,0.0602623726484476,-0.3064871187353305,-0.5920788053416619,0.19733526551763164,-0.05433472864316323
687,10.659,45.837,0.0255297745077574,-0.3042872790903949,-0.5924073899935082,0.19030772946547594,-0.0672913293540574
688,10.659,46.431,0.0,-0.7070997178781624,-0.528254697407732,-0.057678602407435706,-0.16765840963189715
689,10.725,44.979,0.6819488851743113,-0.3608270996827234,-1.1909786728451286,-0.01715113874723921,-0.07088928963314363
690,10.725,45.045,0.7081757038961559,-0.2822704404568753,-1.2258884803103256,0.049834540020689655,-0.03390514234520712
691,10.725,45.111,0.7543440888645878,-0.20150220833992566,-1.259784506352918,0.054893344639920454,0.005307982139877704
692,10.725,45.177,0.7710226709604008,-0.16676793444157317,-1.2679261997023326,0.021961789560965762,0.03405375279632154
693,10.725,45.243,0.7628634937554215,-0.15471539023710568,-1.253071651410448,-0.0039048616716871286,0.06515889237689931
694,10.725,45.309,0.7744914806574175,-0.12698993370785966,-1.2432714434742933,-0.0014683354843018463,0.0934825054902654
695,10.725,45.375,0.8056342281469617,-0.10298990963869403,-1.2183195687772694,0.12410201069960174,0.11119031451593572
696,10.725,45.441,0.716250509266979,-0.14013694317201048,-1.1468762811961293,0.3199940409819412,0.10080575525262189
697,10.725,45.639,0.2003299263341507,-0.38140462137793285,-0.6523916916140364,0.24987914685855303,-0.012247918092980915
698,10.725,45.705,0.1236983122008066,-0.36478936058408984,-0.5880700426922247,0.23073179396592447,-0.030856196971405257
699,10.725,45.771,0.0781675459398782,-0.34405279306764736,-0.5852899397645974,0.2215631345569513,-0.043001140256632
700,10.725,45.837,0.0515350389008956,-0.3331548402894021,-0.5877172888298756,0.21692955530092156,-0.05493163371303009
701,10.791,44.913,0.6231268241177028,-0.3769522880234492,-1.1715184587501164,-0.2033491898465261,-0.11160963696304176
702,10.791,44.979,0.6892772321175668,-0.32613984104414895,-1.199235099140902,-0.11307999692646697,-0.08396194496156102
703,10.791,45.045,0.718708498208066,-0.2591944014086016,-1.234920802693714,0.012135138940649562,-0.04397084491221103
704,10.791,45.111,0.764858614064974,-0.18502417270634847,-1.2672708170114886,0.06644348053160411,-0.0011063670820801704
705,10.791,45.177,0.7853587420419514,-0.14591449582129298,-1.2766482707965734,0.02002628088796334,0.02498326282617283
706,10.791,45.243,0.7740384122556203,-0.1292893515767487,-1.2656830455969246,-0.017566449257855273,0.0555763829512324
707,10.791,45.309,0.8141601039157768,-0.10820007469352028,-1.259265530860978,-0.032727563542103086,0.08611387730674866
708,10.791,45.705,0.1254520354227428,-0.40838592413761443,-0.5918063177870126,0.24410388523461812,-0.023908038504474694
709,10.791,45.771,0.100687776003952,-0.38968301949198214,-0.5828724648755595,0.23813819441499506,-0.035037379203242736
710,10.791,45.837,0.0779207931039929,-0.38008854087174826,-0.5830155408144286,0.2343416204595352,-0.04541413266329247
711,10.857,44.913,0.6194464956457103,-0.4084408209251287,-1.1650117550529413,-0.18633128859622372,-0.12724612463419555
712,10.857,44.979,0.6917439510899335,-0.3349960420642434,-1.1903948246389722,-0.13322624214597767,-0.09978767797119638
713,10.857,45.045,0.7323844377427444,-0.25238843385331017,-1.239169260424096,0.03547194409514887,-0.05716768516448488
714,10.857,45.111,0.7708989354606267,-0.18337867557185983,-1.268256486133914,0.06224910490070712,-0.006298601812475079
715,10.857,45.177,0.8018538308262708,-0.1496188195154208,-1.2678765929013467,-0.007945151430675139,0.01670135386314024
716,10.857,45.243,0.7830183003814675,-0.13011358207130663,-1.2680395934638276,-0.030964975970285594,0.04244652675528518
717,10.857,45.309,0.8591000214584064,-0.10220275058416504,-1.2649244603194674,-0.04397851814469961,0.07190838452619186
718,10.857,45.837,0.1207594398645878,-0.4043590668296656,-0.5830243319005575,0.24318786602032197,-0.037519379396024594
719,10.923,44.913,0.5956912005539187,-0.47386164782684814,-1.1467818757695336,-0.13138260455701814,-0.14542863207830733
720,10.923,44.979,0.681493118217524,-0.3898929895798018,-1.1683869149468598,-0.05358632261302933,-0.11808960466176911
721,10.923,45.045,0.7328856825546326,-0.2795452926916807,-1.221968367119764,0.05616013591088512,-0.0758527061576889
722,10.923,45.111,0.7687597044473075,-0.20055978598679952,-1.2452925215194608,0.0004081430264996338,-0.014894984276892597
723,10.923,45.177,0.7879148178448542,-0.17031220652775353,-1.2569086347087781,-0.03682071262684241,0.009367637530681226
724,10.923,45.243,0.7761081382490225,-0.16120096890650515,-1.2628376724542754,-0.056331167087051916,0.02731797620510582
725,10.989,44.913,0.5708487783441892,-0.5332704419154424,-1.1149777242728214,0.06541149909374319,-0.14771311228256412
726,10.989,44.979,0.6089370520239571,-0.4653091983596235,-1.1448665344443378,0.086278948686412,-0.13932812265524108
727,10.989,45.045,0.6812793944051767,-0.34836677240109853,-1.1869591131531112,0.03003393469942791,-0.09213646891995099
728,10.989,45.111,0.757307700412989,-0.2309605954053587,-1.2256416869357907,-0.03770090330398725,-0.03754402732195227
729,10.989,45.177,0.7844010321358814,-0.184015041260295,-1.2435529370816487,-0.07238217898763671,0.00038147398356109196
730,11.055,44.979,0.6060555430614553,-0.4980608891250308,-1.123095710775028,0.17198817514261666,-0.14310833040651835
