0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-211861949.30921718,-199619196.87936503,1165864442.5848107,1783939356.7966542,103297554.83570649,-2514650724.618078,-899047810.9736907,-171750963.0326404,-34583717.09964642,-755134307.5889876,32278574.75592892,-310901250.84541094,-40023011.41131092,-164001370.54155904,-153033810.81032342,321784031.23720044,21000471.772736356,80566231.92052683,-157475746.6808747,4945963.059388695,1094880.0955534892,54792434.49319653,-555568.5178985253,-34741070.06099602,-39685832.13213148,-24765046.650510237,84052162.95552379,38671535.13946447,136430770.26994893,-35961303.61317962,14376716.862753712,-79649543.84169684,-6436065.673957609,-75854999.47281666,-26241399.571726408,5208294.8947903365,-57619394.36544488,41432394.649586424,-7140299.716434824,60888284.28862389
-211857407.23828658,-200680453.40521228,1141497221.496721,1769656325.0479932,100667394.98070104,-2503286241.0794344,-903011822.7461368,-181520360.7766384,-43460844.03391229,-5441371661.714707,18332516.756007142,-357350435.6798991,-39757711.079790585,-172055838.2972402,-143292042.61143038,243439814.65882042,21001021.809662133,77846171.19299036,-157149704.67320436,4927409.638743443,999272.1065610051,54247122.394012265,-579059.359312331,-32521300.629207056,-39720589.52974732,-24262663.28477332,83648100.56915921,46772925.882906586,139110107.64651746,-35963663.018597096,14366709.396021122,-79638801.88178758,-6436001.160172695,-75692564.14313075,-26244640.181872427,5101165.745858658,-57882023.43595329,41405871.47301863,-7146991.998868345,60909322.1785332
-211852900.0119355,-202382763.12224802,1112379520.532361,1755851467.3080897,97395232.56779006,-2496936248.754694,-907673371.8199692,-189842888.3901404,-50595836.62237829,-4631790973.508066,-5283333.999160963,-368619425.4305575,-38698482.970531255,-172311504.34767735,-127101717.42122969,227740521.67062938,21001402.287370812,76750530.59958297,-157517468.3339448,4909429.07892455,935380.5874202731,53852580.04512378,-602003.0153038247,-33210993.723788656,-39753116.14689555,-23712899.593933456,83376824.52196956,56361102.162122294,140526912.62492204,-35965698.94573295,14357042.672482526,-79628035.65443192,-6436006.934500732,-75624540.44469404,-26247508.249116793,5026793.380290851,-58044363.79098347,41380841.3693633,-7152181.8417614885,60942351.49211021
-211848456.8975398,-203644174.6874709,1107488654.548692,1742858238.6485028,94257221.06736782,-2495799499.381619,-912372474.1687645,-194146199.37018585,-53866289.32705277,-3703694432.061468,-9135320.815722225,-406394783.33036894,-37588558.85576098,-168047552.21244752,-127494313.06130716,166947029.11053818,21001641.91428266,77721276.03819999,-157667274.09071267,4892037.214660765,875205.8194973202,53724608.81395042,-624349.242952697,-34265493.708658844,-39783569.103358954,-23304680.524031244,83218728.16995886,65525929.17779182,141287275.9163983,-35967450.36854846,14347708.578339815,-79617341.84460881,-6436071.091426322,-75546490.86349289,-26250045.040207695,4937584.225393088,-58024337.12795335,41357234.8348763,-7156125.56631951,60993104.981880695
-211844099.26947594,-204767174.56500122,1106908283.8800476,1735113094.5900924,91982067.16578913,-2497104965.900531,-915844758.9344745,-193729726.23829627,-52952814.30467033,2282466.9185575265,-9864208.827966347,-440077795.74429476,-36805069.85832162,-164780802.71773922,-129449242.6604776,28313224.588164054,21001764.628078993,77431511.53679067,-157986303.8620053,4875239.586105274,836684.023432203,53683605.02861564,-646064.3595283609,-34907652.356309116,-39812099.81912851,-22649364.812382776,83098497.50896357,75299097.94384973,141615381.72043157,-35968951.274681576,14338697.92333412,-79606792.3048824,-6436183.591978812,-75433952.28270276,-26252287.26316712,4859286.447886765,-58092129.87276982,41334974.7886544,-7159034.612503617,61040460.62930468
-211839842.35394242,-205705739.33719018,1101018997.9261465,1730923757.9210362,90776739.50659429,-2498222667.9997478,-918388446.2354652,-195305053.07157987,-54011505.573586725,2300242.3394863484,-10001309.330477241,-436699966.17513,-36211960.966012046,-163380427.25781614,-125646869.31597516,-42048649.89347034,21001790.406119023,77793183.04574534,-158459314.4440616,4859033.990433573,838726.7044225523,53688547.31425895,-667127.8777738573,-35531101.43389068,-39838851.87543021,-22284305.54737858,82994154.59077597,82952730.99208881,141717309.30499512,-35970231.34697101,14330000.777955042,-79596439.53599349,-6436335.970094669,-75357930.7975333,-26254267.51694137,4796239.3854143275,-58090128.91776039,41313981.23357508,-7161083.768842593,61082550.11211198
-212031269.86211303,-217579058.09382007,1616171573.4650848,2119827906.2331772,-1438765718.003736,-2743832601.3783693,-1657486972.9372344,-63440577.931971565,69822158.66342692,502839269.1429127,39763181.475706205,240942242.51371592,-64623423.19617022,-86460916.1924184,-217132124.28046536,299429155.71941304,21040076.263354205,31445507.671752118,-261389862.8292932,5044270.805661764,5586695.736743733,81316762.37512152,-297462.8276442416,16740703.554118056,-39198741.70198742,-10977371.129751835,-1310086.0558442157,188329845.78521872,80995632.9021976,-35844276.14232794,14526942.301002983,-79607005.01857689,-6542071.990145181,-76042609.31869358,-26116423.87163948,7161211.996162668,-56626689.69983904,41672046.06434515,-6723171.640797058,61062598.00689221
-212022149.0417748,-217420271.15664503,1613681659.8122916,2117176605.3363783,-1438678817.5901508,-2743761762.574189,-1656410083.5996485,-66508817.699330315,66055286.11790752,536714572.19133544,38835864.508446455,239299751.9731058,-64812218.66123356,-87367821.57002082,-220421824.2560143,299594960.27749205,21034942.046268877,30263840.92024631,-261376684.4478504,5048992.354695281,5701713.467635689,81223597.26974706,-301884.8429005758,15550823.597974615,-39205182.828345254,-10897039.299987502,5779449.372743746,188234630.04369408,81738351.46045381,-35851276.540437914,14521987.295062529,-79614716.70386963,-6534947.496321608,-76163562.95648922,-26120954.45355209,7186304.404305626,-56702622.664638855,41675155.03754616,-6743581.137755418,61011854.24178574
-212012336.99826857,-217405921.73500043,1608678896.603149,2112537471.0651045,-1438633432.4900646,-2743908941.2684197,-1654650749.417864,-70052720.87203881,61630538.42036621,530497628.4484032,37054069.952052996,214765552.50705957,-65020528.68428193,-88703973.78861475,-217862083.69626468,299649997.1089734,21029795.57365309,27831407.478732616,-261043223.40329242,5053610.818283346,5723622.881939331,81165010.25164653,-306697.3996395391,14657236.7281494,-39212341.55038448,-11032530.508997787,13868534.189206136,188062025.30787128,83088888.33349118,-35858838.4184157,14516488.666809795,-79622569.19774829,-6527423.2086426485,-76268163.97957268,-26125524.930180255,7123100.067041781,-56855941.520426854,41678197.19448136,-6764597.593007134,60949260.19517702
-212001768.46593875,-216689011.0303223,1601498717.590664,2102530571.9487364,-1437884254.2102346,-2743251528.0762873,-1652147221.9237025,-80261557.80686739,49229073.35593319,486361060.0248647,31517364.153137535,171258426.88895303,-64718380.727433875,-90191747.52368358,-214644946.73158348,299563052.3324561,21024658.039909378,21036798.836596146,-260187426.31330383,5058090.924861949,5860425.115790009,81133805.03589736,-311940.7426656425,13440550.25650563,-39220296.07489175,-10577711.541077323,23716992.346656732,187858823.42340046,85737091.55319813,-35867018.92744765,14510379.003564134,-79630546.33305794,-6519474.850343666,-76283999.05393925,-26130114.7275841,7085135.921972785,-57043427.02784078,41681149.82417919,-6786215.080468023,60900455.84076207
-211990372.06594613,-216052004.42478508,1598437290.3883367,2088089972.6754127,-1436645133.2835026,-2741147977.030761,-1648877472.3834648,-91827824.20706002,35073645.744950734,451642105.2075892,1620501.2350913365,116205727.99272957,-57661383.27002184,-93865509.80206043,-216896846.63572556,300909749.9776613,21019554.68731039,775553.1154938526,-258027406.22602254,5062391.270988748,5912136.748120213,81207000.83567062,-317659.81906827906,10877227.477245726,-39229133.343085155,-10114528.617202306,35253247.95632061,187600469.66301057,90430645.68995056,-35875881.96152922,14503581.360823937,-79638627.71295577,-6511077.437080689,-76377811.54071917,-26134697.95067919,7074212.135741171,-57227452.46153822,41683986.59879875,-6808421.767996138,60867446.02902051
-211978070.12337407,-214498160.85934788,1604471813.064469,2069260540.0996377,-1433691236.2819188,-2738175444.515692,-1643378795.1042135,-97703894.40883702,27457316.02770149,417721827.1007385,-28541433.744095597,66930219.294566356,-10963552.32390955,-96442976.00708741,-225758652.77851248,303651527.51912606,21014515.411335003,-38512147.14043453,-248844436.5116561,5066463.310899638,5960460.995477628,81213829.0842852,-323904.8570779338,7525299.681937572,-39238949.8933761,-9701964.7765594,48231441.46504408,187396816.5583273,97746839.46094713,-35885498.98592271,14496007.802138915,-79646788.02191375,-6502205.54650738,-76414505.58651602,-26139242.26123935,7004059.440939732,-57550874.78078149,41686677.082269415,-6831198.786846102,60840055.32503391
-211965026.472455,-212332946.684619,1614137479.1619172,2049451354.6347747,-1429742878.6195154,-2731617399.8321066,-1636831349.496892,-100233865.32391247,24014492.761211775,355930730.40617377,-47288692.069277525,56103264.32071056,29571329.23626312,-96748198.50451759,-234088635.70943886,308468227.1433581,21009575.434933625,-68207339.94727449,-230141669.09140027,5070250.182497768,6046456.610767573,81377253.29766881,-330732.008524657,3751916.956834565,-39249852.74588271,-8433105.088838112,60829297.083898306,187314315.1352216,104961189.92600192,-35895949.94701531,14487557.720615711,-79654996.25790752,-6492833.693933168,-76444451.2010017,-26143707.537523035,7005533.832300405,-57831768.24103258,41689186.18856807,-6854518.950882027,60818432.46540544
-211951352.8158113,-209437657.64193517,1627925977.656165,2031437599.8022203,-1425639962.8713365,-2720661730.518593,-1630360066.6112478,-101099953.08784994,22896403.582661476,342866187.880702,-58381936.673519745,52898933.533485375,29164331.72143445,-86840971.80641381,-240333915.4812711,314852943.4946636,21004776.052158304,-82458359.1428594,-215972985.0343553,5073685.345912214,6088218.555681501,81588190.90837911,-338204.0566275919,-1161114.790319249,-39261960.27926677,-6982983.170228364,71586697.39542344,187294060.5094724,110372337.19624093,-35907324.25854134,14478115.920130882,-79663214.88660097,-6482936.84201927,-76498487.0725706,-26148044.28062146,6927804.996718285,-58163905.58152093,41691473.59061609,-6878345.31821779,60797412.11215592
-211937016.751307,-205855464.7857567,1625170044.7787886,2013461346.0264874,-1421377568.3420906,-2706227728.7961674,-1624098729.1997018,-101198702.25890347,23249457.57603637,2745594695.1916704,-60668626.29375145,47162374.59312475,23972697.709273797,-76011885.5305597,-230477425.03507614,335033248.0347382,21000165.438147,-90561743.62300493,-218921029.69257122,5076691.008824668,5950412.571128774,81814420.85656218,-346391.1880008131,-3838752.3198711723,-39275403.055919774,-5503534.556326922,78658173.52848686,187184262.8433867,113861726.93910275,-35919721.85085086,14467550.439273098,-79671035.52568647,-6472491.078095742,-76536045.5678494,-26152191.731513053,6860719.166189791,-58404623.37705913,41693493.08373922,-6902629.592219122,60775191.397205375
-211921850.24413687,-201979270.03000122,1613419947.8529344,1995506759.7101173,-1415295796.3544683,-2689066438.791399,-1616996072.6838045,-102027757.57030284,24077622.804731335,3473042379.3511763,-56241509.373991325,49045707.77877596,17608021.25309204,-74804522.16835034,-220284147.35325027,421800711.8769399,20995799.517461393,-95062302.61652459,-235994885.3070492,5079176.31152063,5821365.62233937,82035806.15904625,-355371.8232667136,20428044.730773024,-39290324.53199087,-4084371.881727729,82432449.57457475,185969960.6891944,116079014.30884469,-35933254.257190965,14455710.111409996,-79677693.09237888,-6461474.498768025,-76618948.69188774,-26156075.664678838,6780753.489229358,-58553115.401146024,41695191.91184097,-6927310.365107832,60767821.957859054
-211905298.9416528,-198546303.2856202,1613882866.1024942,1977677526.5802639,-1398376857.7448015,-2669416620.592984,-1605484301.600398,-105933881.71371606,23699560.433082603,3600077201.766676,-46661946.35259357,48916833.35022974,9700884.691156149,-74012293.34555441,-214842261.91875482,500638336.05444646,20991742.875802003,-97209014.81658006,-253337553.50881258,5081035.244644944,5450131.802674081,82260044.48706274,-365233.49382007605,37898431.89336692,-39307614.31333569,-2889005.9270180976,84431933.43184926,182120485.23259246,117734667.07482982,-35948045.69188792,14442346.952546,-79684223.19299687,-6449868.347663957,-76633399.50574309,-26159605.83109583,6681946.459081301,-58591395.51045258,41695755.74327805,-6952311.216276412,60759348.558832146
-211890052.34277147,-196116346.13533905,1630516185.7415235,1958366020.9334474,-1268718598.2286973,-2649755036.1502914,-1542989239.5524855,-111554344.84651643,21625524.524017505,2258784211.859659,-37738122.32471807,16532379.543736612,-4163344.9669342106,-69036667.08458424,-199577279.33864874,504789001.20443386,20988069.69067116,-96778305.37390387,-256961126.7451746,5082144.274775104,4957514.11436037,82305148.12738186,-376073.7421223671,40898948.38909867,-39328772.880535774,-2816144.332177126,85639249.69932121,173710345.4881967,119313660.76462078,-35964234.047210015,14427489.22296419,-79687088.32163125,-6437658.457804027,-76758954.61611637,-26162673.038614113,6556724.712499181,-58529989.36981581,41693542.24050366,-6977538.689406154,60763015.91701046
-211878712.38854042,-194897864.64852262,1316241399.4231167,1934416265.1508675,-675078910.7785323,-2632441569.5811806,-1264264282.0936573,-115249126.68380362,19862870.101558514,1357683319.574369,-33433515.8025769,-21504011.852472153,-15824673.622947386,-64669065.13243604,-149559906.52983156,489616674.12461877,20987696.0268292,-88484199.93441477,-243734928.79475313,5072590.32903781,4328915.824855929,81721102.8733203,-392978.7973254645,34663696.95322032,-39365408.08819341,-4423019.9099021815,86404822.15401863,159743073.12126446,121069702.03790267,-35974988.86086758,14414053.968278382,-79687372.8787981,-6430785.978420648,-76744149.41325349,-26167869.046169285,6400273.50796957,-58472168.587025896,41674989.80544488,-7005619.49411475,60758089.88155018
-211867826.45656532,-194810773.041525,1039923580.2277921,1904681758.585337,-78483424.0894975,-2618349777.9616046,-984311479.876412,-118872339.98043609,18311594.128475815,2588912600.3056583,-33068579.39246749,-37234536.37108581,-23206221.15249668,-75599521.59867756,-110628994.84501499,469829618.8770008,20987413.25147389,-57217369.7495074,-225475689.94530398,5063241.572456257,3588302.7330754064,79761060.02264333,-410101.18640860845,15280960.186912458,-39400632.01151825,-7822070.020877912,86847763.73284242,140964457.27430892,123131348.18953523,-35986330.2716373,14400172.951082624,-79688615.08846967,-6423836.562069788,-76759719.48292013,-26172951.17350488,6241571.52961556,-58389766.77720767,41657728.381287694,-7032227.7088971175,60770422.87798902
-211861686.2480595,-195273166.35916066,1056346009.5773311,1872060415.0495868,56179005.32277474,-2606455793.6314325,-917989416.559692,-123350984.24453041,16586698.13080753,4334035581.428221,-33963919.74230829,-52852812.13394168,-28193289.600433484,-100838021.32285902,-181336082.2102135,452375256.2528335,20989606.275566544,5553545.802937167,-210250645.5679317,5043958.632027802,2782683.2633204213,75361204.62456423,-432746.02572679747,-14759651.260777807,-39447177.28417764,-12249098.054207351,87016352.98990265,120264815.81401205,125614877.17662555,-35990074.73490495,14389649.087443946,-79687625.4768556,-6423072.150835829,-76603560.9111768,-26180096.84920227,6066970.115077852,-58239776.033265874,41625803.01934977,-7056694.736385386,60774218.13341374
-211858083.59902948,-196030089.11013436,1103404475.7996888,1843258590.9206219,80049666.51931325,-2593224081.0989423,-900448346.8985579,-131232254.7856341,11509358.634872068,3780609362.537828,-31213662.6847883,-92594416.8438913,-34444939.0438714,-111677040.96681394,-211930593.48430887,439898120.91782826,20991395.607000057,53722301.528455034,-197425094.28619698,5024653.628237776,1968589.0826329666,68881211.75373772,-455754.56433146907,-42314700.03653724,-39493054.57020372,-16650154.782581046,86913245.41190675,101160005.44329712,128424576.04537681,-35993242.31431756,14379729.78183001,-79682575.91135427,-6422524.726282649,-76544934.48582517,-26186600.4095597,5888838.500514321,-58109736.706343055,41592658.15959462,-7076905.474583185,60788450.25735886
-211853747.5557593,-197117168.05737454,1130119560.71566,1822189437.8446476,92746651.46066472,-2575389412.594163,-888327775.3939502,-145188447.1403994,-688103.5180018232,1512192669.5117102,-16985370.537486903,-152793249.5815106,-41746722.50318338,-114263955.69329864,-123616383.77644213,431687563.4660164,20992844.00741083,71351809.82884152,-185963274.3321959,5005489.197588984,1357356.5422190186,62578248.204082526,-478902.9443458309,-58570788.61022422,-39536898.952037066,-20353253.96057231,86635526.5412731,86113119.70256424,131311082.70882696,-35995907.88324926,14369907.53275619,-79676582.10478812,-6422159.88998169,-76385049.5617455,-26192515.70014997,5723983.193340468,-57992743.34107666,41560080.022042766,-7093558.396597345,60799317.75081676
-211849304.05146414,-198280921.85952157,1138890975.6974635,1808237954.8377535,101429856.06700745,-2554149519.8011417,-879577387.1795261,-163229451.82330224,-17894327.570344668,-468265588.4551894,5237977.4554991815,-224777713.8784566,-45005000.81440349,-119198176.13082048,-109394642.68374245,424710006.54353225,20994004.85598307,77959333.70612162,-176334302.20838076,4986588.179729801,909524.4061532281,57977495.04688406,-502010.3994716244,-61677834.033583075,-39578217.58105539,-23019667.303455923,86310854.98973201,76352621.62399513,134220728.2740913,-35998136.341655865,14360361.785509244,-79668647.32373074,-6421948.271130614,-76279508.74800937,-26197893.818039093,5577105.144046866,-57944702.82253335,41528895.45651702,-7107237.110105325,60822269.60841257
-211844991.57563874,-199133691.23675615,1150942537.9594922,1795847990.4476326,104562193.24072072,-2534445984.356226,-876704392.7800872,-181787189.50593174,-35566994.86713268,-2897645794.760871,24603804.793747455,-310968462.4482424,-45342751.5017643,-131640253.78659457,-144377943.0845422,398682341.8334623,20994923.38120217,81961394.18766081,-169325800.1354739,4968041.705696567,691808.379734601,55291471.75743458,-524932.6881879116,-56358463.91151431,-39617095.310278654,-24543900.63767419,85785489.05215864,75649601.7867236,137205028.7825791,-35999983.97113444,14351095.725835014,-79659729.19334324,-6421864.8645024495,-76155769.41761112,-26202782.65260892,5454808.5120626455,-58194375.52036161,41499178.42624405,-7118427.992558058,60842098.17750614
-211840959.08038178,-199953242.0557443,1148615338.5134816,1781671302.465908,103352216.15461451,-2519637127.1373606,-878857459.8185375,-196567997.22702724,-49404216.48683956,-5423587852.875044,32371506.89648137,-391884225.3720416,-45054806.305664,-149893568.363357,-159634931.3416297,315258971.75162256,20995637.812441852,83743010.13087898,-164387121.68855625,4949915.775002745,554618.6713675299,53782046.90761126,-547556.2584772027,-49258116.7442902,-39653643.04715242,-25044740.014790878,85326088.27950825,79505039.09028372,139557066.29206318,-36001499.613115355,14342109.65749596,-79650421.50721735,-6421888.426913074,-76068633.73609741,-26207226.66149314,5326922.435286393,-58462030.416418545,41470947.0822526,-7127535.924801277,60859557.74311199
-211837652.2868844,-200990502.3666777,1125352925.4134092,1766695734.1028922,100325830.6772342,-2510006880.7622395,-883285685.7516173,-206476923.69351357,-58528582.64815469,-6306282418.636053,18405949.98266764,-434086325.4901595,-44079658.04333453,-161675913.38143042,-147967740.22635955,255876237.38680434,20996180.41704531,83398283.89801891,-162060508.44202203,4932256.569497824,425455.56874692533,53160594.38240082,-569793.1490805905,-43201023.07460426,-39687986.09380476,-24639068.209377844,84957910.0343069,87410426.2123051,141568751.22558397,-36002725.68869275,14333401.621238979,-79640880.70817663,-6422000.939104337,-75977439.73665737,-26211266.814132966,5234360.598075729,-58521002.971490726,41444182.3722281,-7134897.906959288,60879352.09954138
-211834298.24002245,-202426261.68518996,1104621355.097005,1751852952.984167,97049127.92468905,-2504688315.910454,-888106522.2629943,-212561531.37647504,-63981769.22641033,-5972006356.879649,-3897213.606207718,-456182679.92373437,-42683047.05347595,-164513292.5397574,-135627903.76694062,241676505.1000964,20996578.411750477,81943021.43104675,-161283359.9820559,4915094.725194657,342446.2987833925,52804789.88695156,-591576.5923158762,-39151975.75754957,-39720256.09165911,-24180015.641941138,84696887.56823586,96698613.3951527,142510730.70241916,-36003699.07860905,14324967.900748128,-79631228.97777489,-6422187.1334113665,-75834778.43522128,-26214940.650967207,5135929.798987799,-58644443.548642285,41418841.18517027,-7140794.614323834,60902579.775974475
-211830929.70065048,-203573467.64531502,1096506791.4143589,1738860794.4636488,94115701.32432109,-2503482267.963805,-892715470.7749679,-214197812.22641945,-65233803.62107166,-5360485961.986534,-8258646.529845242,-484820019.5577516,-41406823.57704428,-162550999.1143424,-135069483.39315954,196943432.74039918,20996854.750547197,81870156.4827152,-160484365.07234752,4898448.752820447,368055.54302933055,52782609.0191608,-612857.2612008717,-38032994.14920254,-39750585.56750061,-23833885.32762733,84489510.45167755,104028615.91100836,142909039.1655691,-36004451.88096243,14316803.434991196,-79621561.08199592,-6422434.083827007,-75789817.39233606,-26218282.41903968,5054155.235292943,-58601467.537861496,41394865.56624721,-7145460.081144199,60940083.62747373
-211827572.20033315,-204597728.1846715,1089885387.7336104,1732293513.607224,92297722.2628918,-2503660219.856786,-895894106.1912496,-212865290.5217417,-63845590.15990414,-3442542543.455533,-9368374.879407182,-500239914.14797026,-40517744.55597636,-161395011.70585608,-133110322.45479313,93919869.9970743,20997028.797996588,81718171.80903715,-160200912.92279547,4882327.76786814,312310.64060977695,52789030.13472413,-633600.0933146551,-37742516.08616026,-39779104.3387471,-23264614.921210162,84305588.83798878,109470526.05344954,142991611.18376118,-36005012.062759355,14308902.153251257,-79611949.91314481,-6422730.853132096,-75671866.82601616,-26221323.255012587,4985266.180075269,-58509715.83924539,41372189.122128196,-7149089.748863931,60990437.864308365
-211824245.46114394,-205419701.47221732,1083434544.80635,1728662752.917638,91399364.25483564,-2504268432.2832384,-898075476.8589402,-213711283.90415472,-64510293.77002161,2216579.688051897,-9484466.763110014,-491424363.0740361,-39800320.949378684,-160532849.44658428,-129248987.55436406,27920696.84496511,20997116.90013793,81085671.63272268,-160530592.22819263,4866733.663506667,351978.5009191117,52831900.97523876,-653781.6212953684,-37666779.515378565,-39805937.234901205,-22918052.564838745,84167061.62047718,113285822.37482949,142992037.26726884,-36005404.01978308,14301257.246447166,-79602450.95376429,-6423068.190961028,-75558622.75408731,-26224091.39454759,4905180.574064622,-58491610.68726046,41350741.42663589,-7151847.120182024,61026884.185084246
-212006440.13784468,-216368602.19385165,1523630764.9839325,2117259389.3076394,-1440622097.4314742,-2741260912.162412,-1643738130.8737848,-59035012.038470365,77150715.32268547,535741577.3068432,40620391.16261338,235352054.0806964,-64651363.1274748,-86968941.73864448,-219610080.741709,301558407.9017841,21038022.57608802,27264078.468016587,-261796729.45758176,5046342.002126523,5828245.202623374,81532644.31435609,-299154.11431546265,15704721.758467086,-39184946.19874443,-10686188.410966214,9255827.105581652,190047472.2813422,83663575.98274308,-35879817.54844481,14497740.708487544,-79606766.44100547,-6528802.206522225,-76278420.8342056,-26097349.347833633,7236348.932151962,-56501378.84270772,41701599.977166295,-6728863.577087165,61006593.91052708
-211996801.266701,-216289558.16103232,1520697889.0392635,2115169338.7021909,-1440416413.185626,-2741100081.8321323,-1642660241.1007853,-62159147.76948316,73415830.72145976,564977176.9757134,40065032.049606636,233396176.46449608,-64573235.37967623,-88010882.24901327,-223076124.98992914,301467863.16137046,21032975.88138254,26037877.725570746,-261944887.42798918,5050599.449644712,5904327.4602664905,81460314.44788224,-303715.90165574814,15326288.86745799,-39191248.37899407,-10598560.315184936,16665340.934785247,190108061.7428102,85232203.49787557,-35887708.24431676,14491822.144155307,-79613956.82357019,-6521547.423054725,-76316544.16845483,-26100918.245188814,7181843.344023535,-56585127.18619867,41704987.07734081,-6748315.392418759,60946771.83451936
-211986480.45845667,-216417359.77854532,1517762075.075583,2110724596.081173,-1440509608.2239995,-2740976914.984746,-1640886861.2304754,-66256061.50123617,68542657.5036425,566107750.6655617,38468092.57565078,214333506.11813968,-64191259.51003475,-90151125.3794341,-225632247.66980892,302280704.919816,21027910.745096695,23897363.769245513,-261645557.9187205,5054732.655344351,5995421.3932760125,81435494.7498545,-308661.9970081137,14655548.26575472,-39198237.03619743,-10686268.341857353,25538818.925716862,190181899.41615564,87289378.29511297,-35896180.61289475,14485325.556942636,-79621254.77305672,-6513906.957344138,-76393314.54608779,-26104476.614720955,7215003.5529866535,-56667714.72836728,41708310.2474361,-6768295.47172242,60895169.582252674
-211975418.6386468,-215746635.9928419,1513928283.4213042,2099231629.4823542,-1439290060.4785833,-2740773831.052144,-1637628866.2093658,-76174077.1986458,56404687.41880354,524451590.2172947,31940347.0114966,175972180.32502395,-62161595.28461482,-95426077.22871387,-228497479.76188862,304420783.3708395,21022845.189163458,18833305.94486951,-260594039.095553,5058707.543789005,6081539.365881269,81306964.41318187,-314029.97073571896,13491193.928532045,-39205983.75334118,-10160127.777889743,35678605.17154243,190253039.8456719,90919649.90084651,-35905289.29870831,14478184.954741359,-79628644.4636679,-6505858.820601967,-76450966.02778137,-26108003.37056196,7204754.703155872,-56795801.27032381,41711547.73674412,-6788795.558354134,60850253.41669567
-211963551.9621073,-215249242.37445325,1519855751.5002367,2084028156.4416103,-1436539436.608954,-2739642727.5362,-1632564589.963424,-87374484.94006225,42395986.75605135,497404848.1166862,-2286458.4359616973,125665646.67320168,-49518943.55081299,-102148077.85361004,-241779540.56952456,307283530.4267349,21017800.554793924,799648.7084086975,-256826955.12982124,5062484.56535282,6099147.039921144,81272921.9836876,-319861.5431770725,13171550.588710742,-39214567.685573466,-9571062.381358713,46842050.28952178,190352044.30954418,97407118.08620837,-35915094.8294463,14470325.742269894,-79636106.52214187,-6497380.471144227,-76490391.65984437,-26111472.90500292,7119130.809630045,-56969415.91603152,41714674.488286175,-6809802.2636579145,60817663.55398964
-211950991.06389338,-213590947.3572027,1532440187.6899295,2065431285.0628514,-1432581251.0298615,-2736405700.798131,-1625992397.54073,-94522400.42137393,33327121.331365258,447617795.233035,-36540476.838484496,72500860.19089568,8726841.820133401,-108590761.64037338,-255222297.62393916,312121733.9153067,21012801.973668378,-41461017.285873026,-244047083.9426126,5066017.856287978,6216654.168328835,81228795.09066741,-326203.065742075,13554266.665876554,-39224076.25658397,-8906576.852666598,58375188.46374914,190524615.21952796,106230199.4938833,-35925664.25009043,14461663.523154246,-79643617.51585247,-6488449.048583182,-76554610.73698619,-26114854.24509316,7092707.303929724,-57195857.323969156,41717661.71438428,-6831296.183555233,60799865.169329196
-211937948.37222987,-211454134.91829133,1550445585.0978358,2046638428.051682,-1427812752.0830247,-2729327184.0529137,-1618402431.7257094,-98385027.5006451,28697616.502344977,387060863.0602431,-55770002.14123363,62306802.269135,43877876.796891555,-112089864.59424418,-267977245.3113875,318580885.61827385,21007878.889316823,-74926982.19116825,-224571531.85969624,5069254.273172864,6141308.50432412,81399521.98875733,-333106.051394463,16166706.277992602,-39234605.86649137,-7633613.857731746,69069516.27641316,190879341.88531005,114177160.26679139,-35937071.80066162,14452102.74718921,-79651149.39270917,-6479041.692794705,-76596606.00486793,-26118110.064459894,7064850.882427299,-57503781.06865981,41720476.431916706,-6853250.911436941,60782847.67819826
-211924316.35218877,-208687490.89481562,1562566770.9210122,2029863956.9060931,-1423062219.6461096,-2717897367.794977,-1611086684.3348727,-100036683.64346296,27379495.156837173,342867498.3019116,-66199812.337259606,60799119.296623275,44540532.30554403,-108858236.53248638,-268806241.9617636,326868583.3453814,21003065.628689077,-89498975.47719519,-213630371.29708982,5072132.285330822,6164068.844303278,81623412.65053017,-340627.7555950905,19981010.423498034,-39246262.58793448,-6318589.915859318,76769662.91870481,191516920.81339037,119657833.39127581,-35949399.62727913,14441535.19396478,-79658668.87569581,-6469135.968534444,-76614114.11205485,-26121195.53126455,7027593.567686515,-57859992.65464862,41723080.95840087,-6875631.94454784,60767824.634803064
-211910085.7383983,-205175787.47201067,1553908155.850492,2013710410.752189,-1418225995.642767,-2703060670.7917485,-1604368267.289249,-100712565.36632344,28381684.932280138,2567430730.9001837,-67145279.51042026,50775101.0810279,36499925.19587786,-88584394.9180055,-251245132.65726632,348798829.86284995,20998402.021555346,-97024816.20536208,-217362279.34493637,5074580.707917917,6057815.544114886,81828756.44823986,-348831.8067376339,23685880.609951124,-39259162.81655795,-4904635.165379807,82191900.06015429,192356528.3835819,122965023.03569645,-35962738.50842532,14429838.290382009,-79665188.3503805,-6458710.420491334,-76680633.6304364,-26124056.97384392,6958111.026270013,-58247508.540622875,41725432.37232355,-6898395.484304061,60739619.21534914
